ticket_number,booking_id,itinerary_id,passenger_id,leg_sequence,total_legs,trip_id,route_id,origin_terminal_id,destination_terminal_id,base_fare,discount_amount,tax_amount,net_ticket_revenue,loyalty_points_earned,loyalty_points_redeemed,promotion_code
TICK-014415,BKG-007231,ITI-007231,P03328,2,2,TRIP-001258,RTE-10,TRM-10,TRM-11,277000,0,30000,307000,31,0,
TICK-014416,BKG-007232,ITI-007232,P00028,1,3,TRIP-002669,RTE-21,TRM-21,TRM-22,187000,19000,18000,186000,19,0,EARLY10
TICK-014417,BKG-007232,ITI-007232,P00028,2,3,TRIP-001237,RTE-22,TRM-22,TRM-23,222000,22000,22000,222000,22,0,EARLY10
TICK-014418,BKG-007232,ITI-007232,P00028,3,3,TRIP-002632,RTE-23,TRM-23,TRM-24,178000,18000,18000,178000,18,0,EARLY10
TICK-014419,BKG-007233,ITI-007233,P02873,1,2,TRIP-003079,RTE-22,TRM-22,TRM-23,148000,0,16000,164000,16,0,
TICK-014420,BKG-007233,ITI-007233,P02873,2,2,TRIP-003080,RTE-23,TRM-23,TRM-24,149000,0,16000,165000,16,0,
TICK-014421,BKG-007234,ITI-007234,P03386,1,2,TRIP-001312,RTE-02,TRM-02,TRM-03,120000,12000,12000,120000,12,10,EARLY10
TICK-014422,BKG-007234,ITI-007234,P03386,2,2,TRIP-001313,RTE-03,TRM-03,TRM-04,83000,8000,8000,83000,8,0,EARLY10
TICK-014423,BKG-007235,ITI-007235,P02656,1,2,TRIP-001162,RTE-07,TRM-07,TRM-08,396000,0,44000,440000,44,0,
TICK-014424,BKG-007235,ITI-007235,P02656,2,2,TRIP-001841,RTE-08,TRM-08,TRM-09,155000,0,17000,172000,17,0,
TICK-014425,BKG-007236,ITI-007236,P00567,1,2,TRIP-001498,RTE-04,TRM-04,TRM-05,197000,20000,19000,196000,20,0,EARLY10
TICK-014426,BKG-007236,ITI-007236,P00567,2,2,TRIP-002278,RTE-27,TRM-05,TRM-10,279000,28000,28000,279000,28,0,EARLY10
TICK-014427,BKG-007237,ITI-007237,P01709,1,2,TRIP-001721,RTE-25,TRM-25,TRM-01,214000,0,24000,238000,24,0,
TICK-014428,BKG-007237,ITI-007237,P01709,2,2,TRIP-002715,RTE-01,TRM-01,TRM-02,278000,0,31000,309000,31,0,
TICK-014429,BKG-007238,ITI-007238,P02477,1,2,TRIP-001865,RTE-18,TRM-18,TRM-19,235000,0,26000,261000,26,10,
TICK-014430,BKG-007238,ITI-007238,P02477,2,2,TRIP-001866,RTE-19,TRM-19,TRM-20,112000,0,12000,124000,12,0,
TICK-014431,BKG-007239,ITI-007239,P02379,1,2,TRIP-003029,RTE-17,TRM-17,TRM-18,55000,0,6000,61000,6,0,
TICK-014432,BKG-007239,ITI-007239,P02379,2,2,TRIP-003030,RTE-18,TRM-18,TRM-19,196000,0,22000,218000,22,0,
TICK-014433,BKG-007240,ITI-007240,P00321,1,2,TRIP-000372,RTE-17,TRM-17,TRM-18,82000,4000,9000,87000,9,0,APP5
TICK-014434,BKG-007240,ITI-007240,P00321,2,2,TRIP-000382,RTE-18,TRM-18,TRM-19,396000,20000,41000,417000,42,0,APP5
TICK-014435,BKG-007241,ITI-007241,P02049,1,2,TRIP-001262,RTE-06,TRM-06,TRM-07,122000,0,13000,135000,14,0,
TICK-014436,BKG-007241,ITI-007241,P02049,2,2,TRIP-001162,RTE-07,TRM-07,TRM-08,396000,0,44000,440000,44,0,
TICK-014437,BKG-007242,ITI-007242,P02503,1,3,TRIP-002226,RTE-04,TRM-04,TRM-05,131000,0,14000,145000,14,0,
TICK-014438,BKG-007242,ITI-007242,P02503,2,3,TRIP-001664,RTE-05,TRM-05,TRM-06,271000,0,30000,301000,30,0,
TICK-014439,BKG-007242,ITI-007242,P02503,3,3,TRIP-001665,RTE-06,TRM-06,TRM-07,137000,0,15000,152000,15,0,
TICK-014440,BKG-007243,ITI-007243,P01973,1,3,TRIP-002880,RTE-21,TRM-21,TRM-22,195000,0,21000,216000,22,0,
TICK-014441,BKG-007243,ITI-007243,P01973,2,3,TRIP-002881,RTE-22,TRM-22,TRM-23,148000,0,16000,164000,16,0,
TICK-014442,BKG-007243,ITI-007243,P01973,3,3,TRIP-003617,RTE-23,TRM-23,TRM-24,149000,0,16000,165000,16,0,
TICK-014443,BKG-007244,ITI-007244,P02396,1,3,TRIP-000175,RTE-23,TRM-23,TRM-24,223000,0,25000,248000,25,0,
TICK-014444,BKG-007244,ITI-007244,P02396,2,3,TRIP-000176,RTE-24,TRM-24,TRM-25,279000,0,31000,310000,31,0,
TICK-014445,BKG-007244,ITI-007244,P02396,3,3,TRIP-001509,RTE-25,TRM-25,TRM-01,257000,0,28000,285000,28,0,
TICK-014446,BKG-007245,ITI-007245,P00540,1,3,TRIP-000621,RTE-07,TRM-07,TRM-08,196000,20000,19000,195000,20,0,EARLY10
TICK-014447,BKG-007245,ITI-007245,P00540,2,3,TRIP-000622,RTE-08,TRM-08,TRM-09,129000,13000,13000,129000,13,0,EARLY10
TICK-014448,BKG-007245,ITI-007245,P00540,3,3,TRIP-000623,RTE-09,TRM-09,TRM-10,165000,16000,16000,165000,16,0,EARLY10
TICK-014449,BKG-007246,ITI-007246,P00908,1,2,TRIP-003181,RTE-15,TRM-15,TRM-16,140000,0,15000,155000,16,20,
TICK-014450,BKG-007246,ITI-007246,P00908,2,2,TRIP-000005,RTE-16,TRM-16,TRM-17,216000,0,24000,240000,24,0,
TICK-014451,BKG-007247,ITI-007247,P02139,1,3,TRIP-002095,RTE-04,TRM-04,TRM-05,157000,0,17000,174000,17,0,
TICK-014452,BKG-007247,ITI-007247,P02139,2,3,TRIP-002125,RTE-27,TRM-05,TRM-10,279000,0,31000,310000,31,0,
TICK-014453,BKG-007247,ITI-007247,P02139,3,3,TRIP-003586,RTE-28,TRM-10,TRM-15,284000,0,31000,315000,32,0,
TICK-014454,BKG-007248,ITI-007248,P01492,1,2,TRIP-003382,RTE-28,TRM-10,TRM-15,190000,19000,19000,190000,19,0,EARLY10
TICK-014455,BKG-007248,ITI-007248,P01492,2,2,TRIP-003151,RTE-29,TRM-15,TRM-20,223000,22000,22000,223000,22,0,EARLY10
TICK-014456,BKG-007249,ITI-007249,P02048,1,3,TRIP-000065,RTE-02,TRM-02,TRM-03,71000,7000,7000,71000,7,0,EARLY10
TICK-014457,BKG-007249,ITI-007249,P02048,2,3,TRIP-000107,RTE-03,TRM-03,TRM-04,104000,10000,10000,104000,10,0,EARLY10
TICK-014458,BKG-007249,ITI-007249,P02048,3,3,TRIP-000108,RTE-04,TRM-04,TRM-05,197000,20000,19000,196000,20,0,EARLY10
TICK-014459,BKG-007250,ITI-007250,P03862,1,2,TRIP-002445,RTE-21,TRM-21,TRM-22,156000,16000,15000,155000,16,0,EARLY10
TICK-014460,BKG-007250,ITI-007250,P03862,2,2,TRIP-002446,RTE-22,TRM-22,TRM-23,148000,15000,15000,148000,15,0,EARLY10
TICK-014461,BKG-007251,ITI-007251,P03220,1,2,TRIP-002475,RTE-19,TRM-19,TRM-20,94000,0,10000,104000,10,0,
TICK-014462,BKG-007251,ITI-007251,P03220,2,2,TRIP-002232,RTE-30,TRM-20,TRM-25,351000,0,39000,390000,39,0,
TICK-014463,BKG-007252,ITI-007252,P03191,1,2,TRIP-000698,RTE-30,TRM-20,TRM-25,569000,28000,60000,601000,60,0,APP5
TICK-014464,BKG-007252,ITI-007252,P03191,2,2,TRIP-000699,RTE-25,TRM-25,TRM-01,321000,16000,34000,339000,34,0,APP5
TICK-014465,BKG-007253,ITI-007253,P03297,1,2,TRIP-001910,RTE-23,TRM-23,TRM-24,186000,9000,19000,196000,20,0,APP5
TICK-014466,BKG-007253,ITI-007253,P03297,2,2,TRIP-003147,RTE-24,TRM-24,TRM-25,290000,14000,30000,306000,31,0,APP5
TICK-014467,BKG-007254,ITI-007254,P00001,1,2,TRIP-003199,RTE-15,TRM-15,TRM-16,140000,0,15000,155000,16,0,
TICK-014468,BKG-007254,ITI-007254,P00001,2,2,TRIP-002205,RTE-16,TRM-16,TRM-17,173000,0,19000,192000,19,0,
TICK-014469,BKG-007255,ITI-007255,P03209,1,1,TRIP-003554,RTE-27,TRM-05,TRM-10,232000,0,26000,258000,26,0,
TICK-014470,BKG-007256,ITI-007256,P02871,1,2,TRIP-000241,RTE-25,TRM-25,TRM-01,214000,11000,22000,225000,22,0,APP5
TICK-014471,BKG-007256,ITI-007256,P02871,2,2,TRIP-003618,RTE-26,TRM-01,TRM-05,116000,6000,12000,122000,12,0,APP5
TICK-014472,BKG-007257,ITI-007257,P01013,1,1,TRIP-002064,RTE-21,TRM-21,TRM-22,316000,0,35000,351000,35,0,
TICK-014473,BKG-007258,ITI-007258,P02290,1,3,TRIP-000694,RTE-03,TRM-03,TRM-04,83000,0,9000,92000,9,0,
TICK-014474,BKG-007258,ITI-007258,P02290,2,3,TRIP-002230,RTE-04,TRM-04,TRM-05,157000,0,17000,174000,17,0,
TICK-014475,BKG-007258,ITI-007258,P02290,3,3,TRIP-002176,RTE-27,TRM-05,TRM-10,279000,0,31000,310000,31,0,
TICK-014476,BKG-007259,ITI-007259,P01826,1,1,TRIP-001136,RTE-11,TRM-11,TRM-12,218000,0,24000,242000,24,0,
TICK-014477,BKG-007260,ITI-007260,P01297,1,3,TRIP-001294,RTE-27,TRM-05,TRM-10,392000,0,43000,435000,44,0,
TICK-014478,BKG-007260,ITI-007260,P01297,2,3,TRIP-001295,RTE-10,TRM-10,TRM-11,231000,0,25000,256000,26,0,
TICK-014479,BKG-007260,ITI-007260,P01297,3,3,TRIP-003177,RTE-11,TRM-11,TRM-12,218000,0,24000,242000,24,0,
TICK-014480,BKG-007261,ITI-007261,P03152,1,2,TRIP-000271,RTE-11,TRM-11,TRM-12,209000,0,23000,232000,23,0,
TICK-014481,BKG-007261,ITI-007261,P03152,2,2,TRIP-000272,RTE-12,TRM-12,TRM-13,178000,0,20000,198000,20,0,
TICK-014482,BKG-007262,ITI-007262,P03521,1,3,TRIP-002244,RTE-18,TRM-18,TRM-19,235000,24000,23000,234000,23,0,EARLY10
TICK-014483,BKG-007262,ITI-007262,P03521,2,3,TRIP-002245,RTE-19,TRM-19,TRM-20,90000,9000,9000,90000,9,0,EARLY10
TICK-014484,BKG-007262,ITI-007262,P03521,3,3,TRIP-002568,RTE-20,TRM-20,TRM-21,178000,18000,18000,178000,18,0,EARLY10
TICK-014485,BKG-007263,ITI-007263,P02953,1,3,TRIP-001717,RTE-25,TRM-25,TRM-01,267000,13000,28000,282000,28,0,APP5
TICK-014486,BKG-007263,ITI-007263,P02953,2,3,TRIP-003619,RTE-26,TRM-01,TRM-05,93000,5000,10000,98000,10,0,APP5
TICK-014487,BKG-007263,ITI-007263,P02953,3,3,TRIP-003620,RTE-27,TRM-05,TRM-10,290000,14000,30000,306000,31,0,APP5
TICK-014488,BKG-007264,ITI-007264,P00994,1,3,TRIP-000066,RTE-21,TRM-21,TRM-22,234000,12000,24000,246000,25,0,APP5
TICK-014489,BKG-007264,ITI-007264,P00994,2,3,TRIP-000067,RTE-22,TRM-22,TRM-23,300000,15000,31000,316000,32,0,APP5
TICK-014490,BKG-007264,ITI-007264,P00994,3,3,TRIP-002561,RTE-23,TRM-23,TRM-24,223000,11000,23000,235000,24,0,APP5
TICK-014491,BKG-007265,ITI-007265,P02165,1,2,TRIP-000905,RTE-16,TRM-16,TRM-17,216000,0,24000,240000,24,0,
TICK-014492,BKG-007265,ITI-007265,P02165,2,2,TRIP-000906,RTE-17,TRM-17,TRM-18,68000,0,7000,75000,8,0,
TICK-014493,BKG-007266,ITI-007266,P03359,1,2,TRIP-002283,RTE-06,TRM-06,TRM-07,81000,0,9000,90000,9,0,
TICK-014494,BKG-007266,ITI-007266,P03359,2,2,TRIP-002284,RTE-07,TRM-07,TRM-08,245000,0,27000,272000,27,0,
TICK-014495,BKG-007267,ITI-007267,P01136,1,2,TRIP-000592,RTE-09,TRM-09,TRM-10,199000,20000,20000,199000,20,0,EARLY10
TICK-014496,BKG-007267,ITI-007267,P01136,2,2,TRIP-001826,RTE-28,TRM-10,TRM-15,284000,28000,28000,284000,28,0,EARLY10
TICK-014497,BKG-007268,ITI-007268,P00022,1,2,TRIP-000175,RTE-23,TRM-23,TRM-24,223000,0,25000,248000,25,0,
TICK-014498,BKG-007268,ITI-007268,P00022,2,2,TRIP-000176,RTE-24,TRM-24,TRM-25,279000,0,31000,310000,31,0,
TICK-014499,BKG-007269,ITI-007269,P00785,1,3,TRIP-001641,RTE-25,TRM-25,TRM-01,214000,0,24000,238000,24,0,
TICK-014500,BKG-007269,ITI-007269,P00785,2,3,TRIP-003621,RTE-01,TRM-01,TRM-02,165000,0,18000,183000,18,0,
TICK-014501,BKG-007269,ITI-007269,P00785,3,3,TRIP-003622,RTE-02,TRM-02,TRM-03,74000,0,8000,82000,8,0,
TICK-014502,BKG-007270,ITI-007270,P01493,1,3,TRIP-000752,RTE-07,TRM-07,TRM-08,330000,0,36000,366000,37,0,
TICK-014503,BKG-007270,ITI-007270,P01493,2,3,TRIP-001706,RTE-08,TRM-08,TRM-09,162000,0,18000,180000,18,0,
TICK-014504,BKG-007270,ITI-007270,P01493,3,3,TRIP-001967,RTE-09,TRM-09,TRM-10,165000,0,18000,183000,18,0,
TICK-014505,BKG-007271,ITI-007271,P03140,1,2,TRIP-002818,RTE-04,TRM-04,TRM-05,164000,0,18000,182000,18,0,
TICK-014506,BKG-007271,ITI-007271,P03140,2,2,TRIP-003077,RTE-27,TRM-05,TRM-10,392000,0,43000,435000,44,0,
TICK-014507,BKG-007272,ITI-007272,P03368,1,2,TRIP-001753,RTE-20,TRM-20,TRM-21,178000,0,20000,198000,20,0,
TICK-014508,BKG-007272,ITI-007272,P03368,2,2,TRIP-001152,RTE-21,TRM-21,TRM-22,187000,0,21000,208000,21,0,
TICK-014509,BKG-007273,ITI-007273,P01646,1,1,TRIP-000950,RTE-26,TRM-01,TRM-05,93000,0,10000,103000,10,0,
TICK-014510,BKG-007274,ITI-007274,P02446,1,2,TRIP-000968,RTE-12,TRM-12,TRM-13,106000,0,12000,118000,12,0,
TICK-014511,BKG-007274,ITI-007274,P02446,2,2,TRIP-000969,RTE-13,TRM-13,TRM-14,162000,0,18000,180000,18,0,
TICK-014512,BKG-007275,ITI-007275,P01211,1,3,TRIP-002792,RTE-14,TRM-14,TRM-15,275000,0,30000,305000,30,0,
TICK-014513,BKG-007275,ITI-007275,P01211,2,3,TRIP-003517,RTE-29,TRM-15,TRM-20,451000,0,50000,501000,50,0,
TICK-014514,BKG-007275,ITI-007275,P01211,3,3,TRIP-003623,RTE-20,TRM-20,TRM-21,223000,0,25000,248000,25,0,
TICK-014515,BKG-007276,ITI-007276,P02265,1,1,TRIP-000976,RTE-20,TRM-20,TRM-21,178000,0,20000,198000,20,0,
TICK-014516,BKG-007277,ITI-007277,P02859,1,2,TRIP-000528,RTE-07,TRM-07,TRM-08,330000,33000,33000,330000,33,0,EARLY10
TICK-014517,BKG-007277,ITI-007277,P02859,2,2,TRIP-000791,RTE-08,TRM-08,TRM-09,129000,13000,13000,129000,13,0,EARLY10
TICK-014518,BKG-007278,ITI-007278,P01377,1,3,TRIP-003238,RTE-02,TRM-02,TRM-03,59000,0,6000,65000,6,30,
TICK-014519,BKG-007278,ITI-007278,P01377,2,3,TRIP-002996,RTE-03,TRM-03,TRM-04,70000,0,8000,78000,8,0,
TICK-014520,BKG-007278,ITI-007278,P01377,3,3,TRIP-002997,RTE-04,TRM-04,TRM-05,131000,0,14000,145000,14,0,
TICK-014521,BKG-007279,ITI-007279,P00542,1,3,TRIP-001149,RTE-09,TRM-09,TRM-10,165000,0,18000,183000,18,0,
TICK-014522,BKG-007279,ITI-007279,P00542,2,3,TRIP-001769,RTE-28,TRM-10,TRM-15,190000,0,21000,211000,21,0,
TICK-014523,BKG-007279,ITI-007279,P00542,3,3,TRIP-003624,RTE-15,TRM-15,TRM-16,140000,0,15000,155000,16,0,
TICK-014524,BKG-007280,ITI-007280,P03560,1,1,TRIP-001426,RTE-14,TRM-14,TRM-15,229000,0,25000,254000,25,0,
TICK-014525,BKG-007281,ITI-007281,P01271,1,2,TRIP-002088,RTE-12,TRM-12,TRM-13,110000,0,12000,122000,12,0,
TICK-014526,BKG-007281,ITI-007281,P01271,2,2,TRIP-003625,RTE-13,TRM-13,TRM-14,135000,0,15000,150000,15,0,
TICK-014527,BKG-007282,ITI-007282,P01480,1,2,TRIP-000047,RTE-16,TRM-16,TRM-17,208000,0,23000,231000,23,0,
TICK-014528,BKG-007282,ITI-007282,P01480,2,2,TRIP-000048,RTE-17,TRM-17,TRM-18,82000,0,9000,91000,9,0,
TICK-014529,BKG-007283,ITI-007283,P02976,1,2,TRIP-001273,RTE-12,TRM-12,TRM-13,106000,0,12000,118000,12,0,
TICK-014530,BKG-007283,ITI-007283,P02976,2,2,TRIP-001133,RTE-13,TRM-13,TRM-14,273000,0,30000,303000,30,0,
TICK-014531,BKG-007284,ITI-007284,P03157,1,3,TRIP-001496,RTE-16,TRM-16,TRM-17,208000,10000,22000,220000,22,0,PEAK5
TICK-014532,BKG-007284,ITI-007284,P03157,2,3,TRIP-001497,RTE-17,TRM-17,TRM-18,82000,4000,9000,87000,9,0,PEAK5
TICK-014533,BKG-007284,ITI-007284,P03157,3,3,TRIP-002872,RTE-18,TRM-18,TRM-19,396000,20000,41000,417000,42,0,PEAK5
TICK-014534,BKG-007285,ITI-007285,P02211,1,2,TRIP-001510,RTE-08,TRM-08,TRM-09,194000,0,21000,215000,22,0,
TICK-014535,BKG-007285,ITI-007285,P02211,2,2,TRIP-002090,RTE-09,TRM-09,TRM-10,199000,0,22000,221000,22,0,
TICK-014536,BKG-007286,ITI-007286,P00085,1,2,TRIP-003626,RTE-23,TRM-23,TRM-24,149000,0,16000,165000,16,0,
TICK-014537,BKG-007286,ITI-007286,P00085,2,2,TRIP-003406,RTE-24,TRM-24,TRM-25,290000,0,32000,322000,32,0,
TICK-014538,BKG-007287,ITI-007287,P00502,1,1,TRIP-001931,RTE-25,TRM-25,TRM-01,433000,0,48000,481000,48,0,
TICK-014539,BKG-007288,ITI-007288,P00117,1,3,TRIP-002244,RTE-18,TRM-18,TRM-19,235000,12000,25000,248000,25,0,APP5
TICK-014540,BKG-007288,ITI-007288,P00117,2,3,TRIP-002245,RTE-19,TRM-19,TRM-20,90000,4000,9000,95000,10,0,APP5
TICK-014541,BKG-007288,ITI-007288,P00117,3,3,TRIP-002246,RTE-30,TRM-20,TRM-25,422000,21000,44000,445000,44,0,APP5
TICK-014542,BKG-007289,ITI-007289,P01496,1,2,TRIP-000668,RTE-08,TRM-08,TRM-09,194000,0,21000,215000,22,0,
TICK-014543,BKG-007289,ITI-007289,P01496,2,2,TRIP-000321,RTE-09,TRM-09,TRM-10,248000,0,27000,275000,28,0,
TICK-014544,BKG-007290,ITI-007290,P01847,1,2,TRIP-001959,RTE-02,TRM-02,TRM-03,71000,0,8000,79000,8,0,
TICK-014545,BKG-007290,ITI-007290,P01847,2,2,TRIP-002733,RTE-03,TRM-03,TRM-04,83000,0,9000,92000,9,0,
TICK-014546,BKG-007291,ITI-007291,P01219,1,2,TRIP-001011,RTE-12,TRM-12,TRM-13,106000,11000,10000,105000,10,20,EARLY10
TICK-014547,BKG-007291,ITI-007291,P01219,2,2,TRIP-001012,RTE-13,TRM-13,TRM-14,162000,16000,16000,162000,16,0,EARLY10
TICK-014548,BKG-007292,ITI-007292,P03609,1,1,TRIP-000825,RTE-18,TRM-18,TRM-19,196000,10000,20000,206000,21,10,APP5
TICK-014549,BKG-007293,ITI-007293,P01586,1,2,TRIP-002998,RTE-19,TRM-19,TRM-20,94000,0,10000,104000,10,10,
TICK-014550,BKG-007293,ITI-007293,P01586,2,2,TRIP-002999,RTE-20,TRM-20,TRM-21,149000,0,16000,165000,16,0,
TICK-014551,BKG-007294,ITI-007294,P00853,1,1,TRIP-002846,RTE-12,TRM-12,TRM-13,88000,0,10000,98000,10,0,
TICK-014552,BKG-007295,ITI-007295,P01474,1,2,TRIP-002497,RTE-16,TRM-16,TRM-17,173000,0,19000,192000,19,0,
TICK-014553,BKG-007295,ITI-007295,P01474,2,2,TRIP-003627,RTE-17,TRM-17,TRM-18,55000,0,6000,61000,6,0,
TICK-014554,BKG-007296,ITI-007296,P01881,1,1,TRIP-000734,RTE-20,TRM-20,TRM-21,178000,0,20000,198000,20,0,
TICK-014555,BKG-007297,ITI-007297,P03666,1,2,TRIP-002249,RTE-02,TRM-02,TRM-03,74000,0,8000,82000,8,0,
TICK-014556,BKG-007297,ITI-007297,P03666,2,2,TRIP-002250,RTE-03,TRM-03,TRM-04,70000,0,8000,78000,8,0,
TICK-014557,BKG-007298,ITI-007298,P02803,1,1,TRIP-000592,RTE-09,TRM-09,TRM-10,199000,0,22000,221000,22,0,
TICK-014558,BKG-007299,ITI-007299,P03819,1,3,TRIP-000019,RTE-14,TRM-14,TRM-15,229000,0,25000,254000,25,30,
TICK-014559,BKG-007299,ITI-007299,P03819,2,3,TRIP-000383,RTE-29,TRM-15,TRM-20,223000,0,25000,248000,25,0,
TICK-014560,BKG-007299,ITI-007299,P03819,3,3,TRIP-000384,RTE-30,TRM-20,TRM-25,351000,0,39000,390000,39,0,
TICK-014561,BKG-007300,ITI-007300,P01133,1,2,TRIP-000012,RTE-18,TRM-18,TRM-19,294000,15000,31000,310000,31,0,APP5
TICK-014562,BKG-007300,ITI-007300,P01133,2,2,TRIP-000013,RTE-19,TRM-19,TRM-20,112000,6000,12000,118000,12,0,APP5
TICK-014563,BKG-007301,ITI-007301,P00227,1,3,TRIP-003628,RTE-01,TRM-01,TRM-02,206000,0,23000,229000,23,0,
TICK-014564,BKG-007301,ITI-007301,P00227,2,3,TRIP-003629,RTE-02,TRM-02,TRM-03,74000,0,8000,82000,8,0,
TICK-014565,BKG-007301,ITI-007301,P00227,3,3,TRIP-003630,RTE-03,TRM-03,TRM-04,87000,0,10000,97000,10,0,
TICK-014566,BKG-007302,ITI-007302,P03730,1,2,TRIP-000438,RTE-25,TRM-25,TRM-01,257000,0,28000,285000,28,0,
TICK-014567,BKG-007302,ITI-007302,P03730,2,2,TRIP-003435,RTE-01,TRM-01,TRM-02,198000,0,22000,220000,22,0,
TICK-014568,BKG-007303,ITI-007303,P00118,1,3,TRIP-002559,RTE-26,TRM-01,TRM-05,116000,0,13000,129000,13,0,
TICK-014569,BKG-007303,ITI-007303,P00118,2,3,TRIP-001479,RTE-27,TRM-05,TRM-10,290000,0,32000,322000,32,0,
TICK-014570,BKG-007303,ITI-007303,P00118,3,3,TRIP-003631,RTE-28,TRM-10,TRM-15,237000,0,26000,263000,26,0,
TICK-014571,BKG-007304,ITI-007304,P01026,1,1,TRIP-000161,RTE-02,TRM-02,TRM-03,120000,6000,13000,127000,13,0,APP5
TICK-014572,BKG-007305,ITI-007305,P02160,1,1,TRIP-002244,RTE-18,TRM-18,TRM-19,235000,0,26000,261000,26,0,
TICK-014573,BKG-007306,ITI-007306,P00615,1,1,TRIP-000391,RTE-13,TRM-13,TRM-14,202000,0,22000,224000,22,0,
TICK-014574,BKG-007307,ITI-007307,P02486,1,2,TRIP-000583,RTE-18,TRM-18,TRM-19,245000,0,27000,272000,27,0,
TICK-014575,BKG-007307,ITI-007307,P02486,2,2,TRIP-003090,RTE-19,TRM-19,TRM-20,94000,0,10000,104000,10,0,
TICK-014576,BKG-007308,ITI-007308,P03708,1,2,TRIP-000600,RTE-19,TRM-19,TRM-20,90000,0,10000,100000,10,0,
TICK-014577,BKG-007308,ITI-007308,P03708,2,2,TRIP-002488,RTE-30,TRM-20,TRM-25,422000,0,46000,468000,47,0,
TICK-014578,BKG-007309,ITI-007309,P02298,1,2,TRIP-000631,RTE-20,TRM-20,TRM-21,178000,0,20000,198000,20,0,
TICK-014579,BKG-007309,ITI-007309,P02298,2,2,TRIP-002680,RTE-21,TRM-21,TRM-22,187000,0,21000,208000,21,0,
TICK-014580,BKG-007310,ITI-007310,P01895,1,1,TRIP-001145,RTE-03,TRM-03,TRM-04,104000,5000,11000,110000,11,0,APP5
TICK-014581,BKG-007311,ITI-007311,P02348,1,1,TRIP-000301,RTE-12,TRM-12,TRM-13,132000,0,15000,147000,15,0,
TICK-014582,BKG-007312,ITI-007312,P01988,1,2,TRIP-001082,RTE-07,TRM-07,TRM-08,294000,0,32000,326000,33,0,
TICK-014583,BKG-007312,ITI-007312,P01988,2,2,TRIP-000881,RTE-08,TRM-08,TRM-09,155000,0,17000,172000,17,0,
TICK-014584,BKG-007313,ITI-007313,P03482,1,2,TRIP-000983,RTE-13,TRM-13,TRM-14,202000,0,22000,224000,22,0,
TICK-014585,BKG-007313,ITI-007313,P03482,2,2,TRIP-000984,RTE-14,TRM-14,TRM-15,463000,0,51000,514000,51,0,
TICK-014586,BKG-007314,ITI-007314,P02222,1,3,TRIP-002459,RTE-15,TRM-15,TRM-16,134000,0,15000,149000,15,0,
TICK-014587,BKG-007314,ITI-007314,P02222,2,3,TRIP-001249,RTE-16,TRM-16,TRM-17,208000,0,23000,231000,23,0,
TICK-014588,BKG-007314,ITI-007314,P02222,3,3,TRIP-002237,RTE-17,TRM-17,TRM-18,65000,0,7000,72000,7,0,
TICK-014589,BKG-007315,ITI-007315,P01233,1,2,TRIP-000285,RTE-26,TRM-01,TRM-05,111000,6000,12000,117000,12,0,APP5
TICK-014590,BKG-007315,ITI-007315,P01233,2,2,TRIP-000286,RTE-05,TRM-05,TRM-06,550000,28000,57000,579000,58,0,APP5
TICK-014591,BKG-007316,ITI-007316,P03239,1,1,TRIP-002854,RTE-14,TRM-14,TRM-15,229000,23000,23000,229000,23,0,EARLY10
TICK-014592,BKG-007317,ITI-007317,P03067,1,3,TRIP-000447,RTE-03,TRM-03,TRM-04,117000,0,13000,130000,13,0,
TICK-014593,BKG-007317,ITI-007317,P03067,2,3,TRIP-000448,RTE-04,TRM-04,TRM-05,164000,0,18000,182000,18,0,
TICK-014594,BKG-007317,ITI-007317,P03067,3,3,TRIP-003009,RTE-27,TRM-05,TRM-10,290000,0,32000,322000,32,0,
TICK-014595,BKG-007318,ITI-007318,P01246,1,3,TRIP-001152,RTE-21,TRM-21,TRM-22,187000,19000,18000,186000,19,0,EARLY10
TICK-014596,BKG-007318,ITI-007318,P01246,2,3,TRIP-001153,RTE-22,TRM-22,TRM-23,178000,18000,18000,178000,18,0,EARLY10
TICK-014597,BKG-007318,ITI-007318,P01246,3,3,TRIP-002558,RTE-23,TRM-23,TRM-24,178000,18000,18000,178000,18,0,EARLY10
TICK-014598,BKG-007319,ITI-007319,P00476,1,1,TRIP-000314,RTE-08,TRM-08,TRM-09,155000,16000,15000,154000,15,0,EARLY10
TICK-014599,BKG-007320,ITI-007320,P01564,1,2,TRIP-003181,RTE-15,TRM-15,TRM-16,140000,0,15000,155000,16,0,
TICK-014600,BKG-007320,ITI-007320,P01564,2,2,TRIP-000005,RTE-16,TRM-16,TRM-17,216000,0,24000,240000,24,0,
TICK-014601,BKG-007321,ITI-007321,P00031,1,2,TRIP-000553,RTE-05,TRM-05,TRM-06,326000,0,36000,362000,36,0,
TICK-014602,BKG-007321,ITI-007321,P00031,2,2,TRIP-002871,RTE-06,TRM-06,TRM-07,98000,0,11000,109000,11,0,
TICK-014603,BKG-007322,ITI-007322,P03492,1,2,TRIP-002699,RTE-17,TRM-17,TRM-18,65000,3000,7000,69000,7,0,APP5
TICK-014604,BKG-007322,ITI-007322,P03492,2,2,TRIP-000746,RTE-18,TRM-18,TRM-19,294000,15000,31000,310000,31,0,APP5
TICK-014605,BKG-007323,ITI-007323,P01180,1,2,TRIP-001914,RTE-01,TRM-01,TRM-02,206000,10000,22000,218000,22,20,APP5
