passenger_id,loyalty_tier,effective_start_date,effective_end_date
P03933,Basic,2023-05-24,
P03934,Basic,2024-10-11,
P03935,Basic,2024-07-06,
P03936,Basic,2023-05-09,
P03937,Basic,2023-02-23,2025-07-14
P03937,Gold,2025-07-14,
P03938,Basic,2023-10-31,
P03939,Basic,2023-07-04,
P03940,Basic,2023-08-01,
P03941,Basic,2023-02-01,
P03942,Basic,2023-02-26,
P03943,Basic,2023-06-01,
P03944,Basic,2024-10-31,
P03945,Basic,2023-10-10,
P03946,Basic,2024-03-20,
P03947,Basic,2024-06-05,
P03948,Basic,2024-07-22,
P03949,Basic,2024-06-22,2025-04-13
P03949,Gold,2025-04-13,
P03950,Basic,2023-11-22,
P03951,Gold,2023-03-23,2025-09-18
P03951,Platinum,2025-09-18,
P03952,Basic,2023-04-27,
P03953,Gold,2023-08-03,
P03954,Basic,2023-12-02,
P03955,Basic,2024-10-12,
P03956,Gold,2024-10-25,
P03957,Basic,2024-08-31,
P03958,Basic,2023-06-13,
P03959,Gold,2024-10-12,
P03960,Basic,2024-10-20,2025-06-12
P03960,Gold,2025-06-12,
P03961,Basic,2023-05-06,2025-08-17
P03961,Gold,2025-08-17,
P03962,Gold,2023-11-30,
P03963,Basic,2024-09-22,
P03964,Basic,2024-04-17,2025-06-01
P03964,Gold,2025-06-01,
P03965,Basic,2024-08-08,
P03966,Basic,2024-06-09,
P03967,Basic,2024-04-09,
P03968,Basic,2023-12-13,2025-07-31
P03968,Gold,2025-07-31,
P03969,Basic,2024-06-29,2025-07-22
P03969,Gold,2025-07-22,
P03970,Basic,2023-02-22,
P03971,Basic,2023-02-09,
P03972,Basic,2024-08-16,
P03973,Basic,2024-09-19,
P03974,Basic,2024-07-29,
P03975,Platinum,2023-12-20,
P03976,Basic,2023-07-20,
P03977,Basic,2024-08-11,
P03978,Basic,2023-03-18,2025-09-08
P03978,Gold,2025-09-08,
P03979,Gold,2024-10-28,
P03980,Gold,2024-09-22,
P03981,Gold,2023-01-15,
P03982,Basic,2023-08-10,
P03983,Basic,2024-10-18,2025-09-09
P03983,Gold,2025-09-09,
P03984,Basic,2023-05-29,
P03985,Basic,2023-04-29,
P03986,Basic,2023-09-14,
P03987,Basic,2024-03-21,
P03988,Basic,2024-06-07,2025-06-28
P03988,Gold,2025-06-28,
P03989,Platinum,2023-01-22,
P03990,Basic,2024-01-08,
P03991,Basic,2024-11-04,
P03992,Gold,2023-11-30,
P03993,Gold,2024-06-14,
P03994,Basic,2023-01-22,
P03995,Gold,2024-06-07,
P03996,Basic,2023-03-03,
P03997,Basic,2023-12-25,
P03998,Platinum,2023-04-23,
P03999,Basic,2023-09-28,
P04000,Basic,2023-03-17,
