trip_id,route_id,bus_fleet_id,scheduled_departure_ts,scheduled_arrival_ts
TRIP-002400,RTE-06,BUS-074,2025-09-22 18:00:00,2025-09-22 21:36:00
TRIP-002401,RTE-07,BUS-040,2025-09-23 00:00:00,2025-09-23 09:42:00
TRIP-002402,RTE-09,BUS-037,2025-06-22 06:00:00,2025-06-22 13:49:00
TRIP-002403,RTE-13,BUS-032,2025-10-09 00:00:00,2025-10-09 06:37:00
TRIP-002404,RTE-27,BUS-039,2025-09-08 12:00:00,2025-09-08 23:39:00
TRIP-002405,RTE-11,BUS-034,2025-09-09 12:00:00,2025-09-09 20:14:00
TRIP-002406,RTE-18,BUS-048,2025-08-08 12:00:00,2025-08-08 21:00:00
TRIP-002407,RTE-19,BUS-063,2025-08-09 00:00:00,2025-08-09 03:11:00
TRIP-002408,RTE-14,BUS-069,2025-05-09 00:00:00,2025-05-09 12:02:00
TRIP-002409,RTE-18,BUS-002,2025-05-22 18:00:00,2025-05-23 03:00:00
TRIP-002410,RTE-05,BUS-004,2025-01-22 18:00:00,2025-01-23 06:23:00
TRIP-002411,RTE-06,BUS-013,2025-01-23 06:00:00,2025-01-23 09:36:00
TRIP-002412,RTE-07,BUS-079,2025-01-23 12:00:00,2025-01-23 21:42:00
TRIP-002413,RTE-23,BUS-074,2025-02-09 06:00:00,2025-02-09 13:32:00
TRIP-002414,RTE-10,BUS-014,2025-01-08 06:00:00,2025-01-08 14:41:00
TRIP-002415,RTE-11,BUS-059,2025-01-08 18:00:00,2025-01-09 02:14:00
TRIP-002416,RTE-12,BUS-052,2025-01-09 06:00:00,2025-01-09 10:27:00
TRIP-002417,RTE-14,BUS-057,2025-08-22 12:00:00,2025-08-23 00:02:00
TRIP-002418,RTE-01,BUS-015,2025-11-09 12:00:00,2025-11-09 19:44:00
TRIP-002419,RTE-26,BUS-047,2025-05-23 18:00:00,2025-05-23 22:00:00
TRIP-002420,RTE-10,BUS-007,2025-11-22 18:00:00,2025-11-23 02:41:00
TRIP-002421,RTE-11,BUS-008,2025-11-23 06:00:00,2025-11-23 14:14:00
TRIP-002422,RTE-01,BUS-078,2025-12-23 12:00:00,2025-12-23 19:44:00
TRIP-002423,RTE-24,BUS-074,2025-04-23 12:00:00,2025-04-23 23:14:00
TRIP-002424,RTE-01,BUS-047,2025-12-08 12:00:00,2025-12-08 19:44:00
TRIP-002425,RTE-02,BUS-007,2025-12-09 00:00:00,2025-12-09 02:46:00
TRIP-002426,RTE-03,BUS-043,2025-12-09 06:00:00,2025-12-09 09:02:00
TRIP-002427,RTE-04,BUS-043,2025-11-22 06:00:00,2025-11-22 12:03:00
TRIP-002428,RTE-22,BUS-010,2025-10-08 06:00:00,2025-10-08 12:10:00
TRIP-002429,RTE-28,BUS-018,2025-12-23 00:00:00,2025-12-23 08:59:00
TRIP-002430,RTE-29,BUS-057,2025-12-23 12:00:00,2025-12-23 22:43:00
TRIP-002431,RTE-29,BUS-035,2025-04-23 00:00:00,2025-04-23 10:43:00
TRIP-002432,RTE-18,BUS-036,2025-09-08 06:00:00,2025-09-08 15:00:00
TRIP-002433,RTE-19,BUS-011,2025-09-08 18:00:00,2025-09-08 21:11:00
TRIP-002434,RTE-19,BUS-063,2025-11-09 12:00:00,2025-11-09 15:11:00
TRIP-002435,RTE-14,BUS-014,2025-03-09 00:00:00,2025-03-09 12:02:00
TRIP-002436,RTE-19,BUS-047,2025-12-09 00:00:00,2025-12-09 03:11:00
TRIP-002437,RTE-30,BUS-024,2025-10-22 12:00:00,2025-10-23 00:25:00
TRIP-002438,RTE-25,BUS-039,2025-10-23 00:00:00,2025-10-23 09:38:00
TRIP-002439,RTE-25,BUS-072,2025-04-08 06:00:00,2025-04-08 15:38:00
TRIP-002440,RTE-01,BUS-079,2025-04-08 18:00:00,2025-04-09 01:44:00
TRIP-002441,RTE-03,BUS-039,2025-09-22 06:00:00,2025-09-22 09:02:00
TRIP-002442,RTE-04,BUS-056,2025-09-22 12:00:00,2025-09-22 18:03:00
TRIP-002443,RTE-05,BUS-025,2025-09-22 18:00:00,2025-09-23 06:23:00
TRIP-002444,RTE-20,BUS-029,2025-08-23 06:00:00,2025-08-23 12:10:00
TRIP-002445,RTE-21,BUS-013,2025-01-22 18:00:00,2025-01-23 02:11:00
TRIP-002446,RTE-22,BUS-026,2025-01-23 06:00:00,2025-01-23 12:10:00
TRIP-002447,RTE-18,BUS-008,2025-04-09 06:00:00,2025-04-09 15:00:00
TRIP-002448,RTE-19,BUS-079,2025-03-22 18:00:00,2025-03-22 21:11:00
TRIP-002449,RTE-15,BUS-009,2025-02-22 18:00:00,2025-02-22 23:11:00
TRIP-002450,RTE-16,BUS-038,2025-02-23 00:00:00,2025-02-23 07:34:00
TRIP-002451,RTE-17,BUS-016,2025-02-23 12:00:00,2025-02-23 14:39:00
TRIP-002452,RTE-13,BUS-032,2025-09-08 06:00:00,2025-09-08 12:37:00
TRIP-002453,RTE-14,BUS-054,2025-09-08 18:00:00,2025-09-09 06:02:00
TRIP-002454,RTE-30,BUS-047,2025-05-23 12:00:00,2025-05-24 00:25:00
TRIP-002455,RTE-14,BUS-009,2025-07-23 06:00:00,2025-07-23 18:02:00
TRIP-002456,RTE-18,BUS-008,2025-08-09 12:00:00,2025-08-09 21:00:00
TRIP-002457,RTE-03,BUS-062,2025-01-22 12:00:00,2025-01-22 15:02:00
TRIP-002458,RTE-04,BUS-039,2025-01-22 18:00:00,2025-01-23 00:03:00
TRIP-002459,RTE-15,BUS-078,2025-07-22 06:00:00,2025-07-22 11:11:00
TRIP-002460,RTE-20,BUS-049,2025-12-09 06:00:00,2025-12-09 12:10:00
TRIP-002461,RTE-12,BUS-038,2025-01-22 18:00:00,2025-01-22 22:27:00
TRIP-002462,RTE-13,BUS-075,2025-01-23 00:00:00,2025-01-23 06:37:00
TRIP-002463,RTE-30,BUS-052,2025-01-08 06:00:00,2025-01-08 18:25:00
TRIP-002464,RTE-02,BUS-001,2025-06-09 00:00:00,2025-06-09 02:46:00
TRIP-002465,RTE-25,BUS-070,2025-02-09 12:00:00,2025-02-09 21:38:00
TRIP-002466,RTE-07,BUS-067,2025-12-09 12:00:00,2025-12-09 21:42:00
TRIP-002467,RTE-30,BUS-069,2025-08-09 00:00:00,2025-08-09 12:25:00
TRIP-002468,RTE-10,BUS-052,2025-12-09 06:00:00,2025-12-09 14:41:00
TRIP-002469,RTE-03,BUS-074,2025-09-08 06:00:00,2025-09-08 09:02:00
TRIP-002470,RTE-04,BUS-013,2025-09-08 12:00:00,2025-09-08 18:03:00
TRIP-002471,RTE-05,BUS-062,2025-03-22 12:00:00,2025-03-23 00:23:00
TRIP-002472,RTE-03,BUS-033,2025-04-08 06:00:00,2025-04-08 09:02:00
TRIP-002473,RTE-26,BUS-042,2025-07-09 12:00:00,2025-07-09 16:00:00
TRIP-002474,RTE-02,BUS-075,2025-10-23 06:00:00,2025-10-23 08:46:00
TRIP-002475,RTE-19,BUS-060,2025-03-22 06:00:00,2025-03-22 09:11:00
TRIP-002476,RTE-20,BUS-048,2025-03-22 12:00:00,2025-03-22 18:10:00
TRIP-002477,RTE-20,BUS-045,2025-02-22 06:00:00,2025-02-22 12:10:00
TRIP-002478,RTE-24,BUS-034,2025-10-22 12:00:00,2025-10-22 23:14:00
TRIP-002479,RTE-15,BUS-035,2025-11-22 18:00:00,2025-11-22 23:11:00
TRIP-002480,RTE-01,BUS-053,2025-09-22 06:00:00,2025-09-22 13:44:00
TRIP-002481,RTE-02,BUS-032,2025-09-22 18:00:00,2025-09-22 20:46:00
TRIP-002482,RTE-28,BUS-025,2025-02-22 18:00:00,2025-02-23 02:59:00
TRIP-002483,RTE-15,BUS-001,2025-02-23 06:00:00,2025-02-23 11:11:00
TRIP-002484,RTE-16,BUS-015,2025-02-23 12:00:00,2025-02-23 19:34:00
TRIP-002485,RTE-07,BUS-022,2025-07-09 00:00:00,2025-07-09 09:42:00
TRIP-002486,RTE-07,BUS-078,2025-09-08 06:00:00,2025-09-08 15:42:00
TRIP-002487,RTE-06,BUS-015,2025-04-09 00:00:00,2025-04-09 03:36:00
TRIP-002488,RTE-30,BUS-043,2025-06-23 00:00:00,2025-06-23 12:25:00
TRIP-002489,RTE-30,BUS-049,2025-10-08 06:00:00,2025-10-08 18:25:00
TRIP-002490,RTE-16,BUS-004,2025-12-09 12:00:00,2025-12-09 19:34:00
TRIP-002491,RTE-16,BUS-060,2025-08-22 06:00:00,2025-08-22 13:34:00
TRIP-002492,RTE-19,BUS-013,2025-02-22 12:00:00,2025-02-22 15:11:00
TRIP-002493,RTE-30,BUS-002,2025-02-22 18:00:00,2025-02-23 06:25:00
TRIP-002494,RTE-13,BUS-021,2025-10-08 12:00:00,2025-10-08 18:37:00
TRIP-002495,RTE-22,BUS-056,2025-11-23 06:00:00,2025-11-23 12:10:00
TRIP-002496,RTE-23,BUS-073,2025-11-23 12:00:00,2025-11-23 19:32:00
TRIP-002497,RTE-16,BUS-078,2025-04-22 18:00:00,2025-04-23 01:34:00
TRIP-002498,RTE-20,BUS-047,2025-11-09 06:00:00,2025-11-09 12:10:00
TRIP-002499,RTE-22,BUS-063,2025-06-09 06:00:00,2025-06-09 12:10:00
TRIP-002500,RTE-22,BUS-049,2025-08-22 12:00:00,2025-08-22 18:10:00
TRIP-002501,RTE-23,BUS-016,2025-08-22 18:00:00,2025-08-23 01:32:00
TRIP-002502,RTE-24,BUS-033,2025-08-23 06:00:00,2025-08-23 17:14:00
TRIP-002503,RTE-23,BUS-078,2025-02-08 06:00:00,2025-02-08 13:32:00
TRIP-002504,RTE-24,BUS-065,2025-02-08 18:00:00,2025-02-09 05:14:00
TRIP-002505,RTE-05,BUS-048,2025-12-23 00:00:00,2025-12-23 12:23:00
TRIP-002506,RTE-13,BUS-019,2025-04-22 06:00:00,2025-04-22 12:37:00
TRIP-002507,RTE-05,BUS-022,2025-06-08 06:00:00,2025-06-08 18:23:00
TRIP-002508,RTE-10,BUS-016,2025-10-08 06:00:00,2025-10-08 14:41:00
TRIP-002509,RTE-29,BUS-048,2025-12-08 06:00:00,2025-12-08 16:43:00
TRIP-002510,RTE-30,BUS-077,2025-12-08 18:00:00,2025-12-09 06:25:00
TRIP-002511,RTE-26,BUS-019,2025-05-23 12:00:00,2025-05-23 16:00:00
TRIP-002512,RTE-26,BUS-007,2025-02-23 00:00:00,2025-02-23 04:00:00
TRIP-002513,RTE-30,BUS-065,2025-01-22 06:00:00,2025-01-22 18:25:00
TRIP-002514,RTE-25,BUS-054,2025-01-22 18:00:00,2025-01-23 03:38:00
TRIP-002515,RTE-01,BUS-060,2025-01-23 06:00:00,2025-01-23 13:44:00
TRIP-002516,RTE-12,BUS-019,2025-09-08 06:00:00,2025-09-08 10:27:00
TRIP-002517,RTE-13,BUS-020,2025-09-08 12:00:00,2025-09-08 18:37:00
TRIP-002518,RTE-01,BUS-058,2025-10-22 12:00:00,2025-10-22 19:44:00
TRIP-002519,RTE-28,BUS-077,2025-09-09 06:00:00,2025-09-09 14:59:00
TRIP-002520,RTE-01,BUS-008,2025-08-08 06:00:00,2025-08-08 13:44:00
TRIP-002521,RTE-01,BUS-049,2025-01-22 18:00:00,2025-01-23 01:44:00
TRIP-002522,RTE-20,BUS-038,2025-07-23 06:00:00,2025-07-23 12:10:00
TRIP-002523,RTE-14,BUS-068,2025-01-09 00:00:00,2025-01-09 12:02:00
TRIP-002524,RTE-15,BUS-071,2025-12-09 12:00:00,2025-12-09 17:11:00
TRIP-002525,RTE-29,BUS-062,2025-09-09 06:00:00,2025-09-09 16:43:00
TRIP-002526,RTE-19,BUS-034,2025-05-23 00:00:00,2025-05-23 03:11:00
TRIP-002527,RTE-04,BUS-028,2025-10-22 18:00:00,2025-10-23 00:03:00
TRIP-002528,RTE-17,BUS-031,2025-11-22 18:00:00,2025-11-22 20:39:00
TRIP-002529,RTE-07,BUS-043,2025-11-08 06:00:00,2025-11-08 15:42:00
TRIP-002530,RTE-08,BUS-025,2025-11-08 18:00:00,2025-11-09 00:05:00
TRIP-002531,RTE-09,BUS-038,2025-11-09 00:00:00,2025-11-09 07:49:00
TRIP-002532,RTE-09,BUS-052,2025-10-23 00:00:00,2025-10-23 07:49:00
TRIP-002533,RTE-28,BUS-043,2025-07-23 12:00:00,2025-07-23 20:59:00
TRIP-002534,RTE-05,BUS-038,2025-07-23 06:00:00,2025-07-23 18:23:00
TRIP-002535,RTE-26,BUS-035,2025-01-23 06:00:00,2025-01-23 10:00:00
TRIP-002536,RTE-27,BUS-024,2025-01-23 12:00:00,2025-01-23 23:39:00
TRIP-002537,RTE-28,BUS-044,2025-08-09 00:00:00,2025-08-09 08:59:00
TRIP-002538,RTE-27,BUS-032,2025-08-22 18:00:00,2025-08-23 05:39:00
TRIP-002539,RTE-28,BUS-007,2025-08-23 06:00:00,2025-08-23 14:59:00
TRIP-002540,RTE-29,BUS-031,2025-08-23 18:00:00,2025-08-24 04:43:00
TRIP-002541,RTE-28,BUS-058,2025-06-22 18:00:00,2025-06-23 02:59:00
TRIP-002542,RTE-15,BUS-015,2025-06-08 12:00:00,2025-06-08 17:11:00
TRIP-002543,RTE-05,BUS-026,2025-03-22 18:00:00,2025-03-23 06:23:00
TRIP-002544,RTE-06,BUS-040,2025-03-23 06:00:00,2025-03-23 09:36:00
TRIP-002545,RTE-07,BUS-025,2025-03-23 12:00:00,2025-03-23 21:42:00
TRIP-002546,RTE-20,BUS-006,2025-12-23 12:00:00,2025-12-23 18:10:00
TRIP-002547,RTE-09,BUS-025,2025-10-09 12:00:00,2025-10-09 19:49:00
TRIP-002548,RTE-11,BUS-008,2025-08-08 12:00:00,2025-08-08 20:14:00
TRIP-002549,RTE-12,BUS-054,2025-08-09 00:00:00,2025-08-09 04:27:00
TRIP-002550,RTE-05,BUS-026,2025-04-08 06:00:00,2025-04-08 18:23:00
TRIP-002551,RTE-06,BUS-031,2025-04-08 18:00:00,2025-04-08 21:36:00
TRIP-002552,RTE-07,BUS-067,2025-04-09 00:00:00,2025-04-09 09:42:00
TRIP-002553,RTE-25,BUS-044,2025-05-08 12:00:00,2025-05-08 21:38:00
TRIP-002554,RTE-01,BUS-011,2025-05-09 00:00:00,2025-05-09 07:44:00
TRIP-002555,RTE-28,BUS-034,2025-11-08 18:00:00,2025-11-09 02:59:00
TRIP-002556,RTE-29,BUS-037,2025-11-09 06:00:00,2025-11-09 16:43:00
TRIP-002557,RTE-25,BUS-063,2025-05-23 18:00:00,2025-05-24 03:38:00
TRIP-002558,RTE-23,BUS-029,2025-06-09 06:00:00,2025-06-09 13:32:00
TRIP-002559,RTE-26,BUS-028,2025-01-22 12:00:00,2025-01-22 16:00:00
TRIP-002560,RTE-02,BUS-029,2025-01-09 06:00:00,2025-01-09 08:46:00
TRIP-002561,RTE-23,BUS-040,2025-06-09 00:00:00,2025-06-09 07:32:00
TRIP-002562,RTE-27,BUS-070,2025-12-23 06:00:00,2025-12-23 17:39:00
TRIP-002563,RTE-07,BUS-029,2025-05-23 00:00:00,2025-05-23 09:42:00
TRIP-002564,RTE-10,BUS-078,2025-08-09 00:00:00,2025-08-09 08:41:00
TRIP-002565,RTE-11,BUS-011,2025-08-09 12:00:00,2025-08-09 20:14:00
TRIP-002566,RTE-26,BUS-007,2025-09-23 06:00:00,2025-09-23 10:00:00
TRIP-002567,RTE-29,BUS-054,2025-02-08 06:00:00,2025-02-08 16:43:00
TRIP-002568,RTE-20,BUS-002,2025-07-23 00:00:00,2025-07-23 06:10:00
TRIP-002569,RTE-16,BUS-068,2025-08-22 18:00:00,2025-08-23 01:34:00
TRIP-002570,RTE-17,BUS-077,2025-08-23 06:00:00,2025-08-23 08:39:00
TRIP-002571,RTE-18,BUS-078,2025-08-23 12:00:00,2025-08-23 21:00:00
TRIP-002572,RTE-28,BUS-036,2025-07-23 06:00:00,2025-07-23 14:59:00
TRIP-002573,RTE-30,BUS-011,2025-09-22 12:00:00,2025-09-23 00:25:00
TRIP-002574,RTE-28,BUS-045,2025-07-08 12:00:00,2025-07-08 20:59:00
TRIP-002575,RTE-21,BUS-041,2025-08-09 06:00:00,2025-08-09 14:11:00
TRIP-002576,RTE-07,BUS-067,2025-12-09 06:00:00,2025-12-09 15:42:00
TRIP-002577,RTE-17,BUS-066,2025-05-22 12:00:00,2025-05-22 14:39:00
TRIP-002578,RTE-02,BUS-077,2025-10-22 06:00:00,2025-10-22 08:46:00
TRIP-002579,RTE-12,BUS-059,2025-11-08 12:00:00,2025-11-08 16:27:00
TRIP-002580,RTE-29,BUS-037,2025-12-09 12:00:00,2025-12-09 22:43:00
TRIP-002581,RTE-28,BUS-004,2025-05-09 12:00:00,2025-05-09 20:59:00
TRIP-002582,RTE-30,BUS-050,2025-01-22 12:00:00,2025-01-23 00:25:00
TRIP-002583,RTE-17,BUS-042,2025-06-23 06:00:00,2025-06-23 08:39:00
TRIP-002584,RTE-22,BUS-011,2025-04-09 12:00:00,2025-04-09 18:10:00
TRIP-002585,RTE-02,BUS-022,2025-11-08 12:00:00,2025-11-08 14:46:00
TRIP-002586,RTE-18,BUS-001,2025-11-23 06:00:00,2025-11-23 15:00:00
TRIP-002587,RTE-15,BUS-053,2025-12-23 12:00:00,2025-12-23 17:11:00
TRIP-002588,RTE-21,BUS-038,2025-03-22 12:00:00,2025-03-22 20:11:00
TRIP-002589,RTE-29,BUS-005,2025-09-22 18:00:00,2025-09-23 04:43:00
TRIP-002590,RTE-22,BUS-026,2025-07-09 06:00:00,2025-07-09 12:10:00
TRIP-002591,RTE-07,BUS-024,2025-11-09 00:00:00,2025-11-09 09:42:00
TRIP-002592,RTE-11,BUS-044,2025-09-08 06:00:00,2025-09-08 14:14:00
TRIP-002593,RTE-05,BUS-053,2025-08-23 00:00:00,2025-08-23 12:23:00
TRIP-002594,RTE-28,BUS-060,2025-04-09 00:00:00,2025-04-09 08:59:00
TRIP-002595,RTE-01,BUS-069,2025-07-22 12:00:00,2025-07-22 19:44:00
TRIP-002596,RTE-02,BUS-005,2025-07-23 00:00:00,2025-07-23 02:46:00
TRIP-002597,RTE-06,BUS-024,2025-06-23 00:00:00,2025-06-23 03:36:00
TRIP-002598,RTE-12,BUS-032,2025-07-23 12:00:00,2025-07-23 16:27:00
TRIP-002599,RTE-19,BUS-045,2025-12-08 12:00:00,2025-12-08 15:11:00
TRIP-002600,RTE-14,BUS-021,2025-07-08 06:00:00,2025-07-08 18:02:00
TRIP-002601,RTE-25,BUS-025,2025-12-09 00:00:00,2025-12-09 09:38:00
TRIP-002602,RTE-01,BUS-007,2025-12-09 12:00:00,2025-12-09 19:44:00
TRIP-002603,RTE-10,BUS-026,2025-07-08 12:00:00,2025-07-08 20:41:00
TRIP-002604,RTE-11,BUS-028,2025-07-09 00:00:00,2025-07-09 08:14:00
TRIP-002605,RTE-27,BUS-011,2025-12-09 00:00:00,2025-12-09 11:39:00
TRIP-002606,RTE-15,BUS-064,2025-07-22 12:00:00,2025-07-22 17:11:00
TRIP-002607,RTE-20,BUS-057,2025-12-09 12:00:00,2025-12-09 18:10:00
TRIP-002608,RTE-07,BUS-067,2025-05-22 12:00:00,2025-05-22 21:42:00
TRIP-002609,RTE-08,BUS-007,2025-05-23 00:00:00,2025-05-23 06:05:00
TRIP-002610,RTE-09,BUS-037,2025-05-23 06:00:00,2025-05-23 13:49:00
TRIP-002611,RTE-26,BUS-011,2025-09-08 06:00:00,2025-09-08 10:00:00
TRIP-002612,RTE-15,BUS-076,2025-05-22 18:00:00,2025-05-22 23:11:00
TRIP-002613,RTE-16,BUS-042,2025-05-23 00:00:00,2025-05-23 07:34:00
TRIP-002614,RTE-17,BUS-024,2025-05-23 12:00:00,2025-05-23 14:39:00
TRIP-002615,RTE-29,BUS-037,2025-04-09 00:00:00,2025-04-09 10:43:00
TRIP-002616,RTE-27,BUS-008,2025-10-22 06:00:00,2025-10-22 17:39:00
TRIP-002617,RTE-02,BUS-005,2025-07-09 06:00:00,2025-07-09 08:46:00
TRIP-002618,RTE-19,BUS-034,2025-09-09 06:00:00,2025-09-09 09:11:00
TRIP-002619,RTE-30,BUS-071,2025-07-23 06:00:00,2025-07-23 18:25:00
TRIP-002620,RTE-25,BUS-018,2025-07-23 18:00:00,2025-07-24 03:38:00
TRIP-002621,RTE-26,BUS-048,2025-10-08 18:00:00,2025-10-08 22:00:00
TRIP-002622,RTE-05,BUS-010,2025-10-09 00:00:00,2025-10-09 12:23:00
TRIP-002623,RTE-01,BUS-041,2025-02-08 12:00:00,2025-02-08 19:44:00
TRIP-002624,RTE-02,BUS-023,2025-02-09 00:00:00,2025-02-09 02:46:00
TRIP-002625,RTE-18,BUS-075,2025-03-22 06:00:00,2025-03-22 15:00:00
TRIP-002626,RTE-20,BUS-001,2025-04-23 00:00:00,2025-04-23 06:10:00
TRIP-002627,RTE-21,BUS-002,2025-04-23 06:00:00,2025-04-23 14:11:00
TRIP-002628,RTE-24,BUS-033,2025-09-23 06:00:00,2025-09-23 17:14:00
TRIP-002629,RTE-15,BUS-047,2025-02-22 06:00:00,2025-02-22 11:11:00
TRIP-002630,RTE-02,BUS-058,2025-08-08 12:00:00,2025-08-08 14:46:00
TRIP-002631,RTE-03,BUS-047,2025-08-08 18:00:00,2025-08-08 21:02:00
TRIP-002632,RTE-23,BUS-017,2025-12-23 00:00:00,2025-12-23 07:32:00
TRIP-002633,RTE-02,BUS-041,2025-03-08 06:00:00,2025-03-08 08:46:00
TRIP-002634,RTE-06,BUS-010,2025-02-22 18:00:00,2025-02-22 21:36:00
TRIP-002635,RTE-02,BUS-057,2025-08-22 06:00:00,2025-08-22 08:46:00
TRIP-002636,RTE-30,BUS-018,2025-06-09 12:00:00,2025-06-10 00:25:00
TRIP-002637,RTE-25,BUS-057,2025-11-08 06:00:00,2025-11-08 15:38:00
TRIP-002638,RTE-19,BUS-077,2025-10-08 06:00:00,2025-10-08 09:11:00
TRIP-002639,RTE-28,BUS-038,2025-10-22 06:00:00,2025-10-22 14:59:00
TRIP-002640,RTE-29,BUS-040,2025-10-22 18:00:00,2025-10-23 04:43:00
TRIP-002641,RTE-12,BUS-068,2025-11-22 18:00:00,2025-11-22 22:27:00
TRIP-002642,RTE-13,BUS-054,2025-11-23 00:00:00,2025-11-23 06:37:00
TRIP-002643,RTE-09,BUS-040,2025-02-08 18:00:00,2025-02-09 01:49:00
TRIP-002644,RTE-10,BUS-019,2025-02-09 06:00:00,2025-02-09 14:41:00
TRIP-002645,RTE-22,BUS-062,2025-03-23 00:00:00,2025-03-23 06:10:00
TRIP-002646,RTE-17,BUS-001,2025-06-22 06:00:00,2025-06-22 08:39:00
TRIP-002647,RTE-05,BUS-022,2025-09-08 06:00:00,2025-09-08 18:23:00
TRIP-002648,RTE-06,BUS-080,2025-09-08 18:00:00,2025-09-08 21:36:00
TRIP-002649,RTE-04,BUS-048,2025-02-23 00:00:00,2025-02-23 06:03:00
TRIP-002650,RTE-16,BUS-074,2025-05-22 12:00:00,2025-05-22 19:34:00
TRIP-002651,RTE-17,BUS-026,2025-05-23 00:00:00,2025-05-23 02:39:00
TRIP-002652,RTE-18,BUS-019,2025-05-23 06:00:00,2025-05-23 15:00:00
TRIP-002653,RTE-22,BUS-006,2025-01-09 06:00:00,2025-01-09 12:10:00
TRIP-002654,RTE-23,BUS-045,2025-06-22 06:00:00,2025-06-22 13:32:00
TRIP-002655,RTE-10,BUS-062,2025-03-22 12:00:00,2025-03-22 20:41:00
TRIP-002656,RTE-11,BUS-040,2025-03-23 00:00:00,2025-03-23 08:14:00
TRIP-002657,RTE-26,BUS-034,2025-11-23 12:00:00,2025-11-23 16:00:00
TRIP-002658,RTE-10,BUS-044,2025-10-08 12:00:00,2025-10-08 20:41:00
TRIP-002659,RTE-11,BUS-060,2025-10-09 00:00:00,2025-10-09 08:14:00
TRIP-002660,RTE-28,BUS-068,2025-10-08 06:00:00,2025-10-08 14:59:00
TRIP-002661,RTE-20,BUS-072,2025-10-09 06:00:00,2025-10-09 12:10:00
TRIP-002662,RTE-17,BUS-021,2025-10-08 06:00:00,2025-10-08 08:39:00
TRIP-002663,RTE-25,BUS-024,2025-02-22 06:00:00,2025-02-22 15:38:00
TRIP-002664,RTE-26,BUS-009,2025-02-22 18:00:00,2025-02-22 22:00:00
TRIP-002665,RTE-28,BUS-058,2025-04-23 00:00:00,2025-04-23 08:59:00
TRIP-002666,RTE-17,BUS-029,2025-04-08 12:00:00,2025-04-08 14:39:00
TRIP-002667,RTE-11,BUS-057,2025-10-09 06:00:00,2025-10-09 14:14:00
TRIP-002668,RTE-12,BUS-069,2025-10-09 18:00:00,2025-10-09 22:27:00
TRIP-002669,RTE-21,BUS-056,2025-12-22 06:00:00,2025-12-22 14:11:00
TRIP-002670,RTE-24,BUS-018,2025-09-09 00:00:00,2025-09-09 11:14:00
TRIP-002671,RTE-25,BUS-068,2025-09-09 12:00:00,2025-09-09 21:38:00
TRIP-002672,RTE-19,BUS-075,2025-04-09 12:00:00,2025-04-09 15:11:00
TRIP-002673,RTE-29,BUS-074,2025-02-08 18:00:00,2025-02-09 04:43:00
TRIP-002674,RTE-29,BUS-021,2025-02-22 06:00:00,2025-02-22 16:43:00
TRIP-002675,RTE-08,BUS-043,2025-03-09 06:00:00,2025-03-09 12:05:00
TRIP-002676,RTE-20,BUS-038,2025-08-08 06:00:00,2025-08-08 12:10:00
TRIP-002677,RTE-17,BUS-018,2025-02-08 18:00:00,2025-02-08 20:39:00
TRIP-002678,RTE-18,BUS-026,2025-02-09 00:00:00,2025-02-09 09:00:00
TRIP-002679,RTE-25,BUS-031,2025-12-09 18:00:00,2025-12-10 03:38:00
TRIP-002680,RTE-21,BUS-031,2025-07-09 00:00:00,2025-07-09 08:11:00
TRIP-002681,RTE-28,BUS-072,2025-10-08 12:00:00,2025-10-08 20:59:00
TRIP-002682,RTE-15,BUS-028,2025-10-09 00:00:00,2025-10-09 05:11:00
TRIP-002683,RTE-01,BUS-065,2025-04-08 12:00:00,2025-04-08 19:44:00
TRIP-002684,RTE-02,BUS-007,2025-04-09 00:00:00,2025-04-09 02:46:00
TRIP-002685,RTE-29,BUS-016,2025-07-23 06:00:00,2025-07-23 16:43:00
TRIP-002686,RTE-25,BUS-057,2025-12-09 06:00:00,2025-12-09 15:38:00
TRIP-002687,RTE-05,BUS-036,2025-07-09 00:00:00,2025-07-09 12:23:00
TRIP-002688,RTE-29,BUS-014,2025-03-08 06:00:00,2025-03-08 16:43:00
TRIP-002689,RTE-10,BUS-006,2025-03-08 06:00:00,2025-03-08 14:41:00
TRIP-002690,RTE-11,BUS-077,2025-03-08 18:00:00,2025-03-09 02:14:00
TRIP-002691,RTE-25,BUS-056,2025-05-09 06:00:00,2025-05-09 15:38:00
TRIP-002692,RTE-13,BUS-004,2025-10-08 06:00:00,2025-10-08 12:37:00
TRIP-002693,RTE-09,BUS-035,2025-04-08 12:00:00,2025-04-08 19:49:00
TRIP-002694,RTE-23,BUS-059,2025-09-22 06:00:00,2025-09-22 13:32:00
TRIP-002695,RTE-24,BUS-035,2025-09-22 18:00:00,2025-09-23 05:14:00
TRIP-002696,RTE-11,BUS-021,2025-02-08 12:00:00,2025-02-08 20:14:00
TRIP-002697,RTE-12,BUS-038,2025-02-09 00:00:00,2025-02-09 04:27:00
TRIP-002698,RTE-13,BUS-042,2025-02-09 06:00:00,2025-02-09 12:37:00
TRIP-002699,RTE-17,BUS-007,2025-06-08 12:00:00,2025-06-08 14:39:00
TRIP-002700,RTE-11,BUS-011,2025-02-22 18:00:00,2025-02-23 02:14:00
TRIP-002701,RTE-12,BUS-030,2025-02-23 06:00:00,2025-02-23 10:27:00
TRIP-002702,RTE-16,BUS-026,2025-09-23 12:00:00,2025-09-23 19:34:00
