ticket_number,passenger_id,trip_id,travel_status,check_in_ts,boarding_ts,scheduled_connection_minutes,actual_connection_minutes,missed_connection_count
TICK-013620,P00049,TRIP-000480,COMPLETED,2025-02-08 10:51:00,2025-02-08 11:38:00,,,0
TICK-013621,P00725,TRIP-000128,COMPLETED,2025-07-08 17:20:00,2025-07-08 17:34:00,,,0
TICK-013622,P00725,TRIP-000171,MISSED_CONNECTION,,,-10,-21,1
TICK-013623,P02619,TRIP-001793,COMPLETED,2025-06-22 11:05:00,2025-06-22 11:50:00,,,0
TICK-013624,P02619,TRIP-000867,COMPLETED,2025-06-22 17:19:00,2025-06-22 17:46:00,194,190,0
TICK-013625,P02619,TRIP-000868,COMPLETED,2025-06-22 22:46:00,2025-06-22 23:39:00,178,210,0
TICK-013626,P03904,TRIP-000688,COMPLETED,2025-06-22 17:21:00,2025-06-22 17:45:00,,,0
TICK-013627,P03904,TRIP-000689,COMPLETED,2025-06-23 04:34:00,2025-06-23 05:31:00,199,206,0
TICK-013628,P01753,TRIP-000141,COMPLETED,2025-06-08 04:36:00,2025-06-08 05:37:00,,,0
TICK-013629,P01753,TRIP-000142,COMPLETED,2025-06-08 11:08:00,2025-06-08 11:43:00,144,180,0
TICK-013630,P03784,TRIP-000335,COMPLETED,2025-10-22 11:09:00,2025-10-22 11:30:00,,,0
TICK-013631,P03784,TRIP-000336,COMPLETED,2025-10-22 22:53:00,2025-10-22 23:47:00,229,227,0
TICK-013632,P00735,TRIP-002819,COMPLETED,2025-02-08 11:23:00,2025-02-08 11:43:00,,,0
TICK-013633,P00735,TRIP-002820,COMPLETED,2025-02-08 16:52:00,2025-02-08 17:47:00,194,174,0
TICK-013634,P00735,TRIP-002821,COMPLETED,2025-02-08 22:39:00,2025-02-08 23:49:00,178,217,0
TICK-013635,P00358,TRIP-001624,COMPLETED,2025-12-22 05:11:00,2025-12-22 05:33:00,,,0
TICK-013636,P03691,TRIP-003151,COMPLETED,2025-01-08 17:02:00,2025-01-08 17:37:00,,,0
TICK-013637,P03691,TRIP-003383,COMPLETED,2025-01-09 04:45:00,2025-01-09 05:31:00,77,77,0
TICK-013638,P03550,TRIP-003157,COMPLETED,2025-05-08 11:12:00,2025-05-08 11:38:00,,,0
TICK-013639,P03550,TRIP-003570,MISSED_CONNECTION,,,-2,-30,1
TICK-013640,P03550,TRIP-003571,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013641,P02270,TRIP-001235,COMPLETED,2025-05-08 16:57:00,2025-05-08 17:35:00,,,0
TICK-013642,P02270,TRIP-003572,COMPLETED,2025-05-09 04:38:00,2025-05-09 05:34:00,77,81,0
TICK-013643,P03363,TRIP-001907,COMPLETED,2025-10-08 17:17:00,2025-10-08 17:35:00,,,0
TICK-013644,P03363,TRIP-002780,COMPLETED,2025-10-08 22:40:00,2025-10-08 23:31:00,178,166,0
TICK-013645,P02329,TRIP-000441,COMPLETED,2025-10-08 04:56:00,2025-10-08 05:45:00,,,0
TICK-013646,P02329,TRIP-001920,MISSED_CONNECTION,,,-2,-36,1
TICK-013647,P03423,TRIP-001766,COMPLETED,2025-07-22 05:16:00,2025-07-22 05:40:00,,,0
TICK-013648,P03423,TRIP-000210,COMPLETED,2025-07-22 16:47:00,2025-07-22 17:31:00,226,227,0
TICK-013649,P00158,TRIP-003511,COMPLETED,2025-02-08 04:50:00,2025-02-08 05:48:00,,,0
TICK-013650,P00158,TRIP-001609,COMPLETED,2025-02-08 11:02:00,2025-02-08 11:45:00,201,185,0
TICK-013651,P02678,TRIP-000983,COMPLETED,2025-06-08 10:55:00,2025-06-08 11:31:00,,,0
TICK-013652,P02678,TRIP-000984,COMPLETED,2025-06-08 23:08:00,2025-06-08 23:43:00,323,353,0
TICK-013653,P02329,TRIP-000012,COMPLETED,2025-06-08 10:44:00,2025-06-08 11:50:00,,,0
TICK-013654,P00324,TRIP-000749,COMPLETED,2025-03-08 05:13:00,2025-03-08 05:49:00,,,0
TICK-013655,P00324,TRIP-000437,MISSED_CONNECTION,,,-3,-49,1
TICK-013656,P02924,TRIP-001600,COMPLETED,2025-08-08 11:06:00,2025-08-08 11:39:00,,,0
TICK-013657,P02924,TRIP-001016,MISSED_CONNECTION,,,-10,-54,1
TICK-013658,P00806,TRIP-002663,COMPLETED,2025-02-22 05:12:00,2025-02-22 05:48:00,,,0
TICK-013659,P00806,TRIP-002664,COMPLETED,2025-02-22 17:16:00,2025-02-22 17:42:00,142,157,0
TICK-013660,P00686,TRIP-000810,COMPLETED,2025-12-22 11:19:00,2025-12-22 11:33:00,,,0
TICK-013661,P00686,TRIP-002429,COMPLETED,2025-12-22 23:16:00,2025-12-22 23:32:00,21,21,0
TICK-013662,P00370,TRIP-002577,COMPLETED,2025-05-22 11:09:00,2025-05-22 11:48:00,,,0
TICK-013663,P00837,TRIP-001139,COMPLETED,2025-01-08 04:52:00,2025-01-08 05:34:00,,,0
TICK-013664,P02504,TRIP-001135,COMPLETED,2025-07-22 05:13:00,2025-07-22 05:30:00,,,0
TICK-013665,P02504,TRIP-000114,COMPLETED,2025-07-22 16:59:00,2025-07-22 17:32:00,46,30,0
TICK-013666,P03615,TRIP-000395,COMPLETED,2025-06-08 17:21:00,2025-06-08 17:42:00,,,0
TICK-013667,P03083,TRIP-000799,COMPLETED,2025-12-22 11:08:00,2025-12-22 11:35:00,,,0
TICK-013668,P03083,TRIP-000032,COMPLETED,2025-12-22 16:44:00,2025-12-22 17:50:00,194,200,0
TICK-013669,P03083,TRIP-001169,COMPLETED,2025-12-22 23:15:00,2025-12-22 23:33:00,178,118,0
TICK-013670,P01359,TRIP-003406,COMPLETED,2025-03-08 16:30:00,2025-03-08 17:49:00,,,0
TICK-013671,P01359,TRIP-003407,COMPLETED,2025-03-09 05:21:00,2025-03-09 05:49:00,46,46,0
TICK-013672,P01359,TRIP-003573,COMPLETED,2025-03-09 16:47:00,2025-03-09 17:43:00,142,126,0
TICK-013673,P03219,TRIP-002573,COMPLETED,2025-09-22 10:51:00,2025-09-22 11:47:00,,,0
TICK-013674,P03219,TRIP-000397,MISSED_CONNECTION,,,-25,-38,1
TICK-013675,P02031,TRIP-000848,COMPLETED,2025-12-22 10:32:00,2025-12-22 11:46:00,,,0
TICK-013676,P00851,TRIP-000495,COMPLETED,2025-04-08 10:53:00,2025-04-08 11:37:00,,,0
TICK-013677,P00851,TRIP-000496,COMPLETED,2025-04-08 23:03:00,2025-04-08 23:39:00,180,155,0
TICK-013678,P03354,TRIP-001808,COMPLETED,2025-12-08 10:35:00,2025-12-08 11:41:00,,,0
TICK-013679,P03354,TRIP-001809,COMPLETED,2025-12-08 23:01:00,2025-12-08 23:38:00,142,124,0
TICK-013680,P03055,TRIP-002220,COMPLETED,2025-03-08 16:49:00,2025-03-08 17:45:00,,,0
TICK-013681,P01155,TRIP-003276,COMPLETED,2025-03-08 04:45:00,2025-03-08 05:35:00,,,0
TICK-013682,P01155,TRIP-002191,COMPLETED,2025-03-08 16:48:00,2025-03-08 17:35:00,256,170,0
TICK-013683,P01033,TRIP-000221,COMPLETED,2025-01-08 05:23:00,2025-01-08 05:46:00,,,0
TICK-013684,P01033,TRIP-000222,MISSED_CONNECTION,,,-10,-10,1
TICK-013685,P03358,TRIP-001778,COMPLETED,2025-08-08 11:18:00,2025-08-08 11:42:00,,,0
TICK-013686,P03358,TRIP-000639,COMPLETED,2025-08-08 17:14:00,2025-08-08 17:41:00,201,233,0
TICK-013687,P03358,TRIP-000640,COMPLETED,2025-08-09 05:14:00,2025-08-09 05:32:00,180,134,0
TICK-013688,P03964,TRIP-002440,COMPLETED,2025-04-08 16:36:00,2025-04-08 17:46:00,,,0
TICK-013689,P03021,TRIP-003459,COMPLETED,2025-05-22 04:46:00,2025-05-22 05:39:00,,,0
TICK-013690,P03021,TRIP-003446,COMPLETED,2025-05-22 16:41:00,2025-05-22 17:46:00,180,149,0
TICK-013691,P02395,TRIP-001083,COMPLETED,2025-03-08 10:40:00,2025-03-08 11:48:00,,,0
TICK-013692,P02395,TRIP-003574,COMPLETED,2025-03-08 22:32:00,2025-03-08 23:36:00,142,106,0
TICK-013693,P00719,TRIP-001120,COMPLETED,2025-08-22 10:39:00,2025-08-22 11:37:00,,,0
TICK-013694,P00719,TRIP-000293,MISSED_CONNECTION,,,-3,-49,1
TICK-013695,P00719,TRIP-001797,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013696,P03474,TRIP-001055,COMPLETED,2025-07-22 16:49:00,2025-07-22 17:45:00,,,0
TICK-013697,P03474,TRIP-001056,COMPLETED,2025-07-22 22:40:00,2025-07-22 23:48:00,49,23,0
TICK-013698,P03156,TRIP-001299,COMPLETED,2025-03-22 10:50:00,2025-03-22 11:50:00,,,0
TICK-013699,P03156,TRIP-001645,COMPLETED,2025-03-22 22:30:00,2025-03-22 23:38:00,323,312,0
TICK-013700,P00521,TRIP-001499,COMPLETED,2025-08-22 11:20:00,2025-08-22 11:35:00,,,0
TICK-013701,P02013,TRIP-000457,COMPLETED,2025-08-22 04:32:00,2025-08-22 05:44:00,,,0
TICK-013702,P03030,TRIP-001246,COMPLETED,2025-05-22 10:48:00,2025-05-22 11:50:00,,,0
TICK-013703,P03030,TRIP-001247,COMPLETED,2025-05-22 17:03:00,2025-05-22 17:34:00,194,196,0
TICK-013704,P03030,TRIP-003317,COMPLETED,2025-05-22 22:49:00,2025-05-22 23:43:00,178,138,0
TICK-013705,P01152,TRIP-000224,COMPLETED,2025-06-08 05:00:00,2025-06-08 05:38:00,,,0
TICK-013706,P01152,TRIP-000225,COMPLETED,2025-06-08 10:34:00,2025-06-08 11:34:00,194,199,0
TICK-013707,P01152,TRIP-001397,COMPLETED,2025-06-08 16:44:00,2025-06-08 17:45:00,178,205,0
TICK-013708,P01142,TRIP-000271,COMPLETED,2025-06-22 10:39:00,2025-06-22 11:45:00,,,0
TICK-013709,P00097,TRIP-002160,COMPLETED,2025-09-08 10:30:00,2025-09-08 11:46:00,,,0
TICK-013710,P00097,TRIP-002192,MISSED_CONNECTION,,,-10,-10,1
TICK-013711,P00097,TRIP-002193,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013712,P01760,TRIP-002351,COMPLETED,2025-06-22 05:16:00,2025-06-22 05:49:00,,,0
TICK-013713,P01760,TRIP-000370,COMPLETED,2025-06-22 11:04:00,2025-06-22 11:40:00,93,80,0
TICK-013714,P01760,TRIP-000371,COMPLETED,2025-06-22 22:42:00,2025-06-22 23:48:00,323,302,0
TICK-013715,P01432,TRIP-001227,COMPLETED,2025-06-22 05:07:00,2025-06-22 05:39:00,,,0
TICK-013716,P01432,TRIP-001228,COMPLETED,2025-06-22 17:11:00,2025-06-22 17:31:00,-25,22,0
TICK-013717,P03400,TRIP-001559,COMPLETED,2025-04-08 10:37:00,2025-04-08 11:50:00,,,0
TICK-013718,P03400,TRIP-001560,COMPLETED,2025-04-08 22:56:00,2025-04-08 23:48:00,46,20,0
TICK-013719,P01735,TRIP-000837,COMPLETED,2025-09-08 16:31:00,2025-09-08 17:38:00,,,0
TICK-013720,P01735,TRIP-000838,COMPLETED,2025-09-09 05:22:00,2025-09-09 05:32:00,46,30,0
TICK-013721,P00889,TRIP-001501,COMPLETED,2025-01-22 16:41:00,2025-01-22 17:48:00,,,0
TICK-013722,P00889,TRIP-001502,COMPLETED,2025-01-23 04:53:00,2025-01-23 05:34:00,138,152,0
TICK-013723,P00643,TRIP-002390,COMPLETED,2025-04-08 05:13:00,2025-04-08 05:45:00,,,0
TICK-013724,P00643,TRIP-002962,COMPLETED,2025-04-08 11:10:00,2025-04-08 11:43:00,93,79,0
TICK-013725,P00643,TRIP-003286,COMPLETED,2025-04-08 23:07:00,2025-04-08 23:40:00,323,340,0
TICK-013726,P00010,TRIP-002599,COMPLETED,2025-12-08 11:15:00,2025-12-08 11:43:00,,,0
TICK-013727,P00010,TRIP-002510,COMPLETED,2025-12-08 16:39:00,2025-12-08 17:48:00,169,190,0
TICK-013728,P01509,TRIP-002245,COMPLETED,2025-07-22 17:00:00,2025-07-22 17:30:00,,,0
TICK-013729,P01509,TRIP-002246,COMPLETED,2025-07-22 23:17:00,2025-07-22 23:32:00,169,182,0
TICK-013730,P01076,TRIP-000335,COMPLETED,2025-10-22 10:46:00,2025-10-22 11:40:00,,,0
TICK-013731,P01076,TRIP-000336,COMPLETED,2025-10-22 22:42:00,2025-10-22 23:40:00,229,227,0
TICK-013732,P01076,TRIP-001845,MISSED_CONNECTION,,,-10,4,1
TICK-013733,P00938,TRIP-000296,COMPLETED,2025-04-08 17:05:00,2025-04-08 17:47:00,,,0
TICK-013734,P03436,TRIP-000867,COMPLETED,2025-06-22 17:04:00,2025-06-22 17:35:00,,,0
TICK-013735,P03436,TRIP-000868,COMPLETED,2025-06-22 22:31:00,2025-06-22 23:35:00,178,210,0
TICK-013736,P03436,TRIP-000869,MISSED_CONNECTION,,,-3,-36,1
TICK-013737,P00982,TRIP-000433,COMPLETED,2025-01-08 05:07:00,2025-01-08 05:36:00,,,0
TICK-013738,P00982,TRIP-000434,COMPLETED,2025-01-08 17:21:00,2025-01-08 17:40:00,226,229,0
TICK-013739,P00982,TRIP-001266,COMPLETED,2025-01-08 22:34:00,2025-01-08 23:38:00,93,86,0
TICK-013740,P02197,TRIP-003575,COMPLETED,2025-08-08 11:16:00,2025-08-08 11:42:00,,,0
TICK-013741,P02197,TRIP-000675,MISSED_CONNECTION,,,-10,-17,1
TICK-013742,P01090,TRIP-001145,COMPLETED,2025-07-22 11:16:00,2025-07-22 11:41:00,,,0
TICK-013743,P02612,TRIP-002387,COMPLETED,2025-12-08 10:59:00,2025-12-08 11:35:00,,,0
TICK-013744,P02612,TRIP-002601,COMPLETED,2025-12-08 22:44:00,2025-12-08 23:44:00,46,46,0
TICK-013745,P00096,TRIP-000399,COMPLETED,2025-11-22 11:02:00,2025-11-22 11:50:00,,,0
TICK-013746,P00096,TRIP-000400,COMPLETED,2025-11-22 23:25:00,2025-11-22 23:48:00,266,282,0
TICK-013747,P02374,TRIP-002067,COMPLETED,2025-10-22 17:16:00,2025-10-22 17:34:00,,,0
TICK-013748,P02374,TRIP-002068,COMPLETED,2025-10-23 04:57:00,2025-10-23 05:44:00,268,207,0
TICK-013749,P02374,TRIP-003576,COMPLETED,2025-10-23 16:33:00,2025-10-23 17:42:00,46,34,0
TICK-013750,P00100,TRIP-000140,COMPLETED,2025-12-22 05:25:00,2025-12-22 05:40:00,,,0
TICK-013751,P00100,TRIP-000532,MISSED_CONNECTION,,,-10,-3,1
TICK-013752,P01518,TRIP-002245,COMPLETED,2025-07-22 16:43:00,2025-07-22 17:49:00,,,0
TICK-013753,P01518,TRIP-002246,COMPLETED,2025-07-22 23:03:00,2025-07-22 23:32:00,169,182,0
TICK-013754,P01127,TRIP-001753,COMPLETED,2025-06-08 05:10:00,2025-06-08 05:50:00,,,0
TICK-013755,P01127,TRIP-001152,MISSED_CONNECTION,,,-10,-63,1
TICK-013756,P02487,TRIP-000645,COMPLETED,2025-12-08 10:30:00,2025-12-08 11:39:00,,,0
TICK-013757,P00647,TRIP-000139,COMPLETED,2025-12-22 17:01:00,2025-12-22 17:46:00,,,0
TICK-013758,P00647,TRIP-000310,MISSED_CONNECTION,,,-23,8,1
TICK-013759,P00647,TRIP-000885,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013760,P01925,TRIP-002308,COMPLETED,2025-03-08 17:23:00,2025-03-08 17:47:00,,,0
TICK-013761,P00641,TRIP-001593,COMPLETED,2025-12-22 11:25:00,2025-12-22 11:36:00,,,0
TICK-013762,P00641,TRIP-000759,COMPLETED,2025-12-22 22:36:00,2025-12-22 23:36:00,46,20,0
TICK-013763,P00725,TRIP-002829,COMPLETED,2025-03-22 04:30:00,2025-03-22 05:39:00,,,0
TICK-013764,P00725,TRIP-002719,COMPLETED,2025-03-22 11:18:00,2025-03-22 11:38:00,178,200,0
TICK-013765,P01035,TRIP-000140,COMPLETED,2025-12-22 04:37:00,2025-12-22 05:32:00,,,0
TICK-013766,P00426,TRIP-002249,COMPLETED,2025-03-08 11:23:00,2025-03-08 11:46:00,,,0
TICK-013767,P02247,TRIP-000835,COMPLETED,2025-07-08 16:50:00,2025-07-08 17:44:00,,,0
TICK-013768,P02339,TRIP-002065,COMPLETED,2025-05-08 04:30:00,2025-05-08 05:31:00,,,0
TICK-013769,P02339,TRIP-000724,COMPLETED,2025-05-08 11:07:00,2025-05-08 11:36:00,178,138,0
TICK-013770,P01676,TRIP-001287,COMPLETED,2025-12-08 04:55:00,2025-12-08 05:34:00,,,0
TICK-013771,P00853,TRIP-000752,COMPLETED,2025-09-08 11:15:00,2025-09-08 11:44:00,,,0
TICK-013772,P01516,TRIP-000693,COMPLETED,2025-07-22 11:13:00,2025-07-22 11:36:00,,,0
TICK-013773,P01516,TRIP-000694,COMPLETED,2025-07-22 17:19:00,2025-07-22 17:45:00,194,156,0
TICK-013774,P03598,TRIP-003577,COMPLETED,2025-08-08 11:09:00,2025-08-08 11:46:00,,,0
TICK-013775,P03598,TRIP-000106,COMPLETED,2025-08-08 16:38:00,2025-08-08 17:37:00,120,89,0
TICK-013776,P01300,TRIP-001444,COMPLETED,2025-07-08 10:42:00,2025-07-08 11:32:00,,,0
TICK-013777,P01300,TRIP-001462,MISSED_CONNECTION,,,-10,-10,1
TICK-013778,P01300,TRIP-002256,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013779,P02163,TRIP-000050,COMPLETED,2025-07-22 10:33:00,2025-07-22 11:39:00,,,0
TICK-013780,P02163,TRIP-000319,MISSED_CONNECTION,,,-25,0,1
TICK-013781,P02163,TRIP-000320,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013782,P02983,TRIP-000208,COMPLETED,2025-12-08 17:05:00,2025-12-08 17:32:00,,,0
TICK-013783,P02983,TRIP-000209,COMPLETED,2025-12-09 05:22:00,2025-12-09 05:30:00,266,297,0
TICK-013784,P01440,TRIP-000844,COMPLETED,2025-07-22 10:58:00,2025-07-22 11:39:00,,,0
TICK-013785,P02015,TRIP-001375,COMPLETED,2025-06-08 04:30:00,2025-06-08 05:49:00,,,0
TICK-013786,P02015,TRIP-000359,MISSED_CONNECTION,,,-5,3,1
TICK-013787,P02015,TRIP-001376,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013788,P02721,TRIP-002071,COMPLETED,2025-05-22 05:08:00,2025-05-22 05:43:00,,,0
TICK-013789,P02721,TRIP-000422,COMPLETED,2025-05-22 17:23:00,2025-05-22 17:43:00,181,217,0
TICK-013790,P02721,TRIP-003578,MISSED_CONNECTION,,,77,9,1
TICK-013791,P02480,TRIP-001141,COMPLETED,2025-06-08 04:33:00,2025-06-08 05:43:00,,,0
TICK-013792,P02480,TRIP-000870,COMPLETED,2025-06-08 16:45:00,2025-06-08 17:46:00,226,226,0
TICK-013793,P02480,TRIP-000871,COMPLETED,2025-06-08 22:30:00,2025-06-08 23:38:00,93,100,0
TICK-013794,P03192,TRIP-003579,COMPLETED,2025-09-22 11:25:00,2025-09-22 11:50:00,,,0
TICK-013795,P00251,TRIP-001530,COMPLETED,2025-12-08 05:00:00,2025-12-08 05:45:00,,,0
TICK-013796,P02336,TRIP-000066,COMPLETED,2025-06-08 05:13:00,2025-06-08 05:32:00,,,0
TICK-013797,P02336,TRIP-000067,COMPLETED,2025-06-08 16:48:00,2025-06-08 17:46:00,229,237,0
TICK-013798,P02336,TRIP-002561,MISSED_CONNECTION,,,-10,11,1
TICK-013799,P01358,TRIP-002796,COMPLETED,2025-03-22 10:39:00,2025-03-22 11:37:00,,,0
TICK-013800,P02093,TRIP-001697,COMPLETED,2025-12-08 16:30:00,2025-12-08 17:48:00,,,0
TICK-013801,P02093,TRIP-002046,COMPLETED,2025-12-09 04:53:00,2025-12-09 05:31:00,180,201,0
TICK-013802,P00315,TRIP-003066,COMPLETED,2025-03-08 11:13:00,2025-03-08 11:40:00,,,0
TICK-013803,P00315,TRIP-001573,COMPLETED,2025-03-08 16:41:00,2025-03-08 17:50:00,93,58,0
TICK-013804,P00315,TRIP-001780,COMPLETED,2025-03-09 04:34:00,2025-03-09 05:34:00,323,333,0
TICK-013805,P01571,TRIP-002134,COMPLETED,2025-07-22 04:43:00,2025-07-22 05:46:00,,,0
TICK-013806,P01571,TRIP-001728,COMPLETED,2025-07-22 16:42:00,2025-07-22 17:33:00,142,129,0
TICK-013807,P01571,TRIP-002383,COMPLETED,2025-07-22 22:33:00,2025-07-22 23:31:00,120,72,0
TICK-013808,P00206,TRIP-000649,COMPLETED,2025-05-08 04:43:00,2025-05-08 05:41:00,,,0
TICK-013809,P00206,TRIP-000650,MISSED_CONNECTION,,,49,-32,1
TICK-013810,P00206,TRIP-000651,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013811,P03805,TRIP-001953,COMPLETED,2025-09-08 04:36:00,2025-09-08 05:37:00,,,0
TICK-013812,P03805,TRIP-001954,COMPLETED,2025-09-08 11:24:00,2025-09-08 11:46:00,169,166,0
TICK-013813,P03805,TRIP-000054,MISSED_CONNECTION,,,-10,-21,1
TICK-013814,P02812,TRIP-001108,COMPLETED,2025-12-08 04:53:00,2025-12-08 05:44:00,,,0
TICK-013815,P02812,TRIP-001506,COMPLETED,2025-12-08 16:39:00,2025-12-08 17:43:00,180,203,0
TICK-013816,P02812,TRIP-000502,COMPLETED,2025-12-08 22:47:00,2025-12-08 23:39:00,169,148,0
TICK-013817,P03724,TRIP-000753,COMPLETED,2025-12-08 17:19:00,2025-12-08 17:31:00,,,0
TICK-013818,P03724,TRIP-000754,COMPLETED,2025-12-09 05:11:00,2025-12-09 05:49:00,323,288,0
TICK-013819,P01045,TRIP-003181,COMPLETED,2025-02-08 11:22:00,2025-02-08 11:40:00,,,0
TICK-013820,P01045,TRIP-000005,COMPLETED,2025-02-08 16:53:00,2025-02-08 17:35:00,49,49,0
TICK-013821,P01277,TRIP-001377,COMPLETED,2025-11-08 05:05:00,2025-11-08 05:33:00,,,0
TICK-013822,P01277,TRIP-001378,COMPLETED,2025-11-08 16:30:00,2025-11-08 17:44:00,77,44,0
TICK-013823,P00700,TRIP-000412,COMPLETED,2025-02-08 05:02:00,2025-02-08 05:32:00,,,0
TICK-013824,P02107,TRIP-001144,COMPLETED,2025-11-22 05:11:00,2025-11-22 05:43:00,,,0
TICK-013825,P02107,TRIP-002765,MISSED_CONNECTION,,,-5,-26,1
TICK-013826,P01790,TRIP-002351,COMPLETED,2025-06-22 05:22:00,2025-06-22 05:43:00,,,0
TICK-013827,P01790,TRIP-000370,COMPLETED,2025-06-22 10:32:00,2025-06-22 11:32:00,93,80,0
TICK-013828,P01790,TRIP-000371,COMPLETED,2025-06-22 23:09:00,2025-06-22 23:31:00,323,302,0
TICK-013829,P00976,TRIP-000796,COMPLETED,2025-12-22 16:43:00,2025-12-22 17:37:00,,,0
TICK-013830,P00976,TRIP-000797,MISSED_CONNECTION,,,-25,-69,1
TICK-013831,P00976,TRIP-002266,CANCELLED_AFTER_DISRUPTION,,,,,0
TICK-013832,P03958,TRIP-000123,COMPLETED,2025-06-08 10:47:00,2025-06-08 11:50:00,,,0
TICK-013833,P00074,TRIP-001041,COMPLETED,2025-07-08 10:49:00,2025-07-08 11:40:00,,,0
TICK-013834,P00074,TRIP-001042,COMPLETED,2025-07-08 23:20:00,2025-07-08 23:49:00,323,283,0
TICK-013835,P00074,TRIP-003580,MISSED_CONNECTION,,,-2,-2,1
TICK-013836,P03182,TRIP-000466,COMPLETED,2025-12-22 10:56:00,2025-12-22 11:50:00,,,0
TICK-013837,P03182,TRIP-000865,MISSED_CONNECTION,,,-23,-23,1
TICK-013838,P02512,TRIP-000778,COMPLETED,2025-03-22 04:35:00,2025-03-22 05:47:00,,,0
TICK-013839,P02512,TRIP-001201,MISSED_CONNECTION,,,-10,-239,1
TICK-013840,P02380,TRIP-000224,COMPLETED,2025-06-08 05:19:00,2025-06-08 05:48:00,,,0
TICK-013841,P02380,TRIP-000225,COMPLETED,2025-06-08 10:51:00,2025-06-08 11:38:00,194,199,0
TICK-013842,P02380,TRIP-001397,COMPLETED,2025-06-08 16:44:00,2025-06-08 17:37:00,178,205,0
TICK-013843,P01690,TRIP-001799,COMPLETED,2025-06-22 05:01:00,2025-06-22 05:36:00,,,0
TICK-013844,P01690,TRIP-002064,MISSED_CONNECTION,,,-10,-32,1
TICK-013845,P00571,TRIP-001251,COMPLETED,2025-11-08 16:50:00,2025-11-08 17:34:00,,,0
TICK-013846,P00571,TRIP-003314,COMPLETED,2025-11-08 23:15:00,2025-11-08 23:46:00,169,169,0
TICK-013847,P03424,TRIP-000599,COMPLETED,2025-06-22 04:40:00,2025-06-22 05:47:00,,,0
TICK-013848,P02164,TRIP-001381,COMPLETED,2025-12-22 11:14:00,2025-12-22 11:36:00,,,0
TICK-013849,P02164,TRIP-002095,COMPLETED,2025-12-22 17:03:00,2025-12-22 17:37:00,178,138,0
TICK-013850,P02164,TRIP-002505,MISSED_CONNECTION,,,-3,-9,1
TICK-013851,P01969,TRIP-000239,COMPLETED,2025-07-08 11:16:00,2025-07-08 11:48:00,,,0
TICK-013852,P03116,TRIP-000373,COMPLETED,2025-12-22 11:14:00,2025-12-22 11:49:00,,,0
TICK-013853,P03116,TRIP-000085,COMPLETED,2025-12-22 17:10:00,2025-12-22 17:47:00,144,137,0
TICK-013854,P03116,TRIP-000086,COMPLETED,2025-12-23 04:54:00,2025-12-23 05:35:00,138,142,0
TICK-013855,P02927,TRIP-001666,COMPLETED,2025-03-22 04:44:00,2025-03-22 05:34:00,,,0
TICK-013856,P01985,TRIP-002076,COMPLETED,2025-05-22 05:18:00,2025-05-22 05:43:00,,,0
TICK-013857,P01985,TRIP-002077,COMPLETED,2025-05-22 10:57:00,2025-05-22 11:50:00,201,201,0
TICK-013858,P01985,TRIP-002526,COMPLETED,2025-05-22 22:58:00,2025-05-22 23:47:00,180,177,0
TICK-013859,P02586,TRIP-000824,COMPLETED,2025-02-08 05:19:00,2025-02-08 05:38:00,,,0
TICK-013860,P03789,TRIP-001387,COMPLETED,2025-12-08 04:56:00,2025-12-08 05:42:00,,,0
TICK-013861,P03789,TRIP-001388,COMPLETED,2025-12-08 11:03:00,2025-12-08 11:45:00,201,144,0
TICK-013862,P01729,TRIP-001036,COMPLETED,2025-05-08 10:39:00,2025-05-08 11:30:00,,,0
TICK-013863,P01729,TRIP-001037,COMPLETED,2025-05-08 23:13:00,2025-05-08 23:39:00,138,158,0
TICK-013864,P01729,TRIP-002140,COMPLETED,2025-05-09 04:57:00,2025-05-09 05:42:00,-5,30,0
TICK-013865,P02939,TRIP-003459,COMPLETED,2025-05-22 05:21:00,2025-05-22 05:48:00,,,0
TICK-013866,P02939,TRIP-003446,COMPLETED,2025-05-22 17:05:00,2025-05-22 17:38:00,180,149,0
TICK-013867,P02499,TRIP-002630,COMPLETED,2025-08-08 11:12:00,2025-08-08 11:47:00,,,0
TICK-013868,P02499,TRIP-002631,COMPLETED,2025-08-08 16:44:00,2025-08-08 17:50:00,194,194,0
TICK-013869,P00167,TRIP-000359,COMPLETED,2025-06-08 10:38:00,2025-06-08 11:47:00,,,0
TICK-013870,P00167,TRIP-001376,COMPLETED,2025-06-08 23:18:00,2025-06-08 23:48:00,251,246,0
TICK-013871,P00167,TRIP-002388,COMPLETED,2025-06-09 10:34:00,2025-06-09 11:41:00,181,99,0
TICK-013872,P03506,TRIP-002475,COMPLETED,2025-03-22 05:25:00,2025-03-22 05:39:00,,,0
TICK-013873,P03506,TRIP-002232,COMPLETED,2025-03-22 11:04:00,2025-03-22 11:49:00,169,188,0
TICK-013874,P00116,TRIP-000150,COMPLETED,2025-07-22 04:49:00,2025-07-22 05:44:00,,,0
