claim_id,ticket_number,claim_type,refund_amount,compensation_amount,rebooking_cost,rebooking_ts,claim_submitted_ts,claim_resolution_ts,claim_status
CLM-001485,TICK-013211,Missed Connection,102000,50000,65000,2025-04-09 07:06:00,2025-04-09 00:06:00,2025-04-12 00:06:00,Approved
CLM-001486,TICK-013220,Missed Connection,112000,50000,75000,2025-11-23 21:01:00,2025-11-23 13:01:00,2025-11-25 13:01:00,Approved
CLM-001487,TICK-013222,Missed Connection,93000,75000,65000,2025-12-09 10:10:00,2025-12-09 09:10:00,2025-12-14 09:10:00,Approved
CLM-001488,TICK-013225,Missed Connection,74000,50000,47000,2025-06-23 16:02:00,2025-06-23 10:02:00,2025-06-24 10:02:00,Approved
CLM-001489,TICK-013233,Missed Connection,216000,75000,152000,2025-07-09 14:25:00,2025-07-09 11:25:00,2025-07-10 11:25:00,Approved
CLM-001490,TICK-013239,Missed Connection,130000,75000,82000,2025-07-23 12:24:00,2025-07-23 11:24:00,2025-07-24 11:24:00,Approved
CLM-001491,TICK-013260,Missed Connection,141000,75000,93000,2025-08-24 01:30:00,2025-08-23 17:30:00,,Pending
CLM-001492,TICK-013264,Missed Connection,150000,100000,95000,2025-04-09 00:27:00,2025-04-08 22:27:00,2025-04-12 22:27:00,Approved
CLM-001493,TICK-013277,Missed Connection,142000,50000,90000,2025-06-23 09:57:00,2025-06-23 06:57:00,2025-06-27 06:57:00,Approved
CLM-001494,TICK-013289,Missed Connection,226000,50000,142000,2025-06-23 12:31:00,2025-06-23 04:31:00,2025-06-26 04:31:00,Approved
CLM-001495,TICK-013292,Missed Connection,92000,75000,58000,2025-08-10 00:09:00,2025-08-09 16:09:00,2025-08-13 16:09:00,Rejected
CLM-001496,TICK-013294,Missed Connection,102000,50000,68000,2025-09-09 02:10:00,2025-09-08 18:10:00,2025-09-11 18:10:00,Approved
CLM-001497,TICK-013301,Missed Connection,115000,75000,72000,2025-11-24 00:36:00,2025-11-23 19:36:00,2025-11-27 19:36:00,Approved
CLM-001498,TICK-013311,Missed Connection,150000,50000,95000,2025-03-23 06:09:00,2025-03-22 22:09:00,2025-03-25 22:09:00,Approved
CLM-001499,TICK-013317,Missed Connection,87000,75000,58000,2025-06-23 06:50:00,2025-06-23 01:50:00,2025-06-24 01:50:00,Approved
CLM-001500,TICK-013343,Missed Connection,86000,75000,55000,2025-09-09 13:10:00,2025-09-09 08:10:00,2025-09-14 08:10:00,Approved
CLM-001501,TICK-013345,Missed Connection,200000,75000,126000,2025-03-23 09:25:00,2025-03-23 01:25:00,2025-03-25 01:25:00,Approved
CLM-001502,TICK-013349,Missed Connection,74000,100000,47000,2025-12-23 20:17:00,2025-12-23 17:17:00,2025-12-24 17:17:00,Approved
CLM-001503,TICK-013353,Missed Connection,86000,50000,55000,2025-01-23 15:20:00,2025-01-23 14:20:00,2025-01-26 14:20:00,Approved
CLM-001504,TICK-013367,Missed Connection,54000,50000,36000,2025-02-23 10:23:00,2025-02-23 05:23:00,2025-02-26 05:23:00,Approved
CLM-001505,TICK-013379,Missed Connection,99000,50000,62000,2025-06-09 04:10:00,2025-06-08 20:10:00,,Pending
CLM-001506,TICK-013381,Missed Connection,140000,50000,88000,2025-03-23 08:10:00,2025-03-23 05:10:00,,Pending
CLM-001507,TICK-013403,Missed Connection,78000,50000,55000,2025-10-23 08:10:00,2025-10-23 05:10:00,2025-10-26 05:10:00,Approved
CLM-001508,TICK-013408,Missed Connection,92000,75000,65000,2025-09-09 00:39:00,2025-09-08 22:39:00,2025-09-11 22:39:00,Approved
CLM-001509,TICK-013410,Missed Connection,226000,50000,142000,2025-12-23 04:39:00,2025-12-22 21:39:00,2025-12-26 21:39:00,Approved
CLM-001510,TICK-013419,Missed Connection,216000,75000,152000,2025-07-23 19:25:00,2025-07-23 12:25:00,2025-07-25 12:25:00,Approved
CLM-001511,TICK-013424,Missed Connection,122000,100000,81000,2025-03-09 02:03:00,2025-03-08 22:03:00,2025-03-09 22:03:00,Approved
CLM-001512,TICK-013430,Missed Connection,94000,75000,62000,2025-07-09 10:41:00,2025-07-09 03:41:00,2025-07-12 03:41:00,Approved
CLM-001513,TICK-013443,Missed Connection,155000,50000,98000,2025-07-09 13:45:00,2025-07-09 06:45:00,2025-07-12 06:45:00,Approved
CLM-001514,TICK-013457,Missed Connection,167000,75000,105000,2025-07-09 11:31:00,2025-07-09 08:31:00,2025-07-14 08:31:00,Approved
CLM-001515,TICK-013459,Missed Connection,140000,100000,98000,2025-03-23 01:03:00,2025-03-22 22:03:00,2025-03-23 22:03:00,Rejected
CLM-001516,TICK-013488,Missed Connection,82000,75000,52000,2025-11-23 09:10:00,2025-11-23 02:10:00,2025-11-27 02:10:00,Approved
CLM-001517,TICK-013492,Missed Connection,261000,100000,164000,2025-12-22 20:13:00,2025-12-22 17:13:00,2025-12-27 17:13:00,Approved
CLM-001518,TICK-013504,Missed Connection,136000,75000,90000,2025-07-24 03:57:00,2025-07-23 22:57:00,,Pending
CLM-001519,TICK-013519,Missed Connection,166000,50000,111000,2025-06-22 21:32:00,2025-06-22 14:32:00,2025-06-25 14:32:00,Approved
CLM-001520,TICK-013525,Missed Connection,155000,75000,98000,2025-12-08 23:35:00,2025-12-08 21:35:00,2025-12-11 21:35:00,Approved
CLM-001521,TICK-013527,Missed Connection,158000,75000,111000,2025-06-22 14:32:00,2025-06-22 13:32:00,2025-06-27 13:32:00,Approved
CLM-001522,TICK-013532,Missed Connection,116000,100000,81000,2025-10-08 20:18:00,2025-10-08 19:18:00,2025-10-12 19:18:00,Approved
CLM-001523,TICK-013544,Missed Connection,54000,75000,34000,2025-07-09 14:24:00,2025-07-09 06:24:00,2025-07-10 06:24:00,Approved
CLM-001524,TICK-013558,Missed Connection,226000,100000,142000,2025-12-22 17:13:00,2025-12-22 14:13:00,2025-12-25 14:13:00,Approved
CLM-001525,TICK-013571,Missed Connection,117000,75000,78000,2025-12-09 18:10:00,2025-12-09 10:10:00,,Pending
CLM-001526,TICK-013576,Missed Connection,124000,75000,78000,2025-12-09 06:10:00,2025-12-08 22:10:00,2025-12-12 22:10:00,Approved
CLM-001527,TICK-013579,Missed Connection,215000,75000,142000,2025-06-09 16:53:00,2025-06-09 11:53:00,2025-06-12 11:53:00,Approved
CLM-001528,TICK-013589,Missed Connection,74000,100000,52000,2025-05-08 21:18:00,2025-05-08 15:18:00,2025-05-10 15:18:00,Approved
CLM-001529,TICK-013612,Missed Connection,129000,75000,81000,2025-04-23 02:14:00,2025-04-22 23:14:00,2025-04-24 23:14:00,Approved
CLM-001530,TICK-013622,Missed Connection,99000,75000,62000,2025-07-09 09:41:00,2025-07-09 04:41:00,2025-07-10 04:41:00,Approved
CLM-001531,TICK-013639,Missed Connection,62000,75000,39000,2025-05-09 20:30:00,2025-05-09 12:30:00,2025-05-13 12:30:00,Approved
CLM-001532,TICK-013646,Missed Connection,124000,75000,78000,2025-10-09 12:02:00,2025-10-09 04:02:00,2025-10-11 04:02:00,Approved
CLM-001533,TICK-013655,Missed Connection,153000,50000,102000,2025-03-09 03:49:00,2025-03-08 23:49:00,2025-03-12 23:49:00,Approved
CLM-001534,TICK-013657,Missed Connection,103000,100000,65000,2025-08-09 07:54:00,2025-08-09 06:54:00,2025-08-11 06:54:00,Approved
CLM-001535,TICK-013674,Missed Connection,119000,75000,75000,2025-09-23 14:55:00,2025-09-23 12:55:00,,Pending
CLM-001536,TICK-013684,Missed Connection,103000,75000,65000,2025-01-08 21:10:00,2025-01-08 14:10:00,2025-01-09 14:10:00,Approved
CLM-001537,TICK-013694,Missed Connection,136000,100000,95000,2025-08-23 09:04:00,2025-08-23 06:04:00,2025-08-26 06:04:00,Approved
CLM-001538,TICK-013710,Missed Connection,79000,75000,52000,2025-09-09 03:10:00,2025-09-09 01:10:00,2025-09-11 01:10:00,Approved
CLM-001539,TICK-013732,Missed Connection,82000,50000,52000,2025-10-24 00:10:00,2025-10-23 16:10:00,2025-10-25 16:10:00,Approved
CLM-001540,TICK-013736,Missed Connection,181000,75000,114000,2025-06-23 18:40:00,2025-06-23 10:40:00,2025-06-26 10:40:00,Approved
CLM-001541,TICK-013741,Missed Connection,146000,50000,92000,2025-08-09 03:17:00,2025-08-09 00:17:00,2025-08-11 00:17:00,Approved
CLM-001542,TICK-013751,Missed Connection,124000,50000,78000,2025-12-23 00:10:00,2025-12-22 19:10:00,2025-12-23 19:10:00,Approved
CLM-001543,TICK-013755,Missed Connection,104000,75000,65000,2025-06-09 04:26:00,2025-06-08 22:26:00,2025-06-09 22:26:00,Approved
CLM-001544,TICK-013758,Missed Connection,49000,50000,34000,2025-12-23 17:23:00,2025-12-23 15:23:00,2025-12-28 15:23:00,Approved
CLM-001545,TICK-013777,Missed Connection,99000,100000,62000,2025-07-09 01:10:00,2025-07-09 00:10:00,,Pending
CLM-001546,TICK-013780,Missed Connection,240000,50000,152000,2025-07-23 13:25:00,2025-07-23 11:25:00,2025-07-24 11:25:00,Approved
CLM-001547,TICK-013786,Missed Connection,138000,100000,87000,2025-06-08 23:05:00,2025-06-08 20:05:00,2025-06-10 20:05:00,Approved
CLM-001548,TICK-013790,Missed Connection,156000,50000,98000,2025-05-23 12:51:00,2025-05-23 06:51:00,2025-05-28 06:51:00,Approved
CLM-001549,TICK-013798,Missed Connection,124000,50000,78000,2025-06-09 18:20:00,2025-06-09 10:20:00,2025-06-11 10:20:00,Approved
CLM-001550,TICK-013809,Missed Connection,91000,50000,61000,2025-05-09 04:32:00,2025-05-09 00:32:00,2025-05-10 00:32:00,Approved
CLM-001551,TICK-013813,Missed Connection,86000,75000,55000,2025-09-09 00:58:00,2025-09-08 21:58:00,2025-09-13 21:58:00,Approved
CLM-001552,TICK-013825,Missed Connection,147000,50000,98000,2025-11-23 00:26:00,2025-11-22 17:26:00,2025-11-25 17:26:00,Approved
CLM-001553,TICK-013830,Missed Connection,128000,50000,90000,2025-12-23 14:16:00,2025-12-23 09:16:00,2025-12-27 09:16:00,Approved
CLM-001554,TICK-013835,Missed Connection,126000,75000,79000,2025-07-10 03:02:00,2025-07-10 00:02:00,2025-07-13 00:02:00,Rejected
CLM-001555,TICK-013837,Missed Connection,68000,50000,43000,2025-12-23 09:23:00,2025-12-23 04:23:00,2025-12-27 04:23:00,Approved
CLM-001556,TICK-013839,Missed Connection,82000,75000,52000,2025-03-23 00:00:00,2025-03-22 17:00:00,2025-03-23 17:00:00,Approved
CLM-001557,TICK-013844,Missed Connection,176000,50000,111000,2025-06-22 22:32:00,2025-06-22 16:32:00,2025-06-24 16:32:00,Rejected
CLM-001558,TICK-013850,Missed Connection,215000,50000,142000,2025-12-23 12:09:00,2025-12-23 10:09:00,2025-12-26 10:09:00,Approved
CLM-001559,TICK-013875,Missed Connection,148000,50000,93000,2025-07-23 09:22:00,2025-07-23 05:22:00,2025-07-27 05:22:00,Approved
CLM-001560,TICK-013887,Missed Connection,96000,75000,61000,2025-05-10 01:11:00,2025-05-09 22:11:00,2025-05-10 22:11:00,Approved
CLM-001561,TICK-013889,Missed Connection,54000,75000,34000,2025-12-09 06:44:00,2025-12-09 03:44:00,2025-12-14 03:44:00,Approved
CLM-001562,TICK-013892,Missed Connection,115000,50000,72000,2025-09-09 14:29:00,2025-09-09 06:29:00,2025-09-10 06:29:00,Approved
CLM-001563,TICK-013895,Missed Connection,82000,75000,52000,2025-09-23 08:21:00,2025-09-23 02:21:00,,Pending
CLM-001564,TICK-013900,Missed Connection,124000,75000,78000,2025-06-10 02:10:00,2025-06-09 20:10:00,,Pending
CLM-001565,TICK-013921,Missed Connection,124000,75000,78000,2025-06-09 07:20:00,2025-06-09 02:20:00,2025-06-12 02:20:00,Approved
CLM-001566,TICK-013923,Missed Connection,110000,100000,70000,2025-07-23 07:06:00,2025-07-23 00:06:00,2025-07-24 00:06:00,Approved
CLM-001567,TICK-013929,Missed Connection,136000,75000,90000,2025-07-09 10:41:00,2025-07-09 05:41:00,2025-07-10 05:41:00,Approved
CLM-001568,TICK-013933,Missed Connection,147000,50000,98000,2025-12-23 03:39:00,2025-12-22 20:39:00,2025-12-23 20:39:00,Approved
CLM-001569,TICK-013935,Missed Connection,93000,100000,59000,2025-12-09 12:02:00,2025-12-09 10:02:00,2025-12-13 10:02:00,Approved
CLM-001570,TICK-013941,Missed Connection,240000,50000,152000,2025-06-09 23:35:00,2025-06-09 15:35:00,2025-06-13 15:35:00,Approved
CLM-001571,TICK-013953,Missed Connection,104000,75000,65000,2025-06-08 23:26:00,2025-06-08 15:26:00,2025-06-13 15:26:00,Approved
CLM-001572,TICK-013971,Missed Connection,226000,100000,142000,2025-06-09 16:53:00,2025-06-09 09:53:00,2025-06-10 09:53:00,Approved
CLM-001573,TICK-013974,Missed Connection,45000,50000,28000,2025-09-09 20:04:00,2025-09-09 15:04:00,2025-09-11 15:04:00,Approved
CLM-001574,TICK-013979,Missed Connection,148000,75000,93000,2025-02-23 10:25:00,2025-02-23 09:25:00,2025-02-27 09:25:00,Approved
CLM-001575,TICK-013982,Missed Connection,70000,50000,47000,2025-12-24 08:09:00,2025-12-24 00:09:00,2025-12-28 00:09:00,Approved
CLM-001576,TICK-013986,Missed Connection,154000,100000,97000,2025-12-23 19:33:00,2025-12-23 18:33:00,2025-12-25 18:33:00,Approved
CLM-001577,TICK-013988,Missed Connection,92000,100000,58000,2025-08-22 23:55:00,2025-08-22 20:55:00,2025-08-24 20:55:00,Rejected
CLM-001578,TICK-013991,Missed Connection,160000,75000,112000,2025-12-23 16:28:00,2025-12-23 11:28:00,2025-12-25 11:28:00,Approved
CLM-001579,TICK-013993,Missed Connection,99000,100000,65000,2025-12-23 08:10:00,2025-12-23 03:10:00,2025-12-26 03:10:00,Approved
CLM-001580,TICK-014010,Missed Connection,124000,100000,78000,2025-06-09 04:48:00,2025-06-09 00:48:00,2025-06-14 00:48:00,Approved
CLM-001581,TICK-014020,Missed Connection,117000,50000,82000,2025-07-23 18:24:00,2025-07-23 11:24:00,2025-07-24 11:24:00,Approved
CLM-001582,TICK-014032,Missed Connection,181000,75000,114000,2025-06-09 04:39:00,2025-06-08 23:39:00,2025-06-11 23:39:00,Approved
CLM-001583,TICK-014046,Missed Connection,99000,100000,65000,2025-07-23 23:38:00,2025-07-23 17:38:00,2025-07-28 17:38:00,Approved
CLM-001584,TICK-014050,Missed Connection,123000,75000,78000,2025-07-23 15:53:00,2025-07-23 09:53:00,2025-07-26 09:53:00,Rejected
CLM-001585,TICK-014052,Missed Connection,124000,100000,78000,2025-06-09 15:20:00,2025-06-09 07:20:00,2025-06-13 07:20:00,Approved
CLM-001586,TICK-014055,Missed Connection,154000,75000,97000,2025-08-23 09:35:00,2025-08-23 04:35:00,2025-08-24 04:35:00,Approved
CLM-001587,TICK-014064,Missed Connection,49000,50000,34000,2025-12-23 23:23:00,2025-12-23 17:23:00,2025-12-25 17:23:00,Approved
CLM-001588,TICK-014078,Missed Connection,167000,75000,105000,2025-12-09 12:35:00,2025-12-09 10:35:00,2025-12-10 10:35:00,Approved
CLM-001589,TICK-014080,Missed Connection,128000,100000,90000,2025-07-09 15:25:00,2025-07-09 12:25:00,2025-07-11 12:25:00,Approved
CLM-001590,TICK-014084,Missed Connection,154000,75000,97000,2025-09-09 17:19:00,2025-09-09 14:19:00,2025-09-14 14:19:00,Approved
CLM-001591,TICK-014095,Missed Connection,123000,75000,78000,2025-12-09 15:10:00,2025-12-09 12:10:00,2025-12-12 12:10:00,Approved
CLM-001592,TICK-014113,Missed Connection,186000,75000,117000,2025-06-23 17:42:00,2025-06-23 14:42:00,2025-06-24 14:42:00,Approved
CLM-001593,TICK-014137,Missed Connection,54000,75000,36000,2025-04-09 14:50:00,2025-04-09 08:50:00,,Pending
CLM-001594,TICK-014142,Missed Connection,110000,100000,72000,2025-08-08 20:16:00,2025-08-08 18:16:00,2025-08-09 18:16:00,Approved
CLM-001595,TICK-014144,Missed Connection,56000,75000,39000,2025-08-22 23:02:00,2025-08-22 21:02:00,2025-08-23 21:02:00,Approved
CLM-001596,TICK-014155,Missed Connection,130000,50000,82000,2025-12-23 02:07:00,2025-12-22 20:07:00,2025-12-24 20:07:00,Approved
CLM-001597,TICK-014160,Missed Connection,92000,50000,58000,2025-02-23 13:33:00,2025-02-23 06:33:00,2025-02-26 06:33:00,Approved
CLM-001598,TICK-014177,Missed Connection,46000,50000,33000,2025-02-23 12:33:00,2025-02-23 08:33:00,2025-02-26 08:33:00,Approved
CLM-001599,TICK-014181,Missed Connection,138000,75000,87000,2025-06-09 01:05:00,2025-06-08 19:05:00,2025-06-09 19:05:00,Approved
CLM-001600,TICK-014187,Missed Connection,186000,75000,117000,2025-12-09 10:07:00,2025-12-09 02:07:00,2025-12-13 02:07:00,Approved
CLM-001601,TICK-014189,Missed Connection,82000,75000,52000,2025-02-09 00:25:00,2025-02-08 20:25:00,2025-02-11 20:25:00,Approved
CLM-001602,TICK-014196,Missed Connection,104000,50000,65000,2025-07-09 13:10:00,2025-07-09 11:10:00,2025-07-12 11:10:00,Approved
CLM-001603,TICK-014206,Missed Connection,110000,50000,70000,2025-12-08 23:36:00,2025-12-08 20:36:00,2025-12-12 20:36:00,Approved
CLM-001604,TICK-014211,Missed Connection,105000,50000,70000,2025-07-09 01:43:00,2025-07-08 22:43:00,,Pending
CLM-001605,TICK-014223,Missed Connection,115000,75000,72000,2025-11-09 01:49:00,2025-11-08 19:49:00,2025-11-13 19:49:00,Approved
CLM-001606,TICK-014225,Missed Connection,106000,75000,66000,2025-11-23 08:56:00,2025-11-23 03:56:00,2025-11-26 03:56:00,Approved
CLM-001607,TICK-014233,Missed Connection,148000,50000,93000,2025-01-09 08:25:00,2025-01-09 06:25:00,2025-01-10 06:25:00,Rejected
CLM-001608,TICK-014244,Missed Connection,158000,50000,99000,2025-06-23 05:28:00,2025-06-23 04:28:00,2025-06-24 04:28:00,Approved
CLM-001609,TICK-014272,Missed Connection,78000,75000,55000,2025-05-09 13:38:00,2025-05-09 06:38:00,2025-05-12 06:38:00,Approved
CLM-001610,TICK-014281,Missed Connection,161000,50000,102000,2025-03-08 15:49:00,2025-03-08 13:49:00,2025-03-11 13:49:00,Rejected
CLM-001611,TICK-014294,Missed Connection,99000,100000,62000,2025-12-23 07:09:00,2025-12-23 02:09:00,2025-12-27 02:09:00,Approved
CLM-001612,TICK-014305,Missed Connection,181000,50000,114000,2025-07-09 09:45:00,2025-07-09 06:45:00,2025-07-13 06:45:00,Approved
CLM-001613,TICK-014307,Missed Connection,136000,75000,95000,2025-08-23 14:58:00,2025-08-23 11:58:00,2025-08-25 11:58:00,Approved
CLM-001614,TICK-014315,Missed Connection,181000,100000,114000,2025-07-23 03:07:00,2025-07-22 20:07:00,2025-07-23 20:07:00,Approved
CLM-001615,TICK-014323,Missed Connection,119000,75000,75000,2025-11-09 08:42:00,2025-11-09 01:42:00,2025-11-11 01:42:00,Approved
CLM-001616,TICK-014329,Missed Connection,74000,75000,47000,2025-06-23 19:01:00,2025-06-23 16:01:00,2025-06-27 16:01:00,Approved
CLM-001617,TICK-014337,Missed Connection,103000,75000,65000,2025-11-09 00:10:00,2025-11-08 18:10:00,,Pending
CLM-001618,TICK-014341,Missed Connection,128000,50000,90000,2025-07-09 11:41:00,2025-07-09 05:41:00,2025-07-13 05:41:00,Approved
CLM-001619,TICK-014345,Missed Connection,186000,50000,117000,2025-07-09 10:25:00,2025-07-09 04:25:00,2025-07-10 04:25:00,Approved
CLM-001620,TICK-014355,Missed Connection,150000,100000,95000,2025-04-09 00:39:00,2025-04-08 23:39:00,2025-04-10 23:39:00,Approved
CLM-001621,TICK-014362,Missed Connection,148000,75000,93000,2025-02-23 06:25:00,2025-02-23 03:25:00,2025-02-28 03:25:00,Approved
CLM-001622,TICK-014379,Missed Connection,148000,100000,93000,2025-02-08 23:04:00,2025-02-08 19:04:00,2025-02-12 19:04:00,Approved
CLM-001623,TICK-014394,Missed Connection,79000,75000,52000,2025-01-23 17:59:00,2025-01-23 11:59:00,,Pending
CLM-001624,TICK-014397,Missed Connection,49000,50000,34000,2025-06-09 09:55:00,2025-06-09 08:55:00,2025-06-14 08:55:00,Approved
CLM-001625,TICK-014410,Missed Connection,64000,75000,43000,2025-07-23 11:36:00,2025-07-23 06:36:00,2025-07-25 06:36:00,Approved
CLM-001626,TICK-014418,Missed Connection,89000,50000,62000,2025-12-23 20:09:00,2025-12-23 12:09:00,,Pending
CLM-001627,TICK-014420,Missed Connection,82000,50000,52000,2025-04-09 06:10:00,2025-04-09 03:10:00,,Pending
CLM-001628,TICK-014426,Missed Connection,140000,100000,98000,2025-07-23 14:26:00,2025-07-23 10:26:00,,Pending
CLM-001629,TICK-014438,Missed Connection,150000,75000,95000,2025-04-22 20:14:00,2025-04-22 19:14:00,2025-04-24 19:14:00,Approved
CLM-001630,TICK-014442,Missed Connection,82000,50000,52000,2025-11-09 21:32:00,2025-11-09 15:32:00,2025-11-13 15:32:00,Approved
CLM-001631,TICK-014448,Missed Connection,82000,75000,58000,2025-09-23 15:49:00,2025-09-23 09:49:00,2025-09-28 09:49:00,Approved
CLM-001632,TICK-014452,Missed Connection,155000,75000,98000,2025-12-23 15:09:00,2025-12-23 08:09:00,2025-12-25 08:09:00,Approved
CLM-001633,TICK-014464,Missed Connection,170000,75000,112000,2025-12-23 11:34:00,2025-12-23 05:34:00,2025-12-28 05:34:00,Approved
CLM-001634,TICK-014475,Missed Connection,155000,50000,98000,2025-07-23 21:53:00,2025-07-23 16:53:00,2025-07-28 16:53:00,Approved
CLM-001635,TICK-014490,Missed Connection,118000,100000,78000,2025-06-09 09:20:00,2025-06-09 02:20:00,2025-06-11 02:20:00,Approved
CLM-001636,TICK-014504,Missed Connection,92000,50000,58000,2025-09-09 17:55:00,2025-09-09 12:55:00,2025-09-13 12:55:00,Approved
CLM-001637,TICK-014506,Missed Connection,218000,75000,137000,2025-11-09 07:03:00,2025-11-09 00:03:00,2025-11-12 00:03:00,Approved
CLM-001638,TICK-014508,Missed Connection,104000,100000,65000,2025-06-09 00:26:00,2025-06-08 22:26:00,2025-06-13 22:26:00,Approved
CLM-001639,TICK-014514,Missed Connection,124000,75000,78000,2025-06-09 19:06:00,2025-06-09 13:06:00,2025-06-11 13:06:00,Approved
CLM-001640,TICK-014535,Missed Connection,110000,75000,70000,2025-06-23 15:31:00,2025-06-23 08:31:00,,Pending
CLM-001641,TICK-014543,Missed Connection,138000,75000,87000,2025-12-22 18:19:00,2025-12-22 16:19:00,2025-12-23 16:19:00,Approved
CLM-001642,TICK-014559,Missed Connection,124000,50000,78000,2025-04-09 00:36:00,2025-04-08 19:36:00,2025-04-10 19:36:00,Approved
CLM-001643,TICK-014579,Missed Connection,104000,75000,65000,2025-07-09 09:10:00,2025-07-09 06:10:00,2025-07-11 06:10:00,Approved
