trip_id,actual_departure_ts,actual_arrival_ts,departure_delay_minutes,arrival_delay_minutes,disruption_reason,severity_level
TRIP-002386,2025-04-23 12:19:00,2025-04-23 20:31:00,19,17,,
TRIP-002387,2025-12-08 12:18:00,2025-12-08 23:43:00,18,29,,
TRIP-002388,2025-06-09 12:58:00,2025-06-09 23:28:00,58,45,,
TRIP-002389,2025-06-23 06:01:00,2025-06-23 13:44:00,1,0,,
TRIP-002390,2025-04-08 06:00:00,2025-04-08 10:41:00,0,14,,
TRIP-002391,2025-01-22 12:47:00,2025-01-22 16:30:00,47,54,,
TRIP-002392,2025-06-23 06:37:00,2025-06-23 12:42:00,37,37,,
TRIP-002393,2025-06-23 12:13:00,2025-06-23 19:49:00,13,0,,
TRIP-002394,2025-02-22 06:06:00,2025-02-22 10:00:00,6,0,,
TRIP-002395,2025-06-09 18:05:00,2025-06-09 23:25:00,5,14,,
TRIP-002396,2025-08-08 12:07:00,2025-08-08 19:52:00,7,20,,
TRIP-002397,2025-08-09 00:12:00,2025-08-09 15:13:00,12,239,Kerusakan Mesin,High
TRIP-002398,2025-05-23 00:50:00,2025-05-23 05:38:00,50,27,,
TRIP-002399,2025-09-22 06:10:00,2025-09-22 18:23:00,10,0,,
TRIP-002400,2025-09-22 18:07:00,2025-09-22 21:57:00,7,21,,
TRIP-002401,2025-09-23 00:00:00,2025-09-23 09:49:00,0,7,,
TRIP-002402,2025-06-22 06:00:00,2025-06-22 13:49:00,0,0,,
TRIP-002403,2025-10-09 00:01:00,2025-10-09 11:25:00,1,288,Cuaca,High
TRIP-002404,2025-09-08 12:21:00,2025-09-08 23:50:00,21,11,,
TRIP-002405,2025-09-09 12:00:00,2025-09-09 20:14:00,0,0,,
TRIP-002406,2025-08-08 12:00:00,2025-08-08 21:00:00,0,0,,
TRIP-002407,2025-08-09 00:12:00,2025-08-09 03:11:00,12,0,,
TRIP-002408,2025-05-09 00:34:00,2025-05-09 13:16:00,34,74,,
TRIP-002409,2025-05-22 18:00:00,2025-05-23 03:02:00,0,2,,
TRIP-002410,2025-01-22 18:00:00,2025-01-23 06:37:00,0,14,,
TRIP-002411,2025-01-23 06:00:00,2025-01-23 09:36:00,0,0,,
TRIP-002412,2025-01-23 12:43:00,2025-01-23 22:00:00,43,18,,
TRIP-002413,2025-02-09 06:13:00,2025-02-09 13:42:00,13,10,,
TRIP-002414,2025-01-08 06:08:00,2025-01-08 14:45:00,8,4,,
TRIP-002415,2025-01-08 19:04:00,2025-01-09 03:57:00,64,103,,
TRIP-002416,2025-01-09 06:07:00,2025-01-09 10:27:00,7,0,,
TRIP-002417,2025-08-22 12:36:00,2025-08-23 00:35:00,36,33,,
TRIP-002418,2025-11-09 12:00:00,2025-11-09 19:44:00,0,0,,
TRIP-002419,2025-05-23 18:25:00,2025-05-23 22:26:00,25,26,,
TRIP-002420,2025-11-22 18:14:00,2025-11-23 02:41:00,14,0,,
TRIP-002421,2025-11-23 06:00:00,2025-11-23 14:14:00,0,0,,
TRIP-002422,2025-12-23 12:16:00,2025-12-23 20:07:00,16,23,,
TRIP-002423,2025-04-23 12:19:00,2025-04-23 23:14:00,19,0,,
TRIP-002424,2025-12-08 12:30:00,2025-12-08 20:17:00,30,33,,
TRIP-002425,2025-12-09 00:07:00,2025-12-09 03:28:00,7,42,,
TRIP-002426,2025-12-09 06:05:00,2025-12-09 09:07:00,5,5,,
TRIP-002427,2025-11-22 06:14:00,2025-11-22 12:16:00,14,13,,
TRIP-002428,2025-10-08 06:00:00,2025-10-08 12:16:00,0,6,,
TRIP-002429,2025-12-23 00:00:00,2025-12-23 09:08:00,0,9,,
TRIP-002430,2025-12-23 12:06:00,2025-12-24 03:25:00,6,282,Kemacetan,High
TRIP-002431,2025-04-23 00:12:00,2025-04-23 11:07:00,12,24,,
TRIP-002432,2025-09-08 06:00:00,2025-09-08 15:00:00,0,0,,
TRIP-002433,2025-09-08 18:15:00,2025-09-08 21:47:00,15,36,,
TRIP-002434,2025-11-09 13:00:00,2025-11-09 16:23:00,60,72,,
TRIP-002435,2025-03-09 00:07:00,2025-03-09 12:40:00,7,38,,
TRIP-002436,2025-12-09 00:00:00,2025-12-09 03:21:00,0,10,,
TRIP-002437,2025-10-22 12:00:00,2025-10-23 02:58:00,0,153,Kerusakan Mesin,Medium
TRIP-002438,2025-10-23 00:16:00,2025-10-23 10:12:00,16,34,,
TRIP-002439,2025-04-08 06:00:00,2025-04-08 15:38:00,0,0,,
TRIP-002440,2025-04-08 18:30:00,2025-04-09 02:58:00,30,74,,
TRIP-002441,2025-09-22 06:05:00,2025-09-22 09:13:00,5,11,,
TRIP-002442,2025-09-22 12:20:00,2025-09-22 18:53:00,20,50,,
TRIP-002443,2025-09-22 18:42:00,2025-09-23 07:14:00,42,51,,
TRIP-002444,2025-08-23 06:28:00,2025-08-23 12:17:00,28,7,,
TRIP-002445,2025-01-22 18:01:00,2025-01-23 02:11:00,1,0,,
TRIP-002446,2025-01-23 06:38:00,2025-01-23 12:46:00,38,36,,
TRIP-002447,2025-04-09 06:02:00,2025-04-09 15:02:00,2,2,,
TRIP-002448,2025-03-22 18:33:00,2025-03-22 21:34:00,33,23,,
TRIP-002449,2025-02-22 18:29:00,2025-02-22 23:28:00,29,17,,
TRIP-002450,2025-02-23 00:19:00,2025-02-23 07:34:00,19,0,,
TRIP-002451,2025-02-23 12:09:00,2025-02-23 14:51:00,9,12,,
TRIP-002452,2025-09-08 06:00:00,2025-09-08 12:37:00,0,0,,
TRIP-002453,2025-09-08 18:21:00,2025-09-09 06:19:00,21,17,,
TRIP-002454,2025-05-23 12:51:00,2025-05-24 01:41:00,51,76,,
TRIP-002455,2025-07-23 06:00:00,2025-07-23 18:05:00,0,3,,
TRIP-002456,2025-08-09 12:08:00,2025-08-09 21:27:00,8,27,,
TRIP-002457,2025-01-22 12:17:00,2025-01-22 15:20:00,17,18,,
TRIP-002458,2025-01-22 18:16:00,2025-01-23 00:08:00,16,5,,
TRIP-002459,2025-07-22 06:52:00,2025-07-22 12:10:00,52,59,,
TRIP-002460,2025-12-09 06:00:00,2025-12-09 12:35:00,0,25,,
TRIP-002461,2025-01-22 18:00:00,2025-01-22 22:28:00,0,1,,
TRIP-002462,2025-01-23 00:37:00,2025-01-23 07:42:00,37,65,,
TRIP-002463,2025-01-08 06:16:00,2025-01-08 18:25:00,16,0,,
TRIP-002464,2025-06-09 00:00:00,2025-06-09 03:03:00,0,17,,
TRIP-002465,2025-02-09 12:00:00,2025-02-09 21:49:00,0,11,,
TRIP-002466,2025-12-09 12:03:00,2025-12-09 21:42:00,3,0,,
TRIP-002467,2025-08-09 00:00:00,2025-08-09 12:25:00,0,0,,
TRIP-002468,2025-12-09 06:13:00,2025-12-09 15:05:00,13,24,,
TRIP-002469,2025-09-08 06:25:00,2025-09-08 09:39:00,25,37,,
TRIP-002470,2025-09-08 12:00:00,2025-09-08 18:10:00,0,7,,
TRIP-002471,2025-03-22 12:00:00,2025-03-23 00:28:00,0,5,,
TRIP-002472,2025-04-08 06:00:00,2025-04-08 09:02:00,0,0,,
TRIP-002473,2025-07-09 12:00:00,2025-07-09 16:00:00,0,0,,
TRIP-002474,2025-10-23 06:01:00,2025-10-23 08:51:00,1,5,,
TRIP-002475,2025-03-22 06:16:00,2025-03-22 09:11:00,16,0,,
TRIP-002476,2025-03-22 12:00:00,2025-03-22 18:10:00,0,0,,
TRIP-002477,2025-02-22 06:00:00,2025-02-22 14:57:00,0,167,Cuaca,Medium
TRIP-002478,2025-10-22 12:23:00,2025-10-22 23:30:00,23,16,,
TRIP-002479,2025-11-22 18:18:00,2025-11-23 00:26:00,18,75,,
TRIP-002480,2025-09-22 06:08:00,2025-09-22 14:03:00,8,19,,
TRIP-002481,2025-09-22 18:10:00,2025-09-22 21:09:00,10,23,,
TRIP-002482,2025-02-22 18:23:00,2025-02-23 03:45:00,23,46,,
TRIP-002483,2025-02-23 06:45:00,2025-02-23 12:09:00,45,58,,
TRIP-002484,2025-02-23 12:00:00,2025-02-23 19:54:00,0,20,,
TRIP-002485,2025-07-09 00:07:00,2025-07-09 09:46:00,7,4,,
TRIP-002486,2025-09-08 06:00:00,2025-09-08 16:02:00,0,20,,
TRIP-002487,2025-04-09 00:00:00,2025-04-09 03:41:00,0,5,,
TRIP-002488,2025-06-23 00:00:00,2025-06-23 12:56:00,0,31,,
TRIP-002489,2025-10-08 06:13:00,2025-10-08 18:53:00,13,28,,
TRIP-002490,2025-12-09 12:39:00,2025-12-09 20:38:00,39,64,,
TRIP-002491,2025-08-22 06:04:00,2025-08-22 13:34:00,4,0,,
TRIP-002492,2025-02-22 12:18:00,2025-02-22 15:11:00,18,0,,
TRIP-002493,2025-02-22 18:07:00,2025-02-23 07:16:00,7,51,,
TRIP-002494,2025-10-08 12:07:00,2025-10-08 18:57:00,7,20,,
TRIP-002495,2025-11-23 06:00:00,2025-11-23 12:13:00,0,3,,
TRIP-002496,2025-11-23 12:00:00,2025-11-23 20:00:00,0,28,,
TRIP-002497,2025-04-22 18:00:00,2025-04-23 01:34:00,0,0,,
TRIP-002498,2025-11-09 06:24:00,2025-11-09 12:45:00,24,35,,
TRIP-002499,2025-06-09 06:00:00,2025-06-09 12:10:00,0,0,,
TRIP-002500,2025-08-22 12:29:00,2025-08-22 19:02:00,29,52,,
TRIP-002501,2025-08-22 18:16:00,2025-08-23 01:38:00,16,6,,
TRIP-002502,2025-08-23 06:18:00,2025-08-23 18:11:00,18,57,,
TRIP-002503,2025-02-08 06:24:00,2025-02-08 13:56:00,24,24,,
TRIP-002504,2025-02-08 18:15:00,2025-02-09 05:44:00,15,30,,
TRIP-002505,2025-12-23 00:00:00,2025-12-23 12:23:00,0,0,,
TRIP-002506,2025-04-22 06:17:00,2025-04-22 13:09:00,17,32,,
TRIP-002507,2025-06-08 06:00:00,2025-06-08 18:23:00,0,0,,
TRIP-002508,2025-10-08 06:24:00,2025-10-08 14:59:00,24,18,,
TRIP-002509,2025-12-08 06:17:00,2025-12-08 16:43:00,17,0,,
TRIP-002510,2025-12-08 18:42:00,2025-12-09 07:05:00,42,40,,
TRIP-002511,2025-05-23 12:09:00,2025-05-23 16:17:00,9,17,,
TRIP-002512,2025-02-23 00:26:00,2025-02-23 04:00:00,26,0,,
TRIP-002513,2025-01-22 06:23:00,2025-01-22 18:47:00,23,22,,
TRIP-002514,2025-01-22 18:03:00,2025-01-23 03:43:00,3,5,,
TRIP-002515,2025-01-23 06:36:00,2025-01-23 14:40:00,36,56,,
TRIP-002516,2025-09-08 06:00:00,2025-09-08 10:27:00,0,0,,
TRIP-002517,2025-09-08 12:00:00,2025-09-08 19:09:00,0,32,,
TRIP-002518,2025-10-22 12:35:00,2025-10-22 20:31:00,35,47,,
TRIP-002519,2025-09-09 06:45:00,2025-09-09 15:50:00,45,51,,
TRIP-002520,2025-08-08 06:00:00,2025-08-08 13:44:00,0,0,,
TRIP-002521,2025-01-22 18:16:00,2025-01-23 01:44:00,16,0,,
TRIP-002522,2025-07-23 06:09:00,2025-07-23 12:10:00,9,0,,
TRIP-002523,2025-01-09 00:32:00,2025-01-09 12:55:00,32,53,,
TRIP-002524,2025-12-09 12:00:00,2025-12-09 17:38:00,0,27,,
TRIP-002525,2025-09-09 06:02:00,2025-09-09 16:57:00,2,14,,
TRIP-002526,2025-05-23 00:00:00,2025-05-23 03:27:00,0,16,,
TRIP-002527,2025-10-22 18:12:00,2025-10-23 00:07:00,12,4,,
TRIP-002528,2025-11-22 18:00:00,2025-11-22 20:47:00,0,8,,
TRIP-002529,2025-11-08 06:00:00,2025-11-08 15:47:00,0,5,,
TRIP-002530,2025-11-08 18:21:00,2025-11-09 00:32:00,21,27,,
TRIP-002531,2025-11-09 00:00:00,2025-11-09 11:28:00,0,219,Kemacetan,High
TRIP-002532,2025-10-23 00:23:00,2025-10-23 08:49:00,23,60,,
TRIP-002533,2025-07-23 12:10:00,2025-07-23 21:28:00,10,29,,
TRIP-002534,2025-07-23 06:16:00,2025-07-23 18:40:00,16,17,,
TRIP-002535,2025-01-23 06:04:00,2025-01-23 11:02:00,4,62,,
TRIP-002536,2025-01-23 12:00:00,2025-01-24 00:18:00,0,39,,
TRIP-002537,2025-08-09 00:00:00,2025-08-09 09:03:00,0,4,,
TRIP-002538,2025-08-22 18:25:00,2025-08-23 05:56:00,25,17,,
TRIP-002539,2025-08-23 06:00:00,2025-08-23 14:59:00,0,0,,
TRIP-002540,2025-08-23 18:40:00,2025-08-24 05:06:00,40,23,,
TRIP-002541,2025-06-22 18:28:00,2025-06-23 03:39:00,28,40,,
TRIP-002542,2025-06-08 12:00:00,2025-06-08 17:47:00,0,36,,
TRIP-002543,2025-03-22 18:13:00,2025-03-23 06:55:00,13,32,,
TRIP-002544,2025-03-23 06:00:00,2025-03-23 09:36:00,0,0,,
TRIP-002545,2025-03-23 12:26:00,2025-03-23 21:58:00,26,16,,
TRIP-002546,2025-12-23 12:49:00,2025-12-23 19:30:00,49,80,,
TRIP-002547,2025-10-09 12:27:00,2025-10-09 19:49:00,27,0,,
TRIP-002548,2025-08-08 12:31:00,2025-08-08 20:32:00,31,18,,
TRIP-002549,2025-08-09 00:00:00,2025-08-09 04:27:00,0,0,,
TRIP-002550,2025-04-08 06:00:00,2025-04-08 18:29:00,0,6,,
TRIP-002551,2025-04-08 18:00:00,2025-04-08 21:36:00,0,0,,
TRIP-002552,2025-04-09 00:25:00,2025-04-09 10:27:00,25,45,,
TRIP-002553,2025-05-08 12:00:00,2025-05-08 22:02:00,0,24,,
TRIP-002554,2025-05-09 00:08:00,2025-05-09 07:50:00,8,6,,
TRIP-002555,2025-11-08 18:15:00,2025-11-09 03:51:00,15,52,,
TRIP-002556,2025-11-09 06:25:00,2025-11-09 17:29:00,25,46,,
TRIP-002557,2025-05-23 18:17:00,2025-05-24 04:24:00,17,46,,
TRIP-002558,2025-06-09 06:00:00,2025-06-09 13:58:00,0,26,,
TRIP-002559,2025-01-22 12:53:00,2025-01-22 16:37:00,53,37,,
TRIP-002560,2025-01-09 06:00:00,2025-01-09 08:46:00,0,0,,
TRIP-002561,2025-06-09 00:31:00,2025-06-09 08:24:00,31,52,,
TRIP-002562,2025-12-23 06:20:00,2025-12-23 17:50:00,20,11,,
TRIP-002563,2025-05-23 00:09:00,2025-05-23 09:55:00,9,13,,
TRIP-002564,2025-08-09 00:00:00,2025-08-09 08:50:00,0,9,,
TRIP-002565,2025-08-09 12:07:00,2025-08-09 20:41:00,7,27,,
TRIP-002566,2025-09-23 06:00:00,2025-09-23 10:00:00,0,0,,
TRIP-002567,2025-02-08 06:00:00,2025-02-08 17:22:00,0,39,,
TRIP-002568,2025-07-23 00:17:00,2025-07-23 06:38:00,17,28,,
TRIP-002569,2025-08-22 18:04:00,2025-08-23 01:57:00,4,23,,
TRIP-002570,2025-08-23 06:32:00,2025-08-23 09:27:00,32,48,,
TRIP-002571,2025-08-23 12:00:00,2025-08-23 21:00:00,0,0,,
TRIP-002572,2025-07-23 06:23:00,2025-07-23 15:26:00,23,27,,
TRIP-002573,2025-09-22 12:01:00,2025-09-23 00:55:00,1,30,,
TRIP-002574,2025-07-08 12:00:00,2025-07-08 20:59:00,0,0,,
TRIP-002575,2025-08-09 06:05:00,2025-08-09 14:11:00,5,0,,
TRIP-002576,2025-12-09 06:00:00,2025-12-09 15:51:00,0,9,,
TRIP-002577,2025-05-22 12:02:00,2025-05-22 14:40:00,2,1,,
TRIP-002578,2025-10-22 06:40:00,2025-10-22 09:31:00,40,45,,
TRIP-002579,2025-11-08 12:00:00,2025-11-08 16:27:00,0,0,,
TRIP-002580,2025-12-09 12:12:00,2025-12-09 22:57:00,12,14,,
TRIP-002581,2025-05-09 12:37:00,2025-05-09 21:50:00,37,51,,
TRIP-002582,2025-01-22 12:12:00,2025-01-23 00:52:00,12,27,,
TRIP-002583,2025-06-23 06:15:00,2025-06-23 08:51:00,15,12,,
TRIP-002584,2025-04-09 12:01:00,2025-04-09 18:18:00,1,8,,
TRIP-002585,2025-11-08 12:31:00,2025-11-08 15:50:00,31,64,,
TRIP-002586,2025-11-23 06:00:00,2025-11-23 15:00:00,0,0,,
TRIP-002587,2025-12-23 12:00:00,2025-12-23 17:12:00,0,1,,
TRIP-002588,2025-03-22 12:00:00,2025-03-22 20:16:00,0,5,,
TRIP-002589,2025-09-22 18:27:00,2025-09-23 05:38:00,27,55,,
TRIP-002590,2025-07-09 06:21:00,2025-07-09 12:28:00,21,18,,
TRIP-002591,2025-11-09 00:02:00,2025-11-09 09:42:00,2,0,,
TRIP-002592,2025-09-08 06:21:00,2025-09-08 14:48:00,21,34,,
TRIP-002593,2025-08-23 00:04:00,2025-08-23 12:44:00,4,21,,
TRIP-002594,2025-04-09 00:00:00,2025-04-09 09:29:00,0,30,,
TRIP-002595,2025-07-22 12:38:00,2025-07-22 20:41:00,38,57,,
TRIP-002596,2025-07-23 00:17:00,2025-07-23 03:21:00,17,35,,
TRIP-002597,2025-06-23 00:09:00,2025-06-23 03:36:00,9,0,,
TRIP-002598,2025-07-23 12:00:00,2025-07-23 16:49:00,0,22,,
TRIP-002599,2025-12-08 12:00:00,2025-12-08 15:32:00,0,21,,
TRIP-002600,2025-07-08 06:00:00,2025-07-08 18:02:00,0,0,,
TRIP-002601,2025-12-09 00:29:00,2025-12-09 09:38:00,29,0,,
TRIP-002602,2025-12-09 12:00:00,2025-12-09 19:44:00,0,0,,
TRIP-002603,2025-07-08 12:36:00,2025-07-08 21:21:00,36,40,,
TRIP-002604,2025-07-09 00:00:00,2025-07-09 08:14:00,0,0,,
TRIP-002605,2025-12-09 00:00:00,2025-12-09 11:46:00,0,7,,
TRIP-002606,2025-07-22 12:00:00,2025-07-22 17:11:00,0,0,,
TRIP-002607,2025-12-09 12:27:00,2025-12-09 19:08:00,27,58,,
TRIP-002608,2025-05-22 12:00:00,2025-05-22 22:10:00,0,28,,
TRIP-002609,2025-05-23 00:14:00,2025-05-23 06:16:00,14,11,,
TRIP-002610,2025-05-23 06:15:00,2025-05-23 14:22:00,15,33,,
TRIP-002611,2025-09-08 06:30:00,2025-09-08 11:06:00,30,66,,
TRIP-002612,2025-05-22 18:00:00,2025-05-22 23:11:00,0,0,,
TRIP-002613,2025-05-23 00:30:00,2025-05-23 07:52:00,30,18,,
TRIP-002614,2025-05-23 12:15:00,2025-05-23 15:50:00,15,71,,
TRIP-002615,2025-04-09 00:19:00,2025-04-09 11:30:00,19,47,,
TRIP-002616,2025-10-22 06:30:00,2025-10-22 18:16:00,30,37,,
TRIP-002617,2025-07-09 06:49:00,2025-07-09 09:27:00,49,41,,
TRIP-002618,2025-09-09 06:00:00,2025-09-09 09:28:00,0,17,,
TRIP-002619,2025-07-23 06:00:00,2025-07-23 18:25:00,0,0,,
TRIP-002620,2025-07-23 18:44:00,2025-07-24 04:36:00,44,58,,
TRIP-002621,2025-10-08 18:22:00,2025-10-08 23:19:00,22,79,,
TRIP-002622,2025-10-09 00:09:00,2025-10-09 12:27:00,9,4,,
TRIP-002623,2025-02-08 12:38:00,2025-02-08 20:34:00,38,50,,
TRIP-002624,2025-02-09 00:00:00,2025-02-09 02:46:00,0,0,,
TRIP-002625,2025-03-22 06:11:00,2025-03-22 15:00:00,11,0,,
TRIP-002626,2025-04-23 00:00:00,2025-04-23 06:29:00,0,19,,
TRIP-002627,2025-04-23 06:43:00,2025-04-23 14:28:00,43,17,,
TRIP-002628,2025-09-23 06:22:00,2025-09-23 17:36:00,22,22,,
TRIP-002629,2025-02-22 06:06:00,2025-02-22 11:16:00,6,5,,
TRIP-002630,2025-08-08 12:00:00,2025-08-08 14:46:00,0,0,,
TRIP-002631,2025-08-08 18:00:00,2025-08-08 21:02:00,0,0,,
TRIP-002632,2025-12-23 00:00:00,2025-12-23 09:41:00,0,129,Kerusakan Mesin,Medium
TRIP-002633,2025-03-08 06:00:00,2025-03-08 08:46:00,0,0,,
TRIP-002634,2025-02-22 18:12:00,2025-02-22 21:55:00,12,19,,
TRIP-002635,2025-08-22 06:29:00,2025-08-22 08:46:00,29,0,,
TRIP-002636,2025-06-09 12:10:00,2025-06-10 00:25:00,10,0,,
TRIP-002637,2025-11-08 06:26:00,2025-11-08 16:16:00,26,38,,
TRIP-002638,2025-10-08 06:03:00,2025-10-08 09:55:00,3,44,,
TRIP-002639,2025-10-22 06:15:00,2025-10-22 15:32:00,15,33,,
TRIP-002640,2025-10-22 18:37:00,2025-10-23 05:18:00,37,35,,
TRIP-002641,2025-11-22 18:00:00,2025-11-22 22:29:00,0,2,,
TRIP-002642,2025-11-23 00:29:00,2025-11-23 06:43:00,29,6,,
TRIP-002643,2025-02-08 18:00:00,2025-02-09 02:19:00,0,30,,
TRIP-002644,2025-02-09 06:35:00,2025-02-09 15:07:00,35,26,,
TRIP-002645,2025-03-23 00:29:00,2025-03-23 07:32:00,29,82,,
TRIP-002646,2025-06-22 06:01:00,2025-06-22 08:42:00,1,3,,
TRIP-002647,2025-09-08 06:00:00,2025-09-08 18:23:00,0,0,,
TRIP-002648,2025-09-08 18:06:00,2025-09-08 21:36:00,6,0,,
TRIP-002649,2025-02-23 00:08:00,2025-02-23 06:17:00,8,14,,
TRIP-002650,2025-05-22 12:00:00,2025-05-22 19:34:00,0,0,,
TRIP-002651,2025-05-23 00:00:00,2025-05-23 02:39:00,0,0,,
TRIP-002652,2025-05-23 06:12:00,2025-05-23 15:00:00,12,0,,
TRIP-002653,2025-01-09 06:12:00,2025-01-09 12:27:00,12,17,,
TRIP-002654,2025-06-22 06:18:00,2025-06-22 13:59:00,18,27,,
TRIP-002655,2025-03-22 12:16:00,2025-03-22 20:46:00,16,5,,
TRIP-002656,2025-03-23 00:31:00,2025-03-23 09:08:00,31,54,,
TRIP-002657,2025-11-23 12:05:00,2025-11-23 16:11:00,5,11,,
TRIP-002658,2025-10-08 12:00:00,2025-10-08 21:13:00,0,32,,
TRIP-002659,2025-10-09 00:03:00,2025-10-09 08:14:00,3,0,,
TRIP-002660,2025-10-08 06:13:00,2025-10-08 15:30:00,13,31,,
TRIP-002661,2025-10-09 06:25:00,2025-10-09 12:52:00,25,42,,
TRIP-002662,2025-10-08 06:00:00,2025-10-08 08:48:00,0,9,,
TRIP-002663,2025-02-22 06:24:00,2025-02-22 15:50:00,24,12,,
TRIP-002664,2025-02-22 18:27:00,2025-02-22 23:04:00,27,64,,
TRIP-002665,2025-04-23 00:47:00,2025-04-23 09:43:00,47,44,,
TRIP-002666,2025-04-08 12:01:00,2025-04-08 14:39:00,1,0,,
TRIP-002667,2025-10-09 06:00:00,2025-10-09 14:14:00,0,0,,
TRIP-002668,2025-10-09 18:53:00,2025-10-09 23:28:00,53,61,,
TRIP-002669,2025-12-22 06:06:00,2025-12-22 14:27:00,6,16,,
TRIP-002670,2025-09-09 00:00:00,2025-09-09 11:33:00,0,19,,
TRIP-002671,2025-09-09 12:21:00,2025-09-09 21:50:00,21,12,,
TRIP-002672,2025-04-09 12:00:00,2025-04-09 19:02:00,0,231,Kemacetan,High
TRIP-002673,2025-02-08 18:21:00,2025-02-09 04:43:00,21,0,,
TRIP-002674,2025-02-22 06:02:00,2025-02-22 17:05:00,2,22,,
TRIP-002675,2025-03-09 06:03:00,2025-03-09 12:24:00,3,19,,
TRIP-002676,2025-08-08 06:04:00,2025-08-08 12:19:00,4,9,,
TRIP-002677,2025-02-08 18:00:00,2025-02-08 20:39:00,0,0,,
TRIP-002678,2025-02-09 00:39:00,2025-02-09 09:35:00,39,35,,
TRIP-002679,2025-12-09 18:00:00,2025-12-10 03:38:00,0,0,,
TRIP-002680,2025-07-09 00:01:00,2025-07-09 08:57:00,1,46,,
TRIP-002681,2025-10-08 12:09:00,2025-10-08 22:00:00,9,61,,
TRIP-002682,2025-10-09 00:28:00,2025-10-09 07:13:00,28,122,Kerusakan Mesin,Medium
TRIP-002683,2025-04-08 12:05:00,2025-04-08 19:44:00,5,0,,
TRIP-002684,2025-04-09 00:01:00,2025-04-09 03:18:00,1,32,,
TRIP-002685,2025-07-23 06:03:00,2025-07-23 16:45:00,3,2,,
TRIP-002686,2025-12-09 06:34:00,2025-12-09 16:25:00,34,47,,
TRIP-002687,2025-07-09 00:00:00,2025-07-09 12:23:00,0,0,,
TRIP-002688,2025-03-08 06:00:00,2025-03-08 17:26:00,0,43,,
TRIP-002689,2025-03-08 06:00:00,2025-03-08 14:41:00,0,0,,
TRIP-002690,2025-03-08 18:17:00,2025-03-09 02:30:00,17,16,,
TRIP-002691,2025-05-09 06:00:00,2025-05-09 15:42:00,0,4,,
TRIP-002692,2025-10-08 06:00:00,2025-10-08 12:46:00,0,9,,
TRIP-002693,2025-04-08 12:00:00,2025-04-08 19:50:00,0,1,,
TRIP-002694,2025-09-22 06:34:00,2025-09-22 18:14:00,34,282,Kemacetan,High
TRIP-002695,2025-09-22 18:06:00,2025-09-23 08:25:00,6,191,Kerusakan Mesin,High
TRIP-002696,2025-02-08 12:24:00,2025-02-08 20:30:00,24,16,,
TRIP-002697,2025-02-09 00:00:00,2025-02-09 04:46:00,0,19,,
TRIP-002698,2025-02-09 06:31:00,2025-02-09 13:18:00,31,41,,
TRIP-002699,2025-06-08 12:00:00,2025-06-08 15:04:00,0,25,,
TRIP-002700,2025-02-22 18:31:00,2025-02-23 02:54:00,31,40,,
TRIP-002701,2025-02-23 06:01:00,2025-02-23 10:27:00,1,0,,
TRIP-002702,2025-09-23 12:02:00,2025-09-23 19:59:00,2,25,,
TRIP-002703,2025-11-09 12:19:00,2025-11-09 18:38:00,19,33,,
TRIP-002704,2025-03-23 00:26:00,2025-03-23 12:28:00,26,49,,
TRIP-002705,2025-03-23 12:21:00,2025-03-23 21:03:00,21,4,,
TRIP-002706,2025-04-22 06:00:00,2025-04-22 14:14:00,0,0,,
TRIP-002707,2025-06-08 06:38:00,2025-06-08 11:58:00,38,47,,
TRIP-002708,2025-10-23 00:00:00,2025-10-23 12:43:00,0,20,,
TRIP-002709,2025-10-23 12:26:00,2025-10-23 16:14:00,26,38,,
TRIP-002710,2025-09-08 18:42:00,2025-09-09 06:40:00,42,61,,
TRIP-002711,2025-05-09 00:06:00,2025-05-09 12:31:00,6,8,,
TRIP-002712,2025-06-22 06:22:00,2025-06-22 11:35:00,22,24,,
TRIP-002713,2025-01-08 12:01:00,2025-01-08 20:59:00,1,0,,
TRIP-002714,2025-08-08 06:00:00,2025-08-08 09:25:00,0,46,,
TRIP-002715,2025-10-23 00:33:00,2025-10-23 08:40:00,33,56,,
TRIP-002716,2025-01-08 06:09:00,2025-01-08 14:07:00,9,18,,
TRIP-002717,2025-11-22 06:29:00,2025-11-22 13:57:00,29,23,,
TRIP-002718,2025-01-08 12:16:00,2025-01-08 20:24:00,16,40,,
TRIP-002719,2025-03-22 12:42:00,2025-03-22 19:09:00,42,66,,
TRIP-002720,2025-11-22 12:12:00,2025-11-22 21:43:00,12,5,,
TRIP-002721,2025-11-23 00:00:00,2025-11-23 04:00:00,0,0,,
TRIP-002722,2025-11-23 06:37:00,2025-11-23 18:52:00,37,29,,
TRIP-002723,2025-01-08 06:11:00,2025-01-08 10:12:00,11,12,,
TRIP-002724,2025-11-22 06:04:00,2025-11-22 14:36:00,4,25,,
TRIP-002725,2025-11-22 18:05:00,2025-11-23 00:10:00,5,0,,
TRIP-002726,2025-09-09 06:19:00,2025-09-09 09:31:00,19,52,,
TRIP-002727,2025-09-09 12:00:00,2025-09-09 23:53:00,0,173,Cuaca,Medium
TRIP-002728,2025-12-23 12:24:00,2025-12-23 18:05:00,24,0,,
TRIP-002729,2025-11-22 18:00:00,2025-11-23 03:53:00,0,223,Cuaca,High
TRIP-002730,2025-11-23 00:06:00,2025-11-23 08:11:00,6,0,,
