booking_id,itinerary_id,passenger_id,booking_ts,booking_channel,fare_class,payment_method,is_refundable,total_legs
BKG-005973,ITI-005973,P01174,2025-03-25 12:15:00,Agent,Flexi,Bank Transfer,True,1
BKG-005974,ITI-005974,P03857,2025-11-13 12:12:00,Agent,Regular,Cash,True,1
BKG-005975,ITI-005975,P00437,2025-10-26 20:21:00,Counter,Promo,E-Wallet,False,3
BKG-005976,ITI-005976,P00534,2025-06-04 20:07:00,Website,Flexi,Card,True,1
BKG-005977,ITI-005977,P01511,2025-06-16 16:37:00,Counter,Regular,Card,True,2
BKG-005978,ITI-005978,P02233,2025-08-19 08:38:00,Website,Regular,Bank Transfer,True,2
BKG-005979,ITI-005979,P03184,2025-02-12 09:03:00,Mobile App,Flexi,Cash,True,2
BKG-005980,ITI-005980,P00441,2025-06-29 09:37:00,Counter,Flexi,E-Wallet,True,2
BKG-005981,ITI-005981,P02554,2025-03-20 17:28:00,Mobile App,Promo,Bank Transfer,False,2
BKG-005982,ITI-005982,P03351,2025-05-29 14:40:00,Mobile App,Regular,Cash,True,2
BKG-005983,ITI-005983,P02793,2025-10-01 16:06:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-005984,ITI-005984,P01443,2025-12-10 11:37:00,Agent,Flexi,Bank Transfer,True,2
BKG-005985,ITI-005985,P00419,2025-06-09 14:55:00,Mobile App,Flexi,Cash,True,1
BKG-005986,ITI-005986,P00086,2025-07-19 20:50:00,Website,Regular,E-Wallet,True,2
BKG-005987,ITI-005987,P03109,2025-05-30 07:23:00,Mobile App,Regular,E-Wallet,True,3
BKG-005988,ITI-005988,P02406,2025-10-17 12:18:00,Counter,Flexi,Cash,True,2
BKG-005989,ITI-005989,P00274,2025-07-09 20:32:00,Mobile App,Flexi,Cash,True,2
BKG-005990,ITI-005990,P00725,2025-06-18 18:30:00,Counter,Regular,Bank Transfer,True,3
BKG-005991,ITI-005991,P00581,2025-12-05 16:11:00,Counter,Regular,Bank Transfer,True,1
BKG-005992,ITI-005992,P00063,2025-01-24 18:42:00,Mobile App,Flexi,E-Wallet,True,1
BKG-005993,ITI-005993,P00251,2025-11-04 12:51:00,Mobile App,Promo,E-Wallet,False,2
BKG-005994,ITI-005994,P00162,2025-06-09 09:36:00,Mobile App,Regular,Cash,True,2
BKG-005995,ITI-005995,P01641,2025-02-07 20:34:00,Counter,Regular,E-Wallet,True,3
BKG-005996,ITI-005996,P01217,2025-10-25 14:15:00,Website,Regular,E-Wallet,True,3
BKG-005997,ITI-005997,P01526,2025-05-13 08:38:00,Website,Regular,Bank Transfer,True,3
BKG-005998,ITI-005998,P03183,2025-09-21 17:02:00,Counter,Regular,E-Wallet,True,3
BKG-005999,ITI-005999,P01262,2025-05-15 12:54:00,Counter,Flexi,Bank Transfer,True,2
BKG-006000,ITI-006000,P00287,2024-12-23 17:21:00,Mobile App,Regular,E-Wallet,True,2
BKG-006001,ITI-006001,P03123,2025-06-25 14:12:00,Website,Regular,E-Wallet,True,1
BKG-006002,ITI-006002,P02254,2025-01-04 20:43:00,Mobile App,Flexi,Card,True,2
BKG-006003,ITI-006003,P02973,2025-04-09 21:34:00,Agent,Regular,E-Wallet,True,2
BKG-006004,ITI-006004,P01196,2025-05-18 18:58:00,Mobile App,Flexi,Card,True,2
BKG-006005,ITI-006005,P00149,2025-11-25 21:54:00,Counter,Regular,Bank Transfer,True,3
BKG-006006,ITI-006006,P00431,2025-07-17 08:44:00,Website,Regular,Card,True,1
BKG-006007,ITI-006007,P00125,2025-06-28 11:23:00,Counter,Regular,E-Wallet,True,3
BKG-006008,ITI-006008,P02408,2025-06-11 20:38:00,Website,Regular,Bank Transfer,True,1
BKG-006009,ITI-006009,P02484,2025-06-10 09:33:00,Website,Flexi,E-Wallet,True,2
BKG-006010,ITI-006010,P03510,2025-03-11 14:17:00,Agent,Regular,Bank Transfer,True,2
BKG-006011,ITI-006011,P01175,2025-05-07 18:56:00,Website,Regular,Cash,True,2
BKG-006012,ITI-006012,P01046,2025-12-10 08:36:00,Agent,Promo,Cash,False,2
BKG-006013,ITI-006013,P02994,2025-02-26 07:41:00,Mobile App,Flexi,Card,True,3
BKG-006014,ITI-006014,P00907,2025-08-13 09:31:00,Website,Promo,Card,False,2
BKG-006015,ITI-006015,P02121,2025-04-26 10:19:00,Mobile App,Regular,E-Wallet,True,1
BKG-006016,ITI-006016,P01615,2025-02-12 21:57:00,Website,Regular,Card,True,1
BKG-006017,ITI-006017,P00300,2025-09-17 09:46:00,Website,Regular,Card,True,2
BKG-006018,ITI-006018,P03434,2025-10-05 14:11:00,Website,Regular,E-Wallet,True,3
BKG-006019,ITI-006019,P02269,2025-12-02 20:51:00,Counter,Flexi,Cash,True,3
BKG-006020,ITI-006020,P03609,2025-02-23 18:17:00,Mobile App,Regular,Bank Transfer,True,1
BKG-006021,ITI-006021,P01023,2025-06-16 19:44:00,Mobile App,Regular,Cash,True,2
BKG-006022,ITI-006022,P03978,2025-10-06 19:40:00,Agent,Promo,Bank Transfer,False,2
BKG-006023,ITI-006023,P03403,2025-11-01 19:06:00,Mobile App,Flexi,Cash,True,3
BKG-006024,ITI-006024,P01346,2025-01-22 10:30:00,Website,Flexi,E-Wallet,True,3
BKG-006025,ITI-006025,P00665,2025-05-11 10:51:00,Mobile App,Regular,E-Wallet,True,3
BKG-006026,ITI-006026,P03028,2025-12-07 21:37:00,Website,Regular,Cash,True,3
BKG-006027,ITI-006027,P01998,2025-02-20 08:52:00,Agent,Flexi,Bank Transfer,True,2
BKG-006028,ITI-006028,P03370,2025-06-05 09:08:00,Website,Regular,Bank Transfer,True,3
BKG-006029,ITI-006029,P02435,2025-01-03 12:14:00,Website,Regular,Bank Transfer,True,2
BKG-006030,ITI-006030,P02990,2025-01-22 10:39:00,Agent,Flexi,Card,True,1
BKG-006031,ITI-006031,P01988,2025-05-25 16:44:00,Website,Flexi,Bank Transfer,True,2
BKG-006032,ITI-006032,P00023,2024-12-13 18:23:00,Mobile App,Flexi,Card,True,1
BKG-006033,ITI-006033,P02198,2025-06-17 15:15:00,Website,Promo,Card,False,1
BKG-006034,ITI-006034,P00130,2025-01-17 19:24:00,Mobile App,Regular,Card,True,3
BKG-006035,ITI-006035,P01496,2025-02-23 19:20:00,Mobile App,Regular,E-Wallet,True,2
BKG-006036,ITI-006036,P01082,2025-10-20 12:54:00,Website,Promo,E-Wallet,False,3
BKG-006037,ITI-006037,P01970,2025-10-01 11:54:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006038,ITI-006038,P02852,2025-07-02 10:34:00,Mobile App,Promo,Bank Transfer,False,2
BKG-006039,ITI-006039,P01057,2025-06-07 10:15:00,Website,Flexi,Bank Transfer,True,1
BKG-006040,ITI-006040,P00227,2025-05-19 07:45:00,Website,Flexi,Bank Transfer,True,2
BKG-006041,ITI-006041,P02991,2025-06-27 13:54:00,Mobile App,Flexi,E-Wallet,True,2
BKG-006042,ITI-006042,P01594,2025-06-23 15:20:00,Website,Flexi,Bank Transfer,True,2
BKG-006043,ITI-006043,P01243,2025-06-02 13:30:00,Mobile App,Flexi,E-Wallet,True,1
BKG-006044,ITI-006044,P01480,2025-06-27 16:48:00,Agent,Flexi,Card,True,2
BKG-006045,ITI-006045,P03328,2025-11-14 07:26:00,Mobile App,Flexi,E-Wallet,True,2
BKG-006046,ITI-006046,P00841,2025-05-31 13:28:00,Mobile App,Regular,E-Wallet,True,3
BKG-006047,ITI-006047,P03402,2025-12-02 17:46:00,Mobile App,Flexi,Cash,True,2
BKG-006048,ITI-006048,P01113,2025-12-05 12:20:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006049,ITI-006049,P01642,2025-06-14 21:42:00,Agent,Regular,Card,True,3
BKG-006050,ITI-006050,P01927,2025-04-25 16:32:00,Agent,Regular,Card,True,2
BKG-006051,ITI-006051,P03465,2025-04-15 17:42:00,Mobile App,Flexi,Card,True,3
BKG-006052,ITI-006052,P00042,2025-06-21 13:53:00,Mobile App,Flexi,E-Wallet,True,1
BKG-006053,ITI-006053,P00256,2025-09-06 18:57:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-006054,ITI-006054,P02417,2025-06-17 08:05:00,Counter,Flexi,E-Wallet,True,2
BKG-006055,ITI-006055,P00857,2025-07-06 07:37:00,Counter,Regular,E-Wallet,True,1
BKG-006056,ITI-006056,P00287,2025-05-13 18:49:00,Mobile App,Flexi,Card,True,3
BKG-006057,ITI-006057,P02233,2025-02-17 20:29:00,Mobile App,Regular,Bank Transfer,True,3
BKG-006058,ITI-006058,P02167,2025-04-24 20:39:00,Website,Regular,Bank Transfer,True,2
BKG-006059,ITI-006059,P02454,2025-07-10 21:44:00,Website,Promo,Bank Transfer,False,1
BKG-006060,ITI-006060,P02066,2025-06-07 17:31:00,Website,Flexi,Bank Transfer,True,2
BKG-006061,ITI-006061,P01052,2025-07-31 09:11:00,Mobile App,Regular,Card,True,3
BKG-006062,ITI-006062,P01796,2025-02-20 20:38:00,Counter,Promo,Bank Transfer,False,1
BKG-006063,ITI-006063,P02113,2025-05-14 14:07:00,Agent,Promo,E-Wallet,False,3
BKG-006064,ITI-006064,P00071,2025-12-19 10:38:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006065,ITI-006065,P01798,2025-01-06 21:38:00,Agent,Regular,E-Wallet,True,2
BKG-006066,ITI-006066,P02551,2025-02-07 21:23:00,Counter,Regular,E-Wallet,True,2
BKG-006067,ITI-006067,P03143,2025-06-05 15:34:00,Website,Regular,E-Wallet,True,3
BKG-006068,ITI-006068,P02327,2025-05-05 17:19:00,Agent,Promo,Bank Transfer,False,2
BKG-006069,ITI-006069,P00369,2025-06-02 20:46:00,Website,Regular,E-Wallet,True,2
BKG-006070,ITI-006070,P01936,2025-09-09 14:43:00,Mobile App,Regular,Card,True,3
BKG-006071,ITI-006071,P03586,2025-10-19 07:05:00,Mobile App,Regular,Card,True,1
BKG-006072,ITI-006072,P00904,2025-12-05 09:26:00,Website,Regular,Card,True,1
BKG-006073,ITI-006073,P03512,2025-02-24 07:55:00,Website,Flexi,E-Wallet,True,2
BKG-006074,ITI-006074,P03725,2025-10-26 14:04:00,Counter,Regular,Card,True,3
BKG-006075,ITI-006075,P03249,2025-10-02 09:56:00,Mobile App,Regular,E-Wallet,True,2
BKG-006076,ITI-006076,P01739,2025-03-20 09:08:00,Mobile App,Regular,Cash,True,2
BKG-006077,ITI-006077,P03486,2025-01-14 09:28:00,Mobile App,Promo,E-Wallet,False,2
BKG-006078,ITI-006078,P00650,2025-06-25 17:23:00,Mobile App,Regular,E-Wallet,True,2
BKG-006079,ITI-006079,P02401,2025-11-09 17:55:00,Agent,Regular,Bank Transfer,True,3
BKG-006080,ITI-006080,P01767,2024-12-28 18:03:00,Mobile App,Regular,Card,True,3
BKG-006081,ITI-006081,P02146,2025-10-25 12:15:00,Mobile App,Promo,Cash,False,1
BKG-006082,ITI-006082,P03846,2025-11-20 09:39:00,Counter,Regular,Bank Transfer,True,1
BKG-006083,ITI-006083,P00988,2025-01-21 20:43:00,Agent,Regular,E-Wallet,True,3
BKG-006084,ITI-006084,P02513,2025-06-05 19:47:00,Website,Flexi,Bank Transfer,True,3
BKG-006085,ITI-006085,P01593,2025-07-12 11:14:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006086,ITI-006086,P01232,2025-05-18 17:35:00,Agent,Promo,E-Wallet,False,2
BKG-006087,ITI-006087,P00025,2025-07-02 12:47:00,Mobile App,Flexi,Card,True,3
BKG-006088,ITI-006088,P01868,2025-05-29 10:34:00,Website,Regular,Bank Transfer,True,3
BKG-006089,ITI-006089,P02303,2025-08-21 13:01:00,Website,Flexi,Bank Transfer,True,3
BKG-006090,ITI-006090,P01898,2025-09-19 11:28:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006091,ITI-006091,P00108,2025-06-17 14:51:00,Agent,Regular,Card,True,2
BKG-006092,ITI-006092,P02971,2025-06-13 18:36:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-006093,ITI-006093,P03611,2025-08-02 12:36:00,Mobile App,Regular,Cash,True,3
BKG-006094,ITI-006094,P00456,2025-06-05 14:05:00,Mobile App,Promo,Bank Transfer,False,2
BKG-006095,ITI-006095,P00499,2025-11-09 14:59:00,Agent,Regular,Card,True,3
BKG-006096,ITI-006096,P01625,2025-12-01 07:06:00,Website,Flexi,Bank Transfer,True,3
BKG-006097,ITI-006097,P00059,2025-09-13 10:06:00,Mobile App,Regular,Card,True,1
BKG-006098,ITI-006098,P00801,2025-02-07 15:19:00,Mobile App,Regular,E-Wallet,True,3
BKG-006099,ITI-006099,P00477,2025-10-31 16:08:00,Mobile App,Regular,Bank Transfer,True,1
BKG-006100,ITI-006100,P01802,2025-11-25 20:34:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-006101,ITI-006101,P01686,2025-02-19 14:34:00,Mobile App,Regular,E-Wallet,True,1
BKG-006102,ITI-006102,P03471,2025-07-26 09:26:00,Website,Flexi,Card,True,2
BKG-006103,ITI-006103,P02988,2025-05-04 12:23:00,Mobile App,Promo,E-Wallet,False,2
BKG-006104,ITI-006104,P02819,2025-03-04 07:50:00,Mobile App,Regular,Cash,True,2
BKG-006105,ITI-006105,P02059,2025-11-19 09:49:00,Counter,Flexi,Bank Transfer,True,3
BKG-006106,ITI-006106,P03436,2025-06-23 14:24:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006107,ITI-006107,P02889,2025-07-05 19:19:00,Mobile App,Promo,Bank Transfer,False,1
BKG-006108,ITI-006108,P03202,2025-09-11 11:26:00,Counter,Flexi,Card,True,2
BKG-006109,ITI-006109,P03843,2025-06-16 13:33:00,Website,Regular,Bank Transfer,True,2
BKG-006110,ITI-006110,P01968,2025-02-09 07:27:00,Agent,Regular,Bank Transfer,True,2
BKG-006111,ITI-006111,P01697,2025-05-12 17:23:00,Website,Flexi,E-Wallet,True,3
BKG-006112,ITI-006112,P03299,2025-08-20 10:10:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006113,ITI-006113,P01987,2025-11-11 11:12:00,Mobile App,Regular,Bank Transfer,True,3
BKG-006114,ITI-006114,P00285,2025-02-10 07:05:00,Mobile App,Flexi,Card,True,1
BKG-006115,ITI-006115,P02466,2025-07-13 18:06:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-006116,ITI-006116,P00999,2025-12-17 09:30:00,Agent,Regular,E-Wallet,True,1
BKG-006117,ITI-006117,P02864,2025-03-24 20:21:00,Website,Regular,Cash,True,1
BKG-006118,ITI-006118,P00429,2025-10-29 11:24:00,Counter,Regular,E-Wallet,True,2
BKG-006119,ITI-006119,P03932,2025-07-19 08:31:00,Mobile App,Regular,Bank Transfer,True,3
BKG-006120,ITI-006120,P01668,2025-08-20 07:35:00,Website,Regular,E-Wallet,True,3
BKG-006121,ITI-006121,P03405,2025-04-28 19:42:00,Mobile App,Regular,Card,True,2
BKG-006122,ITI-006122,P02436,2025-07-12 12:36:00,Agent,Regular,E-Wallet,True,3
BKG-006123,ITI-006123,P01606,2025-12-05 08:20:00,Website,Promo,Card,False,3
BKG-006124,ITI-006124,P01886,2025-09-09 17:49:00,Agent,Regular,Bank Transfer,True,1
BKG-006125,ITI-006125,P00980,2025-10-16 09:39:00,Website,Regular,Bank Transfer,True,3
BKG-006126,ITI-006126,P01889,2025-06-28 08:54:00,Mobile App,Promo,Bank Transfer,False,3
BKG-006127,ITI-006127,P01908,2025-04-12 16:23:00,Mobile App,Regular,Cash,True,2
BKG-006128,ITI-006128,P01194,2025-05-24 09:57:00,Website,Regular,Card,True,2
BKG-006129,ITI-006129,P00722,2025-02-12 21:30:00,Counter,Flexi,E-Wallet,True,2
BKG-006130,ITI-006130,P01028,2025-07-14 19:34:00,Agent,Regular,E-Wallet,True,3
BKG-006131,ITI-006131,P03178,2025-11-18 11:47:00,Website,Promo,E-Wallet,False,1
BKG-006132,ITI-006132,P00301,2025-01-06 19:10:00,Mobile App,Regular,E-Wallet,True,2
BKG-006133,ITI-006133,P00747,2025-11-16 21:30:00,Mobile App,Regular,E-Wallet,True,1
BKG-006134,ITI-006134,P00501,2025-08-17 14:08:00,Mobile App,Regular,Cash,True,3
BKG-006135,ITI-006135,P01072,2025-01-14 15:59:00,Website,Flexi,Cash,True,2
BKG-006136,ITI-006136,P01683,2025-01-19 07:02:00,Mobile App,Regular,E-Wallet,True,2
BKG-006137,ITI-006137,P02490,2025-07-29 21:02:00,Agent,Promo,Card,False,3
BKG-006138,ITI-006138,P00728,2025-11-21 13:39:00,Agent,Regular,E-Wallet,True,2
BKG-006139,ITI-006139,P01076,2025-05-28 15:53:00,Counter,Regular,E-Wallet,True,3
BKG-006140,ITI-006140,P01634,2025-11-23 18:07:00,Website,Flexi,E-Wallet,True,2
BKG-006141,ITI-006141,P02518,2025-02-22 21:01:00,Website,Flexi,E-Wallet,True,3
BKG-006142,ITI-006142,P03004,2025-12-02 17:17:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-006143,ITI-006143,P01186,2025-08-23 12:29:00,Website,Promo,E-Wallet,False,3
BKG-006144,ITI-006144,P00357,2025-12-06 07:43:00,Website,Flexi,Bank Transfer,True,3
BKG-006145,ITI-006145,P01779,2024-12-16 17:08:00,Mobile App,Regular,E-Wallet,True,2
BKG-006146,ITI-006146,P03801,2025-09-20 14:10:00,Agent,Regular,Cash,True,2
BKG-006147,ITI-006147,P02704,2025-06-13 08:58:00,Mobile App,Promo,E-Wallet,False,2
BKG-006148,ITI-006148,P01619,2025-09-28 21:07:00,Mobile App,Promo,E-Wallet,False,3
BKG-006149,ITI-006149,P00812,2025-06-06 08:31:00,Website,Flexi,Bank Transfer,True,3
BKG-006150,ITI-006150,P03647,2025-07-14 20:30:00,Mobile App,Regular,Cash,True,3
BKG-006151,ITI-006151,P01632,2025-12-17 16:25:00,Mobile App,Flexi,Card,True,2
BKG-006152,ITI-006152,P03740,2025-07-05 14:00:00,Counter,Regular,Bank Transfer,True,1
BKG-006153,ITI-006153,P02675,2025-07-02 09:01:00,Mobile App,Regular,Bank Transfer,True,1
BKG-006154,ITI-006154,P01801,2025-09-17 10:59:00,Website,Regular,Cash,True,1
BKG-006155,ITI-006155,P01655,2025-08-29 18:25:00,Website,Regular,Card,True,1
BKG-006156,ITI-006156,P02343,2025-04-04 08:49:00,Mobile App,Regular,Cash,True,2
BKG-006157,ITI-006157,P00589,2025-12-13 12:11:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006158,ITI-006158,P03056,2025-05-30 17:11:00,Website,Regular,Bank Transfer,True,2
BKG-006159,ITI-006159,P02118,2025-12-06 14:18:00,Website,Regular,Bank Transfer,True,2
BKG-006160,ITI-006160,P03613,2025-10-27 21:01:00,Agent,Regular,E-Wallet,True,2
BKG-006161,ITI-006161,P02849,2025-07-14 12:22:00,Mobile App,Regular,E-Wallet,True,2
BKG-006162,ITI-006162,P02503,2025-09-10 21:26:00,Mobile App,Promo,Card,False,2
BKG-006163,ITI-006163,P01882,2025-10-26 20:20:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006164,ITI-006164,P01198,2025-09-30 21:08:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-006165,ITI-006165,P01103,2025-01-04 18:09:00,Mobile App,Regular,E-Wallet,True,3
BKG-006166,ITI-006166,P00851,2025-11-14 12:52:00,Mobile App,Regular,Cash,True,2
BKG-006167,ITI-006167,P00665,2025-10-02 07:01:00,Website,Regular,E-Wallet,True,1
BKG-006168,ITI-006168,P02093,2025-01-26 10:35:00,Website,Regular,E-Wallet,True,3
BKG-006169,ITI-006169,P00459,2025-12-03 11:49:00,Mobile App,Flexi,Card,True,1
BKG-006170,ITI-006170,P01751,2025-07-04 11:30:00,Mobile App,Flexi,E-Wallet,True,1
BKG-006171,ITI-006171,P03126,2025-06-05 13:00:00,Website,Regular,Bank Transfer,True,3
BKG-006172,ITI-006172,P02507,2025-11-15 19:42:00,Website,Regular,Card,True,2
BKG-006173,ITI-006173,P02790,2025-11-23 16:57:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-006174,ITI-006174,P02351,2025-05-20 20:39:00,Agent,Flexi,Bank Transfer,True,2
BKG-006175,ITI-006175,P01085,2025-08-27 20:39:00,Mobile App,Flexi,Bank Transfer,True,1
BKG-006176,ITI-006176,P03336,2025-01-16 16:06:00,Mobile App,Regular,E-Wallet,True,2
BKG-006177,ITI-006177,P03514,2025-12-01 19:10:00,Mobile App,Flexi,Card,True,1
BKG-006178,ITI-006178,P01206,2025-03-02 11:31:00,Website,Regular,Card,True,3
BKG-006179,ITI-006179,P02024,2025-11-27 09:04:00,Mobile App,Regular,Bank Transfer,True,3
BKG-006180,ITI-006180,P03497,2025-09-25 20:15:00,Mobile App,Regular,Card,True,2
BKG-006181,ITI-006181,P01633,2025-05-14 12:41:00,Agent,Promo,Bank Transfer,False,2
BKG-006182,ITI-006182,P00980,2025-10-16 08:45:00,Mobile App,Regular,E-Wallet,True,2
BKG-006183,ITI-006183,P03258,2025-11-25 19:24:00,Mobile App,Regular,Cash,True,2
BKG-006184,ITI-006184,P03162,2025-06-25 19:49:00,Website,Promo,Bank Transfer,False,2
BKG-006185,ITI-006185,P02588,2025-04-18 15:03:00,Website,Regular,E-Wallet,True,1
BKG-006186,ITI-006186,P00821,2025-01-09 13:02:00,Website,Regular,Card,True,2
BKG-006187,ITI-006187,P02324,2025-01-11 07:34:00,Website,Flexi,E-Wallet,True,1
BKG-006188,ITI-006188,P02720,2025-08-01 12:04:00,Counter,Regular,E-Wallet,True,2
BKG-006189,ITI-006189,P01710,2025-04-29 16:18:00,Mobile App,Regular,Bank Transfer,True,3
BKG-006190,ITI-006190,P03648,2025-02-12 14:16:00,Agent,Regular,Card,True,2
BKG-006191,ITI-006191,P03922,2024-12-21 15:06:00,Website,Flexi,E-Wallet,True,2
BKG-006192,ITI-006192,P00252,2025-04-24 12:12:00,Website,Regular,Bank Transfer,True,3
BKG-006193,ITI-006193,P03913,2025-09-29 17:01:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006194,ITI-006194,P00769,2025-06-03 13:18:00,Website,Regular,Card,True,1
BKG-006195,ITI-006195,P01925,2025-09-11 19:42:00,Counter,Regular,Bank Transfer,True,1
BKG-006196,ITI-006196,P02678,2025-11-25 17:37:00,Mobile App,Regular,Bank Transfer,True,1
BKG-006197,ITI-006197,P02400,2025-05-05 17:23:00,Mobile App,Regular,Cash,True,2
BKG-006198,ITI-006198,P02263,2025-04-07 12:44:00,Agent,Flexi,E-Wallet,True,1
BKG-006199,ITI-006199,P00331,2025-07-01 08:44:00,Website,Regular,Cash,True,1
BKG-006200,ITI-006200,P02781,2025-03-06 10:04:00,Mobile App,Flexi,E-Wallet,True,1
BKG-006201,ITI-006201,P00016,2025-09-22 07:12:00,Mobile App,Regular,Bank Transfer,True,1
BKG-006202,ITI-006202,P02500,2024-12-27 16:45:00,Mobile App,Regular,E-Wallet,True,1
BKG-006203,ITI-006203,P01985,2025-04-06 07:43:00,Agent,Regular,Card,True,2
BKG-006204,ITI-006204,P01384,2025-03-28 08:15:00,Website,Promo,E-Wallet,False,2
BKG-006205,ITI-006205,P02441,2025-06-25 16:06:00,Website,Regular,E-Wallet,True,3
BKG-006206,ITI-006206,P02993,2025-02-21 14:20:00,Agent,Flexi,E-Wallet,True,2
BKG-006207,ITI-006207,P03683,2025-05-21 19:20:00,Counter,Regular,Bank Transfer,True,3
BKG-006208,ITI-006208,P02180,2025-02-28 20:05:00,Website,Promo,Bank Transfer,False,1
BKG-006209,ITI-006209,P01068,2025-06-11 07:40:00,Agent,Regular,E-Wallet,True,1
BKG-006210,ITI-006210,P00296,2025-09-29 21:57:00,Mobile App,Regular,E-Wallet,True,1
BKG-006211,ITI-006211,P00437,2025-02-13 08:21:00,Counter,Flexi,Bank Transfer,True,2
BKG-006212,ITI-006212,P00361,2025-06-06 11:12:00,Mobile App,Promo,E-Wallet,False,2
BKG-006213,ITI-006213,P02713,2025-06-22 15:46:00,Mobile App,Flexi,E-Wallet,True,3
BKG-006214,ITI-006214,P02882,2025-06-28 08:05:00,Mobile App,Regular,Card,True,2
BKG-006215,ITI-006215,P00704,2025-08-14 15:26:00,Website,Regular,Card,True,3
BKG-006216,ITI-006216,P03232,2025-07-03 07:38:00,Mobile App,Flexi,Card,True,2
BKG-006217,ITI-006217,P03589,2025-11-11 08:50:00,Counter,Regular,Bank Transfer,True,3
BKG-006218,ITI-006218,P01541,2025-04-20 14:51:00,Agent,Regular,Card,True,2
BKG-006219,ITI-006219,P02118,2025-06-26 17:30:00,Agent,Regular,Card,True,2
BKG-006220,ITI-006220,P02426,2025-06-04 11:32:00,Website,Promo,Card,False,2
BKG-006221,ITI-006221,P00621,2025-10-14 21:52:00,Mobile App,Regular,Bank Transfer,True,2
BKG-006222,ITI-006222,P01863,2025-01-08 14:05:00,Mobile App,Flexi,Bank Transfer,True,3
BKG-006223,ITI-006223,P00884,2025-06-19 16:16:00,Website,Promo,Bank Transfer,False,1
BKG-006224,ITI-006224,P01445,2025-02-24 20:42:00,Counter,Regular,E-Wallet,True,2
BKG-006225,ITI-006225,P01970,2025-10-30 08:17:00,Counter,Flexi,E-Wallet,True,2
BKG-006226,ITI-006226,P01385,2025-09-10 15:40:00,Agent,Regular,Bank Transfer,True,1
BKG-006227,ITI-006227,P03881,2025-07-07 19:06:00,Website,Promo,Cash,False,3
BKG-006228,ITI-006228,P03242,2025-05-23 11:54:00,Mobile App,Regular,Card,True,1
BKG-006229,ITI-006229,P01465,2025-07-28 09:24:00,Website,Flexi,Bank Transfer,True,2
BKG-006230,ITI-006230,P03630,2025-07-15 18:26:00,Website,Flexi,Bank Transfer,True,1
BKG-006231,ITI-006231,P00819,2025-12-07 07:24:00,Mobile App,Regular,Bank Transfer,True,1
BKG-006232,ITI-006232,P00229,2025-09-19 18:33:00,Website,Regular,E-Wallet,True,2
BKG-006233,ITI-006233,P02010,2025-09-15 21:47:00,Mobile App,Regular,Bank Transfer,True,3
BKG-006234,ITI-006234,P02776,2024-12-27 18:36:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-006235,ITI-006235,P03283,2025-07-17 15:45:00,Mobile App,Flexi,Bank Transfer,True,2
BKG-006236,ITI-006236,P03448,2025-07-02 12:50:00,Mobile App,Regular,Card,True,2
