loyalty_transaction_id,passenger_id,transaction_ts,transaction_type,points_transacted,points_balance_after,reference_id
LTX-0008515,P03760,2025-07-02 09:00:00,EARN,34,94,BKG-008059
LTX-0008516,P03760,2025-11-10 09:00:00,EARN,17,111,BKG-005267
LTX-0008517,P03760,2025-11-10 18:00:00,REDEEM,-20,91,BKG-005267
LTX-0008518,P00968,2025-06-16 09:00:00,EARN,84,84,BKG-004711
LTX-0008519,P00968,2025-09-23 09:00:00,EARN,27,111,BKG-009903
LTX-0008520,P00968,2025-09-23 18:00:00,REDEEM,-20,91,BKG-009903
LTX-0008521,P00968,2025-12-13 09:00:00,EARN,68,159,BKG-002794
LTX-0008522,P02560,2025-05-26 09:00:00,EARN,48,48,BKG-006356
LTX-0008523,P02560,2025-08-18 09:00:00,EARN,14,62,BKG-002795
LTX-0008524,P02560,2025-09-19 09:00:00,EARN,30,92,BKG-008528
LTX-0008525,P00397,2025-11-24 09:00:00,EARN,11,11,BKG-002796
LTX-0008526,P01482,2025-05-14 09:00:00,EARN,45,45,BKG-005916
LTX-0008527,P01482,2025-05-20 09:00:00,EARN,50,95,BKG-010347
LTX-0008528,P01482,2025-09-24 09:00:00,EARN,55,150,BKG-005901
LTX-0008529,P01482,2025-10-11 09:00:00,EARN,30,180,BKG-002797
LTX-0008530,P01482,2025-12-05 09:00:00,EARN,30,210,BKG-006590
LTX-0008531,P03050,2025-03-31 09:00:00,EARN,45,45,BKG-009734
LTX-0008532,P03050,2025-05-21 09:00:00,EARN,39,84,BKG-006761
LTX-0008533,P03050,2025-06-17 09:00:00,EARN,44,128,BKG-002799
LTX-0008534,P03050,2025-06-17 18:00:00,REDEEM,-20,108,BKG-002799
LTX-0008535,P03050,2025-08-04 09:00:00,EARN,59,167,BKG-008815
LTX-0008536,P03050,2025-09-18 09:00:00,EARN,34,201,BKG-008237
LTX-0008537,P03050,2025-09-30 09:00:00,EARN,70,271,BKG-005030
LTX-0008538,P03050,2025-11-29 09:00:00,EARN,46,317,BKG-004029
LTX-0008539,P02125,2025-02-20 09:00:00,EARN,36,36,BKG-002801
LTX-0008540,P02761,2025-10-14 09:00:00,EARN,53,53,BKG-008172
LTX-0008541,P02761,2025-10-20 09:00:00,EARN,38,91,BKG-002802
LTX-0008542,P03578,2024-12-29 09:00:00,EARN,57,57,BKG-009143
LTX-0008543,P03578,2025-01-17 09:00:00,EARN,52,109,BKG-002803
LTX-0008544,P03578,2025-03-07 09:00:00,EARN,68,177,BKG-004162
LTX-0008545,P02303,2025-02-27 09:00:00,EARN,20,20,BKG-002805
LTX-0008546,P02303,2025-08-21 09:00:00,EARN,56,76,BKG-006089
LTX-0008547,P03428,2025-02-06 09:00:00,EARN,41,41,BKG-006392
LTX-0008548,P03428,2025-06-17 09:00:00,EARN,29,70,BKG-002806
LTX-0008549,P03428,2025-12-13 09:00:00,EARN,43,113,BKG-010753
LTX-0008550,P02002,2025-01-13 09:00:00,EARN,44,44,BKG-007117
LTX-0008551,P02002,2025-01-16 09:00:00,EARN,44,88,BKG-004367
LTX-0008552,P02002,2025-02-26 09:00:00,EARN,50,138,BKG-009577
LTX-0008553,P02002,2025-04-05 09:00:00,EARN,64,202,BKG-010197
LTX-0008554,P02002,2025-07-09 09:00:00,EARN,70,272,BKG-003592
LTX-0008555,P02002,2025-12-06 09:00:00,EARN,29,301,BKG-002807
LTX-0008556,P02207,2025-09-19 09:00:00,EARN,31,31,BKG-002809
LTX-0008557,P00986,2025-04-25 09:00:00,EARN,33,33,BKG-009206
LTX-0008558,P00986,2025-06-20 09:00:00,EARN,47,80,BKG-008753
LTX-0008559,P00986,2025-06-20 18:00:00,REDEEM,-30,50,BKG-008753
LTX-0008560,P00986,2025-12-05 09:00:00,EARN,18,68,BKG-002811
LTX-0008561,P02963,2025-01-25 09:00:00,EARN,15,15,BKG-011630
LTX-0008562,P02963,2025-05-11 09:00:00,EARN,52,67,BKG-003655
LTX-0008563,P02963,2025-11-22 09:00:00,EARN,106,173,BKG-002818
LTX-0008564,P02963,2025-11-22 18:00:00,REDEEM,-20,153,BKG-002818
LTX-0008565,P01069,2025-03-21 09:00:00,EARN,34,34,BKG-002820
LTX-0008566,P01069,2025-06-01 09:00:00,EARN,56,90,BKG-007950
LTX-0008567,P01069,2025-08-26 09:00:00,EARN,47,137,BKG-011126
LTX-0008568,P01069,2025-11-26 09:00:00,EARN,34,171,BKG-012242
LTX-0008569,P02895,2025-07-02 09:00:00,EARN,35,35,BKG-005309
LTX-0008570,P02895,2025-07-04 09:00:00,EARN,48,83,BKG-002821
LTX-0008571,P02895,2025-07-04 18:00:00,REDEEM,-20,63,BKG-002821
LTX-0008572,P02895,2025-07-09 09:00:00,EARN,100,163,BKG-008998
LTX-0008573,P02427,2025-04-06 09:00:00,EARN,52,52,BKG-003632
LTX-0008574,P02427,2025-04-08 09:00:00,EARN,41,93,BKG-007069
LTX-0008575,P02427,2025-04-08 18:00:00,REDEEM,-30,63,BKG-007069
LTX-0008576,P02427,2025-06-07 09:00:00,EARN,81,144,BKG-009973
LTX-0008577,P02427,2025-12-05 09:00:00,EARN,46,190,BKG-002823
LTX-0008578,P03536,2025-04-26 09:00:00,EARN,15,15,BKG-011472
LTX-0008579,P03536,2025-06-05 09:00:00,EARN,44,59,BKG-007668
LTX-0008580,P03536,2025-08-31 09:00:00,EARN,24,83,BKG-002825
LTX-0008581,P03536,2025-12-09 09:00:00,EARN,58,141,BKG-011421
LTX-0008582,P01456,2025-05-07 09:00:00,EARN,29,29,BKG-007386
LTX-0008583,P01456,2025-05-07 09:00:00,EARN,61,90,BKG-008576
LTX-0008584,P01456,2025-05-24 09:00:00,EARN,25,115,BKG-002826
LTX-0008585,P01456,2025-07-05 09:00:00,EARN,50,165,BKG-009582
LTX-0008586,P01456,2025-07-15 09:00:00,EARN,32,197,BKG-011575
LTX-0008587,P03056,2025-05-30 09:00:00,EARN,67,67,BKG-006158
LTX-0008588,P03056,2025-06-05 09:00:00,EARN,44,111,BKG-007972
LTX-0008589,P03056,2025-07-17 09:00:00,EARN,49,160,BKG-011384
LTX-0008590,P03056,2025-07-17 18:00:00,REDEEM,-20,140,BKG-011384
LTX-0008591,P03056,2025-08-05 09:00:00,EARN,52,192,BKG-002830
LTX-0008592,P01325,2025-01-18 09:00:00,EARN,33,33,BKG-002909
LTX-0008593,P01325,2025-02-26 09:00:00,EARN,39,72,BKG-007330
LTX-0008594,P01325,2025-02-26 18:00:00,REDEEM,-20,52,BKG-007330
LTX-0008595,P01325,2025-03-29 09:00:00,EARN,70,122,BKG-002831
LTX-0008596,P01325,2025-05-08 09:00:00,EARN,31,153,BKG-006602
LTX-0008597,P02282,2025-01-25 09:00:00,EARN,62,62,BKG-009461
LTX-0008598,P02282,2025-09-01 09:00:00,EARN,22,84,BKG-002833
LTX-0008599,P00751,2024-12-30 09:00:00,EARN,51,51,BKG-005363
LTX-0008600,P00751,2025-06-19 09:00:00,EARN,71,122,BKG-002834
LTX-0008601,P03346,2025-01-09 09:00:00,EARN,16,16,BKG-003489
LTX-0008602,P03346,2025-04-07 09:00:00,EARN,13,29,BKG-005436
LTX-0008603,P03346,2025-05-24 09:00:00,EARN,17,46,BKG-004884
LTX-0008604,P03346,2025-06-04 09:00:00,EARN,22,68,BKG-010244
LTX-0008605,P03346,2025-07-02 09:00:00,EARN,64,132,BKG-002835
LTX-0008606,P03346,2025-10-07 09:00:00,EARN,14,146,BKG-009115
LTX-0008607,P03346,2025-12-13 09:00:00,EARN,50,196,BKG-007058
LTX-0008608,P00373,2025-05-27 09:00:00,EARN,43,43,BKG-006410
LTX-0008609,P00373,2025-11-23 09:00:00,EARN,56,99,BKG-002837
LTX-0008610,P01234,2025-02-06 09:00:00,EARN,10,10,BKG-007958
LTX-0008611,P01234,2025-04-21 09:00:00,EARN,64,74,BKG-011491
LTX-0008612,P01234,2025-06-17 09:00:00,EARN,30,104,BKG-012495
LTX-0008613,P01234,2025-06-29 09:00:00,EARN,23,127,BKG-002839
LTX-0008614,P01530,2025-02-06 09:00:00,EARN,25,25,BKG-003789
LTX-0008615,P01530,2025-02-06 18:00:00,REDEEM,-20,5,BKG-003789
LTX-0008616,P01530,2025-06-27 09:00:00,EARN,53,58,BKG-002840
LTX-0008617,P01530,2025-07-14 09:00:00,EARN,46,104,BKG-004449
LTX-0008618,P02026,2025-05-14 09:00:00,EARN,20,20,BKG-002841
LTX-0008619,P02026,2025-05-14 18:00:00,REDEEM,-20,0,BKG-002841
LTX-0008620,P02026,2025-07-03 09:00:00,EARN,20,20,BKG-010648
LTX-0008621,P02026,2025-08-14 09:00:00,EARN,19,39,BKG-005727
LTX-0008622,P01733,2025-02-17 09:00:00,EARN,49,49,BKG-002843
LTX-0008623,P01733,2025-02-22 09:00:00,EARN,51,100,BKG-006242
LTX-0008624,P01733,2025-04-06 09:00:00,EARN,26,126,BKG-004768
LTX-0008625,P01733,2025-05-27 09:00:00,EARN,21,147,BKG-002993
LTX-0008626,P01733,2025-07-03 09:00:00,EARN,41,188,BKG-010315
LTX-0008627,P01733,2025-08-06 09:00:00,EARN,78,266,BKG-005682
LTX-0008628,P00375,2025-02-15 09:00:00,EARN,46,46,BKG-002906
LTX-0008629,P00375,2025-05-28 09:00:00,EARN,13,59,BKG-002844
LTX-0008630,P00375,2025-06-24 09:00:00,EARN,42,101,BKG-006499
LTX-0008631,P03907,2025-05-29 09:00:00,EARN,42,42,BKG-010523
LTX-0008632,P03907,2025-06-02 09:00:00,EARN,38,80,BKG-005135
LTX-0008633,P03907,2025-06-23 09:00:00,EARN,45,125,BKG-002845
LTX-0008634,P03216,2025-06-27 09:00:00,EARN,54,54,BKG-011212
LTX-0008635,P03216,2025-06-28 09:00:00,EARN,53,107,BKG-002846
LTX-0008636,P03216,2025-12-14 09:00:00,EARN,42,149,BKG-005644
LTX-0008637,P02137,2025-05-15 09:00:00,EARN,25,25,BKG-005272
LTX-0008638,P02137,2025-11-15 09:00:00,EARN,79,104,BKG-002853
LTX-0008639,P02137,2025-11-27 09:00:00,EARN,61,165,BKG-011165
LTX-0008640,P01014,2025-03-02 09:00:00,EARN,27,27,BKG-002854
LTX-0008641,P01014,2025-09-08 09:00:00,EARN,37,64,BKG-012222
LTX-0008642,P01337,2025-03-28 09:00:00,EARN,69,69,BKG-008809
LTX-0008643,P01337,2025-09-06 09:00:00,EARN,19,88,BKG-003416
LTX-0008644,P01337,2025-11-24 09:00:00,EARN,74,162,BKG-002858
LTX-0008645,P01337,2025-11-24 18:00:00,REDEEM,-20,142,BKG-002858
LTX-0008646,P00909,2025-02-09 09:00:00,EARN,47,47,BKG-002860
LTX-0008647,P00909,2025-02-09 18:00:00,REDEEM,-20,27,BKG-002860
LTX-0008648,P00909,2025-05-18 09:00:00,EARN,56,83,BKG-008662
LTX-0008649,P00909,2025-06-02 09:00:00,EARN,54,137,BKG-004748
LTX-0008650,P00909,2025-12-13 09:00:00,EARN,85,222,BKG-008938
LTX-0008651,P03436,2025-04-25 09:00:00,EARN,60,60,BKG-002862
LTX-0008652,P03436,2025-05-06 09:00:00,EARN,55,115,BKG-003364
LTX-0008653,P03436,2025-06-05 09:00:00,EARN,53,168,BKG-008996
LTX-0008654,P03436,2025-06-19 09:00:00,EARN,67,235,BKG-006894
LTX-0008655,P03436,2025-06-23 09:00:00,EARN,44,279,BKG-006106
LTX-0008656,P03436,2025-07-04 09:00:00,EARN,122,401,BKG-009791
LTX-0008657,P03436,2025-09-03 09:00:00,EARN,8,409,BKG-003511
LTX-0008658,P03436,2025-09-03 18:00:00,REDEEM,-20,389,BKG-003511
LTX-0008659,P02665,2024-12-30 09:00:00,EARN,55,55,BKG-004651
LTX-0008660,P02665,2025-04-18 09:00:00,EARN,24,79,BKG-002863
LTX-0008661,P02665,2025-05-14 09:00:00,EARN,24,103,BKG-008676
LTX-0008662,P02105,2025-05-29 09:00:00,EARN,54,54,BKG-010979
LTX-0008663,P02105,2025-06-22 09:00:00,EARN,10,64,BKG-002867
LTX-0008664,P02105,2025-10-03 09:00:00,EARN,45,109,BKG-006507
LTX-0008665,P01829,2025-03-17 09:00:00,EARN,55,55,BKG-003616
LTX-0008666,P01829,2025-07-05 09:00:00,EARN,45,100,BKG-002869
LTX-0008667,P03463,2025-04-25 09:00:00,EARN,47,47,BKG-010195
LTX-0008668,P03463,2025-04-25 18:00:00,REDEEM,-20,27,BKG-010195
LTX-0008669,P03463,2025-04-30 09:00:00,EARN,40,67,BKG-002873
LTX-0008670,P03463,2025-07-02 09:00:00,EARN,11,78,BKG-010636
LTX-0008671,P00502,2024-12-25 09:00:00,EARN,10,10,BKG-009437
LTX-0008672,P00502,2025-01-17 09:00:00,EARN,24,34,BKG-003280
LTX-0008673,P00502,2025-04-22 09:00:00,EARN,40,74,BKG-002874
LTX-0008674,P00502,2025-06-21 09:00:00,EARN,76,150,BKG-008547
LTX-0008675,P00502,2025-11-01 09:00:00,EARN,47,197,BKG-003198
LTX-0008676,P00502,2025-11-30 09:00:00,EARN,48,245,BKG-007287
LTX-0008677,P03891,2025-01-25 09:00:00,EARN,29,29,BKG-002880
LTX-0008678,P03891,2025-03-23 09:00:00,EARN,32,61,BKG-010681
LTX-0008679,P03891,2025-11-17 09:00:00,EARN,51,112,BKG-003682
LTX-0008680,P02901,2025-06-02 09:00:00,EARN,21,21,BKG-002881
LTX-0008681,P02901,2025-08-30 09:00:00,EARN,24,45,BKG-006529
LTX-0008682,P01447,2025-02-16 09:00:00,EARN,29,29,BKG-007055
LTX-0008683,P01447,2025-06-11 09:00:00,EARN,41,70,BKG-005454
LTX-0008684,P01447,2025-06-12 09:00:00,EARN,10,80,BKG-005760
LTX-0008685,P01447,2025-08-29 09:00:00,EARN,55,135,BKG-008501
LTX-0008686,P01447,2025-11-23 09:00:00,EARN,39,174,BKG-002882
LTX-0008687,P02801,2025-01-23 09:00:00,EARN,55,55,BKG-004729
LTX-0008688,P02801,2025-02-26 09:00:00,EARN,52,107,BKG-004671
LTX-0008689,P02801,2025-08-12 09:00:00,EARN,30,137,BKG-002883
LTX-0008690,P02801,2025-11-23 09:00:00,EARN,44,181,BKG-002910
LTX-0008691,P03648,2025-02-12 09:00:00,EARN,48,48,BKG-006190
LTX-0008692,P03648,2025-02-12 18:00:00,REDEEM,-30,18,BKG-006190
LTX-0008693,P03648,2025-07-11 09:00:00,EARN,112,130,BKG-002884
LTX-0008694,P03648,2025-11-09 09:00:00,EARN,48,178,BKG-004689
LTX-0008695,P03648,2025-11-09 18:00:00,REDEEM,-10,168,BKG-004689
LTX-0008696,P03648,2025-12-15 09:00:00,EARN,20,188,BKG-011388
LTX-0008697,P03648,2025-12-15 18:00:00,REDEEM,-10,178,BKG-011388
LTX-0008698,P02199,2025-01-16 09:00:00,EARN,22,22,BKG-002886
LTX-0008699,P02199,2025-04-02 09:00:00,EARN,17,39,BKG-003172
LTX-0008700,P01184,2025-02-24 09:00:00,EARN,22,22,BKG-004619
LTX-0008701,P01184,2025-06-20 09:00:00,EARN,41,63,BKG-002887
LTX-0008702,P01184,2025-07-08 09:00:00,EARN,68,131,BKG-005565
LTX-0008703,P01184,2025-08-29 09:00:00,EARN,56,187,BKG-011143
LTX-0008704,P01184,2025-08-29 18:00:00,REDEEM,-10,177,BKG-011143
LTX-0008705,P01184,2025-09-12 09:00:00,EARN,46,223,BKG-004437
LTX-0008706,P01518,2025-07-13 09:00:00,EARN,57,57,BKG-006902
LTX-0008707,P01518,2025-11-19 09:00:00,EARN,39,96,BKG-002888
LTX-0008708,P00106,2025-04-14 09:00:00,EARN,49,49,BKG-002890
LTX-0008709,P00106,2025-04-14 18:00:00,REDEEM,-20,29,BKG-002890
LTX-0008710,P00187,2024-12-09 09:00:00,EARN,29,29,BKG-005122
LTX-0008711,P00187,2025-03-24 09:00:00,EARN,62,91,BKG-002894
LTX-0008712,P00187,2025-05-19 09:00:00,EARN,33,124,BKG-012340
LTX-0008713,P00187,2025-06-19 09:00:00,EARN,23,147,BKG-011775
LTX-0008714,P00187,2025-09-24 09:00:00,EARN,46,193,BKG-004154
LTX-0008715,P02222,2025-03-11 09:00:00,EARN,76,76,BKG-010376
LTX-0008716,P02222,2025-03-11 18:00:00,REDEEM,-20,56,BKG-010376
LTX-0008717,P02222,2025-06-28 09:00:00,EARN,39,95,BKG-008017
LTX-0008718,P02222,2025-07-12 09:00:00,EARN,45,140,BKG-007314
LTX-0008719,P02222,2025-09-22 09:00:00,EARN,36,176,BKG-002896
LTX-0008720,P03513,2025-01-30 09:00:00,EARN,77,77,BKG-007458
LTX-0008721,P03513,2025-07-07 09:00:00,EARN,21,98,BKG-002899
LTX-0008722,P03513,2025-07-17 09:00:00,EARN,21,119,BKG-004900
LTX-0008723,P01170,2025-05-24 09:00:00,EARN,47,47,BKG-002900
LTX-0008724,P01170,2025-10-11 09:00:00,EARN,71,118,BKG-004793
LTX-0008725,P01170,2025-11-28 09:00:00,EARN,20,138,BKG-010711
LTX-0008726,P00953,2025-07-28 09:00:00,EARN,60,60,BKG-003336
LTX-0008727,P00953,2025-10-17 09:00:00,EARN,69,129,BKG-002902
LTX-0008728,P00953,2025-12-05 09:00:00,EARN,18,147,BKG-003374
LTX-0008729,P02826,2025-02-02 09:00:00,EARN,27,27,BKG-005347
LTX-0008730,P02826,2025-02-07 09:00:00,EARN,70,97,BKG-004697
LTX-0008731,P02826,2025-03-24 09:00:00,EARN,26,123,BKG-005064
LTX-0008732,P02826,2025-05-24 09:00:00,EARN,84,207,BKG-009836
LTX-0008733,P02826,2025-05-31 09:00:00,EARN,18,225,BKG-008334
LTX-0008734,P02826,2025-06-22 09:00:00,EARN,63,288,BKG-004296
LTX-0008735,P02826,2025-09-03 09:00:00,EARN,63,351,BKG-002904
LTX-0008736,P02826,2025-12-01 09:00:00,EARN,21,372,BKG-010396
LTX-0008737,P00215,2025-04-28 09:00:00,EARN,37,37,BKG-007017
LTX-0008738,P00215,2025-06-14 09:00:00,EARN,54,91,BKG-009393
LTX-0008739,P00215,2025-07-28 09:00:00,EARN,22,113,BKG-008076
LTX-0008740,P00215,2025-07-28 09:00:00,EARN,57,170,BKG-012205
LTX-0008741,P00215,2025-07-28 18:00:00,REDEEM,-20,150,BKG-012205
LTX-0008742,P00215,2025-11-09 09:00:00,EARN,73,223,BKG-002907
LTX-0008743,P00215,2025-11-22 09:00:00,EARN,20,243,BKG-006307
LTX-0008744,P00966,2024-12-29 09:00:00,EARN,14,14,BKG-008681
LTX-0008745,P00966,2025-05-17 09:00:00,EARN,32,46,BKG-011128
LTX-0008746,P00966,2025-05-19 09:00:00,EARN,20,66,BKG-004854
LTX-0008747,P00966,2025-11-19 09:00:00,EARN,26,92,BKG-002911
LTX-0008748,P02164,2025-06-15 09:00:00,EARN,11,11,BKG-009097
LTX-0008749,P02164,2025-08-26 09:00:00,EARN,36,47,BKG-002913
LTX-0008750,P02164,2025-12-11 09:00:00,EARN,68,115,BKG-006949
LTX-0008751,P02588,2025-04-18 09:00:00,EARN,6,6,BKG-006185
LTX-0008752,P02588,2025-05-22 09:00:00,EARN,71,77,BKG-008677
LTX-0008753,P02588,2025-05-29 09:00:00,EARN,22,99,BKG-002915
LTX-0008754,P02588,2025-05-29 18:00:00,REDEEM,-20,79,BKG-002915
LTX-0008755,P02588,2025-06-03 09:00:00,EARN,41,120,BKG-011882
LTX-0008756,P02588,2025-06-24 09:00:00,EARN,34,154,BKG-010601
LTX-0008757,P02971,2024-12-29 09:00:00,EARN,74,74,BKG-007649
LTX-0008758,P02971,2025-06-07 09:00:00,EARN,60,134,BKG-002917
LTX-0008759,P02971,2025-06-13 09:00:00,EARN,17,151,BKG-006092
LTX-0008760,P02971,2025-07-29 09:00:00,EARN,60,211,BKG-011547
LTX-0008761,P02971,2025-09-03 09:00:00,EARN,20,231,BKG-008504
LTX-0008762,P02971,2025-09-11 09:00:00,EARN,31,262,BKG-010219
LTX-0008763,P02971,2025-11-01 09:00:00,EARN,15,277,BKG-008113
LTX-0008764,P02971,2025-11-24 09:00:00,EARN,54,331,BKG-008264
LTX-0008765,P03087,2025-03-14 09:00:00,EARN,52,52,BKG-008637
LTX-0008766,P03087,2025-06-14 09:00:00,EARN,47,99,BKG-002922
LTX-0008767,P03087,2025-11-08 09:00:00,EARN,49,148,BKG-006441
LTX-0008768,P03696,2025-03-16 09:00:00,EARN,18,18,BKG-003235
LTX-0008769,P03696,2025-05-11 09:00:00,EARN,60,78,BKG-005353
LTX-0008770,P03696,2025-06-20 09:00:00,EARN,100,178,BKG-008820
LTX-0008771,P03696,2025-10-23 09:00:00,EARN,36,214,BKG-002923
LTX-0008772,P03696,2025-12-07 09:00:00,EARN,56,270,BKG-010725
LTX-0008773,P02593,2025-03-30 09:00:00,EARN,41,41,BKG-011785
LTX-0008774,P02593,2025-05-03 09:00:00,EARN,24,65,BKG-008321
LTX-0008775,P02593,2025-06-26 09:00:00,EARN,79,144,BKG-002924
LTX-0008776,P03601,2025-08-15 09:00:00,EARN,6,6,BKG-002925
LTX-0008777,P03601,2025-10-10 09:00:00,EARN,63,69,BKG-003836
LTX-0008778,P03335,2025-05-25 09:00:00,EARN,20,20,BKG-008023
LTX-0008779,P03335,2025-05-25 09:00:00,EARN,58,78,BKG-008871
LTX-0008780,P03335,2025-05-25 18:00:00,REDEEM,-10,68,BKG-008023
LTX-0008781,P03335,2025-07-21 09:00:00,EARN,63,131,BKG-002927
LTX-0008782,P03408,2025-03-23 09:00:00,EARN,12,12,BKG-003501
LTX-0008783,P03408,2025-05-15 09:00:00,EARN,87,99,BKG-002928
LTX-0008784,P03408,2025-05-15 18:00:00,REDEEM,-20,79,BKG-002928
LTX-0008785,P01378,2025-06-25 09:00:00,EARN,68,68,BKG-002929
LTX-0008786,P01378,2025-10-26 09:00:00,EARN,62,130,BKG-004336
LTX-0008787,P02237,2025-05-25 09:00:00,EARN,51,51,BKG-011870
LTX-0008788,P02237,2025-07-01 09:00:00,EARN,69,120,BKG-002931
LTX-0008789,P00467,2025-09-13 09:00:00,EARN,52,52,BKG-002933
LTX-0008790,P00467,2025-09-13 18:00:00,REDEEM,-30,22,BKG-002933
LTX-0008791,P01141,2025-06-13 09:00:00,EARN,45,45,BKG-002935
LTX-0008792,P01141,2025-06-13 18:00:00,REDEEM,-20,25,BKG-002935
LTX-0008793,P00007,2025-01-14 09:00:00,EARN,36,36,BKG-002936
LTX-0008794,P00007,2025-02-04 09:00:00,EARN,29,65,BKG-010193
LTX-0008795,P00007,2025-11-22 09:00:00,EARN,76,141,BKG-003611
LTX-0008796,P00007,2025-12-18 09:00:00,EARN,39,180,BKG-012159
LTX-0008797,P03197,2025-06-06 09:00:00,EARN,69,69,BKG-005123
LTX-0008798,P03197,2025-06-14 09:00:00,EARN,87,156,BKG-009384
LTX-0008799,P03197,2025-06-21 09:00:00,EARN,56,212,BKG-011320
LTX-0008800,P03197,2025-06-26 09:00:00,EARN,38,250,BKG-002939
LTX-0008801,P03197,2025-09-20 09:00:00,EARN,43,293,BKG-010704
LTX-0008802,P02717,2025-07-19 09:00:00,EARN,48,48,BKG-002940
LTX-0008803,P02823,2025-04-22 09:00:00,EARN,7,7,BKG-005302
LTX-0008804,P02823,2025-12-04 09:00:00,EARN,35,42,BKG-002942
LTX-0008805,P03568,2025-07-13 09:00:00,EARN,28,28,BKG-002944
LTX-0008806,P03273,2024-12-27 09:00:00,EARN,26,26,BKG-003148
LTX-0008807,P03273,2025-01-18 09:00:00,EARN,11,37,BKG-002945
LTX-0008808,P03273,2025-03-26 09:00:00,EARN,42,79,BKG-003378
LTX-0008809,P03273,2025-03-26 18:00:00,REDEEM,-20,59,BKG-003378
LTX-0008810,P00471,2025-07-10 09:00:00,EARN,22,22,BKG-002947
LTX-0008811,P00471,2025-07-16 09:00:00,EARN,68,90,BKG-005442
LTX-0008812,P01104,2025-03-11 09:00:00,EARN,29,29,BKG-004722
LTX-0008813,P01104,2025-05-19 09:00:00,EARN,84,113,BKG-010912
LTX-0008814,P01104,2025-09-20 09:00:00,EARN,37,150,BKG-006971
LTX-0008815,P01104,2025-09-28 09:00:00,EARN,45,195,BKG-004452
LTX-0008816,P01104,2025-12-11 09:00:00,EARN,55,250,BKG-002949
LTX-0008817,P00230,2025-02-13 09:00:00,EARN,36,36,BKG-010377
LTX-0008818,P00230,2025-02-13 18:00:00,REDEEM,-10,26,BKG-010377
LTX-0008819,P00230,2025-09-01 09:00:00,EARN,36,62,BKG-011604
LTX-0008820,P00230,2025-11-16 09:00:00,EARN,30,92,BKG-002950
LTX-0008821,P01326,2025-07-03 09:00:00,EARN,44,44,BKG-009901
LTX-0008822,P01326,2025-08-04 09:00:00,EARN,29,73,BKG-002953
LTX-0008823,P01326,2025-11-27 09:00:00,EARN,81,154,BKG-012206
LTX-0008824,P01326,2025-12-15 09:00:00,EARN,72,226,BKG-004565
LTX-0008825,P03421,2025-02-09 09:00:00,EARN,39,39,BKG-003569
LTX-0008826,P03421,2025-07-04 09:00:00,EARN,61,100,BKG-006778
LTX-0008827,P03421,2025-08-25 09:00:00,EARN,53,153,BKG-003363
LTX-0008828,P03421,2025-11-22 09:00:00,EARN,53,206,BKG-002955
LTX-0008829,P03421,2025-12-14 09:00:00,EARN,43,249,BKG-008096
LTX-0008830,P00458,2025-01-17 09:00:00,EARN,31,31,BKG-009694
LTX-0008831,P00458,2025-01-17 18:00:00,REDEEM,-10,21,BKG-009694
LTX-0008832,P00458,2025-05-25 09:00:00,EARN,43,64,BKG-005550
LTX-0008833,P00458,2025-06-02 09:00:00,EARN,36,100,BKG-007051
LTX-0008834,P00458,2025-08-15 09:00:00,EARN,32,132,BKG-002957
LTX-0008835,P01527,2025-04-30 09:00:00,EARN,67,67,BKG-006301
LTX-0008836,P01527,2025-07-04 09:00:00,EARN,24,91,BKG-002961
LTX-0008837,P01286,2025-04-17 09:00:00,EARN,57,57,BKG-006823
LTX-0008838,P01286,2025-09-10 09:00:00,EARN,38,95,BKG-006515
LTX-0008839,P01286,2025-10-23 09:00:00,EARN,16,111,BKG-002962
LTX-0008840,P01286,2025-11-16 09:00:00,EARN,52,163,BKG-003599
LTX-0008841,P02400,2025-02-17 09:00:00,EARN,28,28,BKG-002964
LTX-0008842,P02400,2025-05-05 09:00:00,EARN,28,56,BKG-006197
LTX-0008843,P02400,2025-11-22 09:00:00,EARN,37,93,BKG-004074
LTX-0008844,P01271,2025-03-04 09:00:00,EARN,29,29,BKG-009169
LTX-0008845,P01271,2025-05-02 09:00:00,EARN,28,57,BKG-011085
LTX-0008846,P01271,2025-06-13 09:00:00,EARN,28,85,BKG-002967
LTX-0008847,P01271,2025-06-30 09:00:00,EARN,50,135,BKG-009202
LTX-0008848,P01271,2025-08-29 09:00:00,EARN,27,162,BKG-007281
LTX-0008849,P01271,2025-12-02 09:00:00,EARN,39,201,BKG-011818
LTX-0008850,P01271,2025-12-06 09:00:00,EARN,36,237,BKG-005082
LTX-0008851,P03038,2025-01-26 09:00:00,EARN,28,28,BKG-007523
LTX-0008852,P03038,2025-06-03 09:00:00,EARN,62,90,BKG-004066
LTX-0008853,P03038,2025-06-06 09:00:00,EARN,22,112,BKG-004831
LTX-0008854,P03038,2025-06-21 09:00:00,EARN,30,142,BKG-004522
LTX-0008855,P03038,2025-06-27 09:00:00,EARN,50,192,BKG-002968
LTX-0008856,P03038,2025-06-27 18:00:00,REDEEM,-10,182,BKG-002968
LTX-0008857,P03038,2025-12-17 09:00:00,EARN,22,204,BKG-009290
LTX-0008858,P03038,2025-12-17 18:00:00,REDEEM,-30,174,BKG-009290
LTX-0008859,P03777,2025-03-04 09:00:00,EARN,23,23,BKG-007025
LTX-0008860,P03777,2025-05-23 09:00:00,EARN,9,32,BKG-002970
