itinerary_leg_sk,passenger_sk,route_sk,bus_fleet_sk,origin_terminal_sk,destination_terminal_sk,disruption_reason_sk,booking_date_sk,booking_time_sk,scheduled_departure_date_sk,scheduled_departure_time_sk,actual_departure_date_sk,actual_departure_time_sk,scheduled_arrival_date_sk,scheduled_arrival_time_sk,actual_arrival_date_sk,actual_arrival_time_sk,rebooking_date_sk,rebooking_time_sk,claim_resolution_date_sk,claim_resolution_time_sk,booking_id,ticket_number,itinerary_id,trip_id,leg_sequence,total_legs,claim_id,travel_status,claim_status,departure_delay_minutes,arrival_delay_minutes,scheduled_connection_minutes,actual_connection_minutes,missed_connection_count,rebooking_cost,refund_amount,compensation_amount
12850,4631,7,78,10,11,0,20250426,826,20250522,1200,20250522,1200,20250522,2142,20250522,2210,,,,,BKG-006470,TICK-012858,ITI-006470,TRIP-002608,2,2,,COMPLETED,,0,28,144,131,0,0,0,0
12851,1258,26,22,1,7,0,20250326,901,20250408,1200,20250408,1200,20250408,1600,20250408,1600,,,,,BKG-006471,TICK-012859,ITI-006471,TRIP-003423,1,1,,COMPLETED,,0,0,,,0,0,0,0
12852,63,21,22,26,27,0,20250629,953,20250722,1800,20250722,1800,20250723,211,20250723,220,,,,,BKG-006472,TICK-012860,ITI-006472,TRIP-000451,1,2,,COMPLETED,,0,9,,,0,0,0,0
12853,63,22,21,27,28,0,20250629,953,20250723,600,20250723,600,20250723,1210,20250723,1224,,,,,BKG-006472,TICK-012861,ITI-006472,TRIP-000452,2,2,,COMPLETED,,0,14,229,220,0,0,0,0
12854,260,16,87,19,20,0,20250618,1233,20250622,1200,20250622,1213,20250622,1934,20250622,1934,,,,,BKG-006473,TICK-012862,ITI-006473,TRIP-001391,1,2,,COMPLETED,,13,0,,,0,0,0,0
12855,260,17,69,20,21,0,20250618,1233,20250623,0,20250623,0,20250623,239,20250623,239,,,,,BKG-006473,TICK-012863,ITI-006473,TRIP-001392,2,2,,COMPLETED,,0,0,266,266,0,0,0,0
12856,1749,25,49,30,1,0,20250606,2046,20250622,1800,20250622,1847,20250623,338,20250623,502,,,,,BKG-006474,TICK-012864,ITI-006474,TRIP-001228,1,3,,COMPLETED,,47,84,,,0,0,0,0
12857,1749,26,22,1,7,0,20250606,2046,20250623,600,20250623,600,20250623,1000,20250623,1016,,,,,BKG-006474,TICK-012865,ITI-006474,TRIP-001229,2,3,,COMPLETED,,0,16,142,58,0,0,0,0
12858,1749,5,76,7,9,0,20250606,2046,20250623,1200,20250623,1222,20250624,23,20250624,48,,,,,BKG-006474,TICK-012866,ITI-006474,TRIP-003512,3,3,,COMPLETED,,22,25,120,126,0,0,0,0
12859,4615,13,86,16,17,0,20250531,1224,20250608,1200,20250608,1200,20250608,1837,20250608,1841,,,,,BKG-006475,TICK-012867,ITI-006475,TRIP-000983,1,3,,COMPLETED,,0,4,,,0,0,0,0
12860,4615,14,31,17,18,0,20250531,1224,20250609,0,20250609,34,20250609,1202,20250609,1254,,,,,BKG-006475,TICK-012868,ITI-006475,TRIP-000984,2,3,,COMPLETED,,34,52,323,353,0,0,0,0
12861,4615,29,23,18,25,0,20250531,1224,20250609,1200,20250609,1258,20250609,2243,20250609,2328,20250610,554,20250613,2154,BKG-006475,TICK-012869,ITI-006475,TRIP-002388,3,3,CLM-001443,MISSED_CONNECTION,Rejected,58,45,-2,4,1,117000,167000,75000
12862,4692,2,30,3,4,0,20250621,1108,20250622,600,20250622,614,20250622,846,20250622,905,,,,,BKG-006476,TICK-012870,ITI-006476,TRIP-002082,1,3,,COMPLETED,,14,19,,,0,0,0,0
12863,4692,3,49,4,6,0,20250621,1108,20250622,1200,20250622,1215,20250622,1502,20250622,1529,,,,,BKG-006476,TICK-012871,ITI-006476,TRIP-001531,2,3,,COMPLETED,,15,27,194,190,0,0,0,0
12864,4692,4,72,6,7,0,20250621,1108,20250622,1800,20250622,1826,20250623,3,20250623,31,,,,,BKG-006476,TICK-012872,ITI-006476,TRIP-001532,3,3,,COMPLETED,,26,28,178,177,0,0,0,0
12865,1458,22,31,27,28,0,20250418,1126,20250422,1200,20250422,1232,20250422,1810,20250422,1828,,,,,BKG-006477,TICK-012873,ITI-006477,TRIP-003311,1,3,,COMPLETED,,32,18,,,0,0,0,0
12866,1458,23,54,28,29,0,20250418,1126,20250422,1800,20250422,1800,20250423,132,20250423,136,20250423,928,20250425,128,BKG-006477,TICK-012874,ITI-006477,TRIP-000379,2,3,CLM-001444,MISSED_CONNECTION,Approved,0,4,-10,-28,1,52000,82000,75000
12867,1458,24,31,29,30,0,20250418,1126,20250423,600,20250423,621,20250423,1714,20250423,1736,,,,,BKG-006477,TICK-012875,ITI-006477,TRIP-000380,3,3,,CANCELLED_AFTER_DISRUPTION,,21,22,,,0,0,0,0
12868,2204,9,60,12,13,0,20250613,1011,20250708,600,20250708,644,20250708,1349,20250708,1429,,,,,BKG-006478,TICK-012876,ITI-006478,TRIP-001257,1,3,,COMPLETED,,44,40,,,0,0,0,0
12869,2204,28,38,13,18,3,20250613,1011,20250708,1800,20250708,1802,20250709,259,20250709,644,,,,,BKG-006478,TICK-012877,ITI-006478,TRIP-001469,2,3,,COMPLETED,,2,225,251,213,0,0,0,0
12870,2204,15,71,18,19,0,20250613,1011,20250709,600,20250709,618,20250709,1111,20250709,1126,20250710,44,20250710,1744,BKG-006478,TICK-012878,ITI-006478,TRIP-000393,3,3,CLM-001445,MISSED_CONNECTION,Approved,18,15,181,-26,1,59000,93000,75000
12871,2953,24,23,29,30,0,20251124,1006,20251222,1800,20251222,1800,20251223,514,20251223,514,,,,,BKG-006479,TICK-012879,ITI-006479,TRIP-001416,1,2,,COMPLETED,,0,0,,,0,0,0,0
12872,2953,25,33,30,2,0,20251124,1006,20251223,600,20251223,607,20251223,1538,20251223,1555,,,,,BKG-006479,TICK-012880,ITI-006479,TRIP-000797,2,2,,COMPLETED,,7,17,46,53,0,0,0,0
12873,3711,6,20,9,10,0,20251006,832,20251008,1800,20251008,1810,20251008,2136,20251008,2136,,,,,BKG-006480,TICK-012881,ITI-006480,TRIP-000149,1,2,,COMPLETED,,10,0,,,0,0,0,0
12874,3711,7,39,10,11,0,20251006,832,20251009,0,20251009,6,20251009,942,20251009,1032,,,,,BKG-006480,TICK-012882,ITI-006480,TRIP-003513,2,2,,COMPLETED,,6,50,144,150,0,0,0,0
12875,919,9,35,12,13,0,20250512,1841,20250608,1200,20250608,1208,20250608,1949,20250608,2024,,,,,BKG-006481,TICK-012883,ITI-006481,TRIP-000359,1,3,,COMPLETED,,8,35,,,0,0,0,0
12876,919,10,49,13,14,0,20250512,1841,20250609,0,20250609,16,20250609,841,20250609,921,,,,,BKG-006481,TICK-012884,ITI-006481,TRIP-000360,2,3,,COMPLETED,,16,40,251,232,0,0,0,0
12877,919,11,32,14,15,0,20250512,1841,20250609,1200,20250609,1200,20250609,2014,20250609,2014,,,,,BKG-006481,TICK-012885,ITI-006481,TRIP-002965,3,3,,COMPLETED,,0,0,199,159,0,0,0,0
12878,634,10,11,13,14,0,20251221,1939,20251222,600,20251222,626,20251222,1441,20251222,1513,,,,,BKG-006482,TICK-012886,ITI-006482,TRIP-000519,1,2,,COMPLETED,,26,32,,,0,0,0,0
12879,634,11,86,14,15,0,20251221,1939,20251222,1800,20251222,1814,20251223,214,20251223,255,,,,,BKG-006482,TICK-012887,ITI-006482,TRIP-000520,2,2,,COMPLETED,,14,41,199,181,0,0,0,0
12880,4431,22,82,27,28,0,20250719,1358,20250722,1800,20250722,1833,20250723,10,20250723,13,,,,,BKG-006483,TICK-012888,ITI-006483,TRIP-000462,1,1,,COMPLETED,,33,3,,,0,0,0,0
12881,341,24,74,29,30,0,20250606,2152,20250608,1800,20250608,1813,20250609,514,20250609,546,,,,,BKG-006484,TICK-012889,ITI-006484,TRIP-001459,1,2,,COMPLETED,,13,32,,,0,0,0,0
12882,341,25,79,30,1,0,20250606,2152,20250609,600,20250609,617,20250609,1538,20250609,1605,,,,,BKG-006484,TICK-012890,ITI-006484,TRIP-000346,2,2,,COMPLETED,,17,27,46,31,0,0,0,0
12883,679,2,86,3,5,0,20251203,2050,20251208,1200,20251208,1219,20251208,1446,20251208,1451,,,,,BKG-006485,TICK-012891,ITI-006485,TRIP-001203,1,1,,COMPLETED,,19,5,,,0,0,0,0
12884,241,8,75,11,12,0,20241223,1038,20250122,1800,20250122,1800,20250123,5,20250123,11,,,,,BKG-006486,TICK-012892,ITI-006486,TRIP-000843,1,3,,COMPLETED,,0,6,,,0,0,0,0
12885,241,9,73,12,13,0,20241223,1038,20250123,0,20250123,0,20250123,749,20250123,800,20250123,1511,20250126,711,BKG-006486,TICK-012893,ITI-006486,TRIP-001255,2,3,CLM-001446,MISSED_CONNECTION,Approved,0,11,-5,-11,1,72000,115000,75000
12886,241,28,41,13,18,0,20241223,1038,20250123,1200,20250123,1230,20250123,2059,20250123,2116,,,,,BKG-006486,TICK-012894,ITI-006486,TRIP-003514,3,3,,CANCELLED_AFTER_DISRUPTION,,30,17,,,0,0,0,0
12887,2728,25,57,30,1,0,20241213,1540,20250108,600,20250108,600,20250108,1538,20250108,1602,,,,,BKG-006487,TICK-012895,ITI-006487,TRIP-000145,1,3,,COMPLETED,,0,24,,,0,0,0,0
12888,2728,1,89,1,3,0,20241213,1540,20250108,1800,20250108,1800,20250109,144,20250109,204,,,,,BKG-006487,TICK-012896,ITI-006487,TRIP-002158,2,3,,COMPLETED,,0,20,142,118,0,0,0,0
12889,2728,2,36,3,4,0,20241213,1540,20250109,600,20250109,600,20250109,846,20250109,846,,,,,BKG-006487,TICK-012897,ITI-006487,TRIP-002560,3,3,,COMPLETED,,0,0,256,236,0,0,0,0
12890,4923,3,91,5,6,0,20251023,1019,20251122,1200,20251122,1207,20251122,1502,20251122,1537,,,,,BKG-006488,TICK-012898,ITI-006488,TRIP-000093,1,2,,COMPLETED,,7,35,,,0,0,0,0
12891,4923,4,82,6,8,0,20251023,1019,20251122,1800,20251122,1817,20251123,3,20251123,46,,,,,BKG-006488,TICK-012899,ITI-006488,TRIP-000332,2,2,,COMPLETED,,17,43,178,160,0,0,0,0
12892,2223,4,43,6,8,0,20251216,2148,20251222,600,20251222,611,20251222,1203,20251222,1213,,,,,BKG-006489,TICK-012900,ITI-006489,TRIP-000809,1,1,,COMPLETED,,11,10,,,0,0,0,0
12893,2667,24,72,29,30,0,20250907,1655,20250908,1800,20250908,1819,20250909,514,20250909,534,,,,,BKG-006490,TICK-012901,ITI-006490,TRIP-000837,1,2,,COMPLETED,,19,20,,,0,0,0,0
12894,2667,25,80,30,2,0,20250907,1655,20250909,600,20250909,604,20250909,1538,20250909,1553,,,,,BKG-006490,TICK-012902,ITI-006490,TRIP-000838,2,2,,COMPLETED,,4,15,46,30,0,0,0,0
12895,1418,19,54,24,25,0,20251126,1739,20251208,1200,20251208,1200,20251208,1511,20251208,1532,,,,,BKG-006491,TICK-012903,ITI-006491,TRIP-002599,1,2,,COMPLETED,,0,21,,,0,0,0,0
12896,1418,30,88,25,30,0,20251126,1739,20251208,1800,20251208,1842,20251209,625,20251209,705,,,,,BKG-006491,TICK-012904,ITI-006491,TRIP-002510,2,2,,COMPLETED,,42,40,169,190,0,0,0,0
12897,3234,8,42,11,12,0,20251127,851,20251222,1200,20251222,1216,20251222,1805,20251222,1809,,,,,BKG-006492,TICK-012905,ITI-006492,TRIP-000314,1,1,,COMPLETED,,16,4,,,0,0,0,0
12898,2711,7,43,10,11,0,20251028,1620,20251122,600,20251122,605,20251122,1542,20251122,1559,,,,,BKG-006493,TICK-012906,ITI-006493,TRIP-002247,1,2,,COMPLETED,,5,17,,,0,0,0,0
12899,2711,8,86,11,12,0,20251028,1620,20251122,1800,20251122,1800,20251123,5,20251123,13,,,,,BKG-006493,TICK-012907,ITI-006493,TRIP-000587,2,2,,COMPLETED,,0,8,138,121,0,0,0,0
12900,3177,26,6,1,7,0,20250405,844,20250408,1800,20250408,1826,20250408,2200,20250408,2202,,,,,BKG-006494,TICK-012908,ITI-006494,TRIP-003515,1,3,,COMPLETED,,26,2,,,0,0,0,0
12901,3177,5,42,7,9,0,20250405,844,20250409,0,20250409,10,20250409,1223,20250409,1230,,,,,BKG-006494,TICK-012909,ITI-006494,TRIP-003367,2,3,,COMPLETED,,10,7,120,128,0,0,0,0
12902,3177,6,92,9,10,0,20250405,844,20250409,1200,20250409,1226,20250409,1536,20250409,1627,20250409,2330,20250410,2130,BKG-006494,TICK-012910,ITI-006494,TRIP-003516,3,3,CLM-001447,MISSED_CONNECTION,Approved,26,51,-23,-4,1,28000,42000,50000
12903,2112,5,92,7,9,0,20250119,701,20250122,600,20250122,600,20250122,1823,20250122,1823,,,,,BKG-006495,TICK-012911,ITI-006495,TRIP-001395,1,2,,COMPLETED,,0,0,,,0,0,0,0
12904,2112,6,78,9,10,0,20250119,701,20250122,1800,20250122,1800,20250122,2136,20250122,2233,20250123,423,20250127,223,BKG-006495,TICK-012912,ITI-006495,TRIP-001452,2,2,CLM-001448,MISSED_CONNECTION,Approved,0,57,-23,-23,1,36000,56000,75000
12905,2058,12,57,15,16,0,20251114,1211,20251208,1800,20251208,1800,20251208,2227,20251208,2301,,,,,BKG-006496,TICK-012913,ITI-006496,TRIP-000301,1,1,,COMPLETED,,0,34,,,0,0,0,0
12906,4115,13,81,16,17,0,20250619,1347,20250622,1200,20250622,1200,20250622,1837,20250622,1858,,,,,BKG-006497,TICK-012914,ITI-006497,TRIP-000370,1,1,,COMPLETED,,0,21,,,0,0,0,0
12907,1898,22,32,27,28,0,20250621,2155,20250622,600,20250622,619,20250622,1210,20250622,1211,,,,,BKG-006498,TICK-012915,ITI-006498,TRIP-000051,1,2,,COMPLETED,,19,1,,,0,0,0,0
12908,1898,23,50,28,29,0,20250621,2155,20250622,1200,20250622,1213,20250622,1932,20250622,1947,20250622,2011,20250623,1811,BKG-006498,TICK-012916,ITI-006498,TRIP-000925,2,2,CLM-001449,MISSED_CONNECTION,Approved,13,15,-10,2,1,62000,99000,75000
12909,445,30,49,25,30,0,20250624,1924,20250722,1200,20250722,1228,20250723,25,20250723,25,,,,,BKG-006499,TICK-012917,ITI-006499,TRIP-000050,1,1,,COMPLETED,,28,0,,,0,0,0,0
12910,576,23,36,28,29,0,20250623,1329,20250722,600,20250722,616,20250722,1332,20250722,1332,,,,,BKG-006500,TICK-012918,ITI-006500,TRIP-000857,1,1,,COMPLETED,,16,0,,,0,0,0,0
12911,572,3,51,5,6,0,20250808,1951,20250822,600,20250822,628,20250822,902,20250822,928,,,,,BKG-006501,TICK-012919,ITI-006501,TRIP-001119,1,2,,COMPLETED,,28,26,,,0,0,0,0
12912,572,4,26,6,8,0,20250808,1951,20250822,1200,20250822,1244,20250822,1803,20250822,1904,,,,,BKG-006501,TICK-012920,ITI-006501,TRIP-001120,2,2,,COMPLETED,,44,61,178,196,0,0,0,0
12913,4840,25,82,30,2,0,20251216,954,20251222,600,20251222,600,20251222,1538,20251222,1541,,,,,BKG-006502,TICK-012921,ITI-006502,TRIP-001834,1,2,,COMPLETED,,0,3,,,0,0,0,0
12914,4840,26,32,2,8,0,20251216,954,20251222,1800,20251222,1800,20251222,2200,20251222,2229,,,,,BKG-006502,TICK-012922,ITI-006502,TRIP-003220,2,2,,COMPLETED,,0,29,142,139,0,0,0,0
12915,825,24,38,29,30,0,20250518,1237,20250608,600,20250608,600,20250608,1714,20250608,1714,,,,,BKG-006503,TICK-012923,ITI-006503,TRIP-000726,1,1,,COMPLETED,,0,0,,,0,0,0,0
12916,243,27,11,8,13,0,20250922,1931,20251022,600,20251022,630,20251022,1739,20251022,1816,,,,,BKG-006504,TICK-012924,ITI-006504,TRIP-002616,1,2,,COMPLETED,,30,37,,,0,0,0,0
12917,243,28,71,13,18,0,20250922,1931,20251022,1800,20251022,1807,20251023,259,20251023,308,20251023,416,20251023,2216,BKG-006504,TICK-012925,ITI-006504,TRIP-002362,2,2,CLM-001450,MISSED_CONNECTION,Approved,7,9,21,-9,1,83000,132000,50000
12918,4477,29,77,18,25,0,20250606,2147,20250608,1800,20250608,1852,20250609,443,20250609,606,,,,,BKG-006505,TICK-012926,ITI-006505,TRIP-003517,1,1,,COMPLETED,,52,83,,,0,0,0,0
12919,4070,16,14,19,20,0,20250623,1341,20250722,600,20250722,626,20250722,1334,20250722,1338,,,,,BKG-006506,TICK-012927,ITI-006506,TRIP-001183,1,3,,COMPLETED,,26,4,,,0,0,0,0
12920,4070,17,32,20,21,0,20250623,1341,20250722,1800,20250722,1802,20250722,2039,20250722,2043,,,,,BKG-006506,TICK-012928,ITI-006506,TRIP-000416,2,3,,COMPLETED,,2,4,266,264,0,0,0,0
12921,4070,18,87,21,24,0,20250623,1341,20250723,0,20250723,0,20250723,900,20250723,900,,,,,BKG-006506,TICK-012929,ITI-006506,TRIP-000417,3,3,,COMPLETED,,0,0,201,197,0,0,0,0
12922,2584,24,42,29,30,0,20251003,1319,20251022,1200,20251022,1223,20251022,2314,20251022,2330,,,,,BKG-006507,TICK-012930,ITI-006507,TRIP-002478,1,2,,COMPLETED,,23,16,,,0,0,0,0
12923,2584,25,48,30,2,0,20251003,1319,20251023,0,20251023,16,20251023,938,20251023,1012,,,,,BKG-006507,TICK-012931,ITI-006507,TRIP-002438,2,2,,COMPLETED,,16,34,46,46,0,0,0,0
12924,1934,21,42,26,27,0,20250414,1607,20250422,600,20250422,600,20250422,1411,20250422,1411,,,,,BKG-006508,TICK-012932,ITI-006508,TRIP-001705,1,2,,COMPLETED,,0,0,,,0,0,0,0
12925,1934,22,29,27,28,3,20250414,1607,20250422,1800,20250422,1840,20250423,10,20250423,414,,,,,BKG-006508,TICK-012933,ITI-006508,TRIP-000579,2,2,,COMPLETED,,40,244,229,269,0,0,0,0
12926,1831,14,44,17,18,0,20250703,1225,20250722,600,20250722,600,20250722,1802,20250722,1822,,,,,BKG-006509,TICK-012934,ITI-006509,TRIP-000150,1,3,,COMPLETED,,0,20,,,0,0,0,0
12927,1831,15,40,18,19,0,20250703,1225,20250722,1800,20250722,1830,20250722,2311,20250722,2353,20250723,522,20250723,2322,BKG-006509,TICK-012935,ITI-006509,TRIP-001055,2,3,CLM-001451,MISSED_CONNECTION,Approved,30,42,-2,8,1,79000,126000,50000
12928,1831,16,15,19,20,0,20250703,1225,20250723,0,20250723,16,20250723,734,20250723,810,,,,,BKG-006509,TICK-012936,ITI-006509,TRIP-001056,3,3,,CANCELLED_AFTER_DISRUPTION,,16,36,,,0,0,0,0
12929,774,21,51,26,27,0,20250604,2118,20250608,1200,20250608,1223,20250608,2011,20250608,2027,,,,,BKG-006510,TICK-012937,ITI-006510,TRIP-001152,1,2,,COMPLETED,,23,16,,,0,0,0,0
12930,774,22,50,27,28,0,20250604,2118,20250609,0,20250609,37,20250609,610,20250609,714,,,,,BKG-006510,TICK-012938,ITI-006510,TRIP-001153,2,2,,COMPLETED,,37,64,229,250,0,0,0,0
12931,1511,6,21,9,10,0,20250408,1314,20250508,600,20250508,611,20250508,936,20250508,951,,,,,BKG-006511,TICK-012939,ITI-006511,TRIP-003518,1,3,,COMPLETED,,11,15,,,0,0,0,0
12932,1511,7,43,10,11,0,20250408,1314,20250508,1200,20250508,1200,20250508,2142,20250508,2142,,,,,BKG-006511,TICK-012940,ITI-006511,TRIP-001036,2,3,,COMPLETED,,0,0,144,129,0,0,0,0
12933,1511,8,89,11,12,0,20250408,1314,20250509,0,20250509,20,20250509,605,20250509,630,,,,,BKG-006511,TICK-012941,ITI-006511,TRIP-001037,3,3,,COMPLETED,,20,25,138,158,0,0,0,0
12934,3045,18,22,22,24,0,20250902,1317,20250922,600,20250922,603,20250922,1500,20250922,1533,,,,,BKG-006512,TICK-012942,ITI-006512,TRIP-001421,1,1,,COMPLETED,,3,33,,,0,0,0,0
12935,262,19,78,24,25,0,20251012,1042,20251108,600,20251108,631,20251108,911,20251108,943,,,,,BKG-006513,TICK-012943,ITI-006513,TRIP-001542,1,3,,COMPLETED,,31,32,,,0,0,0,0
12936,262,30,75,25,30,0,20251012,1042,20251108,1200,20251108,1205,20251109,25,20251109,42,,,,,BKG-006513,TICK-012944,ITI-006513,TRIP-001543,2,3,,COMPLETED,,5,17,169,142,0,0,0,0
12937,262,25,37,30,2,0,20251012,1042,20251109,0,20251109,16,20251109,938,20251109,951,20251109,1542,20251110,1142,BKG-006513,TICK-012945,ITI-006513,TRIP-001690,3,3,CLM-001452,MISSED_CONNECTION,Approved,16,13,-25,-26,1,75000,119000,75000
12938,4743,21,67,26,27,0,20250531,1356,20250622,600,20250622,615,20250622,1411,20250622,1411,,,,,BKG-006514,TICK-012946,ITI-006514,TRIP-000404,1,1,,COMPLETED,,15,0,,,0,0,0,0
12939,1562,21,45,26,27,0,20250910,1516,20251008,1800,20251008,1818,20251009,211,20251009,258,,,,,BKG-006515,TICK-012947,ITI-006515,TRIP-000648,1,2,,COMPLETED,,18,47,,,0,0,0,0
12940,1562,22,35,27,28,0,20250910,1516,20251009,600,20251009,608,20251009,1210,20251009,1221,,,,,BKG-006515,TICK-012948,ITI-006515,TRIP-003103,2,2,,COMPLETED,,8,11,229,190,0,0,0,0
12941,4720,14,32,17,18,0,20251214,945,20251222,600,20251222,605,20251222,1802,20251222,1802,,,,,BKG-006516,TICK-012949,ITI-006516,TRIP-001624,1,3,,COMPLETED,,5,0,,,0,0,0,0
12942,4720,15,22,18,19,0,20251214,945,20251222,1800,20251222,1800,20251222,2311,20251222,2311,20251222,2302,20251226,1902,BKG-006516,TICK-012950,ITI-006516,TRIP-002116,2,3,CLM-001453,MISSED_CONNECTION,Approved,0,0,-2,-2,1,47000,67000,100000
12943,4720,16,21,19,20,0,20251214,945,20251223,0,20251223,26,20251223,734,20251223,810,,,,,BKG-006516,TICK-012951,ITI-006516,TRIP-002117,3,3,,CANCELLED_AFTER_DISRUPTION,,26,36,,,0,0,0,0
12944,1814,25,60,30,1,0,20250321,854,20250322,1800,20250322,1814,20250323,338,20250323,412,,,,,BKG-006517,TICK-012952,ITI-006517,TRIP-000706,1,3,,COMPLETED,,14,34,,,0,0,0,0
12945,1814,26,58,1,7,0,20250321,854,20250323,600,20250323,633,20250323,1000,20250323,1028,,,,,BKG-006517,TICK-012953,ITI-006517,TRIP-001783,2,3,,COMPLETED,,33,28,142,141,0,0,0,0
12946,1814,27,29,7,13,0,20250321,854,20250323,1200,20250323,1200,20250323,2339,20250323,2351,,,,,BKG-006517,TICK-012954,ITI-006517,TRIP-001784,3,3,,COMPLETED,,0,12,120,92,0,0,0,0
12947,773,25,28,30,1,0,20250712,1930,20250722,600,20250722,614,20250722,1538,20250722,1612,,,,,BKG-006518,TICK-012955,ITI-006518,TRIP-002134,1,3,,COMPLETED,,14,34,,,0,0,0,0
12948,773,1,48,1,3,0,20250712,1930,20250722,1800,20250722,1800,20250723,144,20250723,144,,,,,BKG-006518,TICK-012956,ITI-006518,TRIP-002135,2,3,,COMPLETED,,0,0,142,108,0,0,0,0
12949,773,2,91,3,5,0,20250712,1930,20250723,600,20250723,616,20250723,846,20250723,846,,,,,BKG-006518,TICK-012957,ITI-006518,TRIP-003260,3,3,,COMPLETED,,16,0,256,272,0,0,0,0
12950,373,3,38,4,6,0,20250523,1022,20250608,600,20250608,606,20250608,902,20250608,902,,,,,BKG-006519,TICK-012958,ITI-006519,TRIP-000581,1,3,,COMPLETED,,6,0,,,0,0,0,0
12951,373,4,28,6,7,0,20250523,1022,20250608,1200,20250608,1212,20250608,1803,20250608,1803,,,,,BKG-006519,TICK-012959,ITI-006519,TRIP-000582,2,3,,COMPLETED,,12,0,178,190,0,0,0,0
12952,373,5,32,7,9,0,20250523,1022,20250608,1800,20250608,1843,20250609,623,20250609,655,,,,,BKG-006519,TICK-012960,ITI-006519,TRIP-000084,3,3,,COMPLETED,,43,32,-3,40,0,0,0,0
12953,4441,28,5,13,18,0,20250602,1556,20250608,1800,20250608,1828,20250609,259,20250609,311,,,,,BKG-006520,TICK-012961,ITI-006520,TRIP-000617,1,2,,COMPLETED,,28,12,,,0,0,0,0
12954,4441,15,31,18,19,0,20250602,1556,20250609,600,20250609,640,20250609,1111,20250609,1148,,,,,BKG-006520,TICK-012962,ITI-006520,TRIP-000230,2,2,,COMPLETED,,40,37,181,209,0,0,0,0
12955,4010,29,12,18,25,0,20250531,1439,20250622,1800,20250622,1800,20250623,443,20250623,443,,,,,BKG-006521,TICK-012963,ITI-006521,TRIP-000328,1,3,,COMPLETED,,0,0,,,0,0,0,0
12956,4010,30,14,25,30,0,20250531,1439,20250623,600,20250623,600,20250623,1825,20250623,1836,,,,,BKG-006521,TICK-012964,ITI-006521,TRIP-001487,2,3,,COMPLETED,,0,11,77,77,0,0,0,0
12957,4010,25,24,30,1,0,20250531,1439,20250623,1800,20250623,1817,20250624,338,20250624,355,20250623,2336,20250626,2136,BKG-006521,TICK-012965,ITI-006521,TRIP-002094,3,3,CLM-001454,MISSED_CONNECTION,Approved,17,17,-25,-19,1,90000,142000,50000
12958,4291,15,50,18,19,0,20251001,1717,20251008,600,20251008,630,20251008,1111,20251008,1204,,,,,BKG-006522,TICK-012966,ITI-006522,TRIP-003519,1,2,,COMPLETED,,30,53,,,0,0,0,0
12959,4291,16,13,19,20,0,20251001,1717,20251008,1200,20251008,1213,20251008,1934,20251008,1934,20251009,104,20251013,2004,BKG-006522,TICK-012967,ITI-006522,TRIP-000251,2,2,CLM-001455,MISSED_CONNECTION,Approved,13,0,49,9,1,61000,96000,75000
12960,3827,8,9,11,12,0,20250912,2044,20251008,1200,20251008,1241,20251008,1805,20251008,1918,,,,,BKG-006523,TICK-012968,ITI-006523,TRIP-001701,1,2,,COMPLETED,,41,73,,,0,0,0,0
12961,3827,9,49,12,13,0,20250912,2044,20251008,1800,20251008,1804,20251009,149,20251009,225,20251009,218,20251011,18,BKG-006523,TICK-012969,ITI-006523,TRIP-001702,2,2,CLM-001456,MISSED_CONNECTION,Approved,4,36,-5,-74,1,72000,115000,75000
12962,3489,22,1,27,28,0,20251210,1503,20251222,1200,20251222,1200,20251222,1810,20251222,1810,,,,,BKG-006524,TICK-012970,ITI-006524,TRIP-002132,1,1,,COMPLETED,,0,0,,,0,0,0,0
12963,2565,9,77,12,13,0,20251210,1851,20251222,1800,20251222,1800,20251223,149,20251223,149,,,,,BKG-006525,TICK-012971,ITI-006525,TRIP-000315,1,1,,COMPLETED,,0,0,,,0,0,0,0
12964,1288,2,62,3,4,0,20250330,2032,20250422,1200,20250422,1200,20250422,1446,20250422,1501,,,,,BKG-006526,TICK-012972,ITI-006526,TRIP-002025,1,2,,COMPLETED,,0,15,,,0,0,0,0
12965,1288,3,6,4,6,0,20250330,2032,20250422,1800,20250422,1851,20250422,2102,20250422,2155,,,,,BKG-006526,TICK-012973,ITI-006526,TRIP-002026,2,2,,COMPLETED,,51,53,194,230,0,0,0,0
12966,3207,8,15,11,12,0,20251114,2152,20251208,1800,20251208,1800,20251209,5,20251209,5,,,,,BKG-006527,TICK-012974,ITI-006527,TRIP-001744,1,1,,COMPLETED,,0,0,,,0,0,0,0
12967,3175,8,63,11,12,0,20250721,925,20250808,600,20250808,608,20250808,1205,20250808,1216,,,,,BKG-006528,TICK-012975,ITI-006528,TRIP-001389,1,1,,COMPLETED,,8,11,,,0,0,0,0
12968,3588,11,53,14,15,0,20250830,1316,20250908,600,20250908,621,20250908,1414,20250908,1448,,,,,BKG-006529,TICK-012976,ITI-006529,TRIP-002592,1,1,,COMPLETED,,21,34,,,0,0,0,0
12969,1577,19,72,24,25,0,20250815,942,20250822,1800,20250822,1807,20250822,2111,20250822,2111,,,,,BKG-006530,TICK-012977,ITI-006530,TRIP-001568,1,3,,COMPLETED,,7,0,,,0,0,0,0
