loyalty_transaction_sk,passenger_sk,transaction_date_sk,transaction_time_sk,loyalty_transaction_type_sk,loyalty_transaction_id,reference_id,points_transacted,points_balance_after
5924,1784,20250117,900,1,LTX-0005924,BKG-002017,42,42
5925,1784,20250520,900,1,LTX-0005925,BKG-011542,58,100
5926,1784,20250709,900,1,LTX-0005926,BKG-001677,39,139
5927,2947,20241231,900,1,LTX-0005927,BKG-012090,46,46
5928,2947,20250318,900,1,LTX-0005928,BKG-001679,29,75
5929,2947,20250626,900,1,LTX-0005929,BKG-008839,36,111
5930,1578,20250101,900,1,LTX-0005930,BKG-001680,36,36
5931,1578,20250101,1800,2,LTX-0005931,BKG-001680,-10,26
5932,1578,20250201,900,1,LTX-0005932,BKG-006302,46,72
5933,1578,20250705,900,1,LTX-0005933,BKG-003840,45,117
5934,1578,20251015,900,1,LTX-0005934,BKG-004525,22,139
5935,1578,20251115,900,1,LTX-0005935,BKG-010849,43,182
5936,1578,20251115,1800,2,LTX-0005936,BKG-010849,-30,152
5937,338,20250220,900,1,LTX-0005937,BKG-010027,24,24
5938,338,20250906,900,1,LTX-0005938,BKG-001686,24,48
5939,338,20250921,900,1,LTX-0005939,BKG-010306,69,117
5940,338,20251114,900,1,LTX-0005940,BKG-007087,28,145
5941,2507,20250215,900,1,LTX-0005941,BKG-003081,26,26
5942,2507,20250310,900,1,LTX-0005942,BKG-005171,36,62
5943,2507,20250408,900,1,LTX-0005943,BKG-005332,27,89
5944,2507,20250818,900,1,LTX-0005944,BKG-001688,24,113
5945,2507,20250920,900,1,LTX-0005945,BKG-008611,24,137
5946,3465,20250530,900,1,LTX-0005946,BKG-011137,26,26
5947,3465,20250604,900,1,LTX-0005947,BKG-010247,29,55
5948,3465,20250711,900,1,LTX-0005948,BKG-009465,34,89
5949,3465,20250901,900,1,LTX-0005949,BKG-001689,50,139
5950,3465,20250901,1800,2,LTX-0005950,BKG-001689,-20,119
5951,3465,20251109,900,1,LTX-0005951,BKG-001705,26,145
5952,3465,20251124,900,1,LTX-0005952,BKG-010876,64,209
5953,2906,20250214,900,1,LTX-0005953,BKG-001690,56,56
5954,2906,20250529,900,1,LTX-0005954,BKG-010837,85,141
5955,2906,20250720,900,1,LTX-0005955,BKG-009977,32,173
5956,2906,20250803,900,1,LTX-0005956,BKG-010471,8,181
5957,2906,20251006,900,1,LTX-0005957,BKG-011006,31,212
5958,2906,20251115,900,1,LTX-0005958,BKG-002101,41,253
5959,1040,20250224,900,1,LTX-0005959,BKG-001691,38,38
5960,1040,20250224,1800,2,LTX-0005960,BKG-001691,-30,8
5961,1040,20250601,900,1,LTX-0005961,BKG-011273,85,93
5962,1040,20250710,900,1,LTX-0005962,BKG-004434,51,144
5963,1040,20250727,900,1,LTX-0005963,BKG-003207,27,171
5964,1040,20251002,900,1,LTX-0005964,BKG-005412,45,216
5965,1040,20251005,900,1,LTX-0005965,BKG-002296,36,252
5966,1040,20251210,900,1,LTX-0005966,BKG-004347,34,286
5967,2982,20250205,900,1,LTX-0005967,BKG-008021,55,55
5968,2982,20250510,900,1,LTX-0005968,BKG-009094,30,85
5969,2982,20250530,900,1,LTX-0005969,BKG-002741,24,109
5970,2982,20251121,900,1,LTX-0005970,BKG-004360,57,166
5971,2982,20251127,900,1,LTX-0005971,BKG-001692,13,179
5972,2982,20251204,900,1,LTX-0005972,BKG-007804,51,230
5973,2363,20250602,900,1,LTX-0005973,BKG-001693,36,36
5974,2363,20250705,900,1,LTX-0005974,BKG-005096,50,86
5975,1428,20250717,900,1,LTX-0005975,BKG-010756,82,82
5976,1428,20250830,900,1,LTX-0005976,BKG-001694,42,124
5977,1428,20250830,900,1,LTX-0005977,BKG-003092,38,162
5978,1428,20251012,900,1,LTX-0005978,BKG-011801,24,186
5979,1428,20251012,1800,2,LTX-0005979,BKG-011801,-20,166
5980,4939,20250120,900,1,LTX-0005980,BKG-002427,63,63
5981,4939,20250120,1800,2,LTX-0005981,BKG-002427,-30,33
5982,4939,20250316,900,1,LTX-0005982,BKG-005490,52,85
5983,4939,20250525,900,1,LTX-0005983,BKG-004000,16,101
5984,4939,20250717,900,1,LTX-0005984,BKG-002946,32,133
5985,4939,20251203,900,1,LTX-0005985,BKG-004915,53,186
5986,4939,20251204,900,1,LTX-0005986,BKG-001695,46,232
5987,4939,20251206,900,1,LTX-0005987,BKG-002624,71,303
5988,4822,20250108,900,1,LTX-0005988,BKG-012478,40,40
5989,4822,20250510,900,1,LTX-0005989,BKG-009024,24,64
5990,4822,20250628,900,1,LTX-0005990,BKG-009148,22,86
5991,4822,20250813,900,1,LTX-0005991,BKG-011625,56,142
5992,4822,20250922,900,1,LTX-0005992,BKG-010625,38,180
5993,4822,20251020,900,1,LTX-0005993,BKG-009747,64,244
5994,4822,20251125,900,1,LTX-0005994,BKG-008928,48,292
5995,4822,20251125,1800,2,LTX-0005995,BKG-008928,-30,262
5996,4822,20251216,900,1,LTX-0005996,BKG-001697,31,293
5997,1508,20250313,900,1,LTX-0005997,BKG-001698,42,42
5998,1508,20250602,900,1,LTX-0005998,BKG-006043,26,68
5999,1508,20250605,900,1,LTX-0005999,BKG-010560,59,127
6000,1042,20250516,900,1,LTX-0006000,BKG-010452,57,57
6001,1042,20250603,900,1,LTX-0006001,BKG-001702,25,82
6002,1042,20250603,1800,2,LTX-0006002,BKG-001702,-30,52
6003,1042,20250702,900,1,LTX-0006003,BKG-005971,70,122
6004,3996,20250423,900,1,LTX-0006004,BKG-006288,63,63
6005,3996,20250523,900,1,LTX-0006005,BKG-008038,27,90
6006,3996,20250719,900,1,LTX-0006006,BKG-001707,42,132
6007,4705,20241216,900,1,LTX-0006007,BKG-004464,31,31
6008,4705,20250604,900,1,LTX-0006008,BKG-004217,58,89
6009,4705,20250829,900,1,LTX-0006009,BKG-001708,18,107
6010,4705,20250906,900,1,LTX-0006010,BKG-003896,43,150
6011,4705,20251211,900,1,LTX-0006011,BKG-002426,53,203
6012,4705,20251211,1800,2,LTX-0006012,BKG-002426,-20,183
6013,2691,20250106,900,1,LTX-0006013,BKG-009356,40,40
6014,2691,20250113,900,1,LTX-0006014,BKG-011587,6,46
6015,2691,20250130,900,1,LTX-0006015,BKG-011514,48,94
6016,2691,20250301,900,1,LTX-0006016,BKG-001713,28,122
6017,2692,20250917,900,1,LTX-0006017,BKG-001995,66,188
6018,3692,20250224,900,1,LTX-0006018,BKG-001714,63,63
6019,559,20250221,900,1,LTX-0006019,BKG-001716,10,10
6020,559,20250827,900,1,LTX-0006020,BKG-005613,26,36
6021,3653,20250530,900,1,LTX-0006021,BKG-012188,48,48
6022,3653,20250610,900,1,LTX-0006022,BKG-002987,100,148
6023,3653,20250610,1800,2,LTX-0006023,BKG-002987,-30,118
6024,3653,20250628,900,1,LTX-0006024,BKG-002530,16,134
6025,3653,20250714,900,1,LTX-0006025,BKG-001717,50,184
6026,4341,20250114,900,1,LTX-0006026,BKG-001718,18,18
6027,4341,20250311,900,1,LTX-0006027,BKG-006010,43,61
6028,4341,20250702,900,1,LTX-0006028,BKG-012025,90,151
6029,4341,20250710,900,1,LTX-0006029,BKG-002403,40,191
6030,4341,20251118,900,1,LTX-0006030,BKG-003691,17,208
6031,2124,20250320,900,1,LTX-0006031,BKG-006076,64,64
6032,2124,20250515,900,1,LTX-0006032,BKG-008887,32,96
6033,2124,20250519,900,1,LTX-0006033,BKG-007424,64,160
6034,2124,20250521,900,1,LTX-0006034,BKG-006792,22,182
6035,2124,20250527,900,1,LTX-0006035,BKG-001719,29,211
6036,2124,20250811,900,1,LTX-0006036,BKG-005055,39,250
6037,2125,20251106,900,1,LTX-0006037,BKG-003802,58,308
6038,2125,20251116,900,1,LTX-0006038,BKG-010534,21,329
6039,3457,20250501,900,1,LTX-0006039,BKG-007449,68,68
6040,3457,20250616,900,1,LTX-0006040,BKG-010673,39,107
6041,3457,20251001,900,1,LTX-0006041,BKG-005983,16,123
6042,3457,20251111,900,1,LTX-0006042,BKG-001721,39,162
6043,4695,20250220,900,1,LTX-0006043,BKG-001722,62,62
6044,4695,20250622,900,1,LTX-0006044,BKG-009989,41,103
6045,501,20250512,900,1,LTX-0006045,BKG-001723,22,22
6046,501,20250726,900,1,LTX-0006046,BKG-008525,22,44
6047,501,20250828,900,1,LTX-0006047,BKG-007912,32,76
6048,501,20251119,900,1,LTX-0006048,BKG-010164,22,98
6049,501,20251123,900,1,LTX-0006049,BKG-007902,26,124
6050,2560,20250622,900,1,LTX-0006050,BKG-001724,54,54
6051,2560,20250812,900,1,LTX-0006051,BKG-003622,10,64
6052,2560,20250913,900,1,LTX-0006052,BKG-012352,70,134
6053,2560,20251203,900,1,LTX-0006053,BKG-004582,25,159
6054,1169,20251106,900,1,LTX-0006054,BKG-001725,78,78
6055,4486,20241223,900,1,LTX-0006055,BKG-001726,44,44
6056,4486,20250101,900,1,LTX-0006056,BKG-012440,28,72
6057,4486,20250101,1800,2,LTX-0006057,BKG-012440,-10,62
6058,4487,20250703,900,1,LTX-0006058,BKG-009603,87,149
6059,162,20250519,900,1,LTX-0006059,BKG-005783,59,59
6060,162,20250613,900,1,LTX-0006060,BKG-001727,43,102
6061,162,20251210,900,1,LTX-0006061,BKG-005101,32,134
6062,4736,20250118,900,1,LTX-0006062,BKG-004737,66,66
6063,4736,20250802,900,1,LTX-0006063,BKG-009014,8,74
6064,4736,20250817,900,1,LTX-0006064,BKG-001728,41,115
6065,4736,20250817,1800,2,LTX-0006065,BKG-001728,-30,85
6066,4736,20250827,900,1,LTX-0006066,BKG-004179,76,161
6067,4736,20250827,1800,2,LTX-0006067,BKG-004179,-10,151
6068,2266,20250414,900,1,LTX-0006068,BKG-011361,22,22
6069,2266,20250516,900,1,LTX-0006069,BKG-001730,41,63
6070,2266,20250625,900,1,LTX-0006070,BKG-008857,9,72
6071,1575,20250529,900,1,LTX-0006071,BKG-001731,68,68
6072,2000,20250614,900,1,LTX-0006072,BKG-006049,80,80
6073,2000,20250706,900,1,LTX-0006073,BKG-001735,39,119
6074,2000,20250915,900,1,LTX-0006074,BKG-012300,38,157
6075,4862,20250119,900,1,LTX-0006075,BKG-005076,24,24
6076,4862,20250415,900,1,LTX-0006076,BKG-009685,9,33
6077,4862,20250417,900,1,LTX-0006077,BKG-001736,42,75
6078,4862,20250719,900,1,LTX-0006078,BKG-006119,56,131
6079,4862,20251022,900,1,LTX-0006079,BKG-003258,26,157
6080,4862,20251212,900,1,LTX-0006080,BKG-009941,45,202
6081,2796,20250706,900,1,LTX-0006081,BKG-007867,56,56
6082,2796,20251107,900,1,LTX-0006082,BKG-001737,16,72
6083,3407,20250524,900,1,LTX-0006083,BKG-001739,56,56
6084,3407,20250817,900,1,LTX-0006084,BKG-010254,40,96
6085,3407,20251118,900,1,LTX-0006085,BKG-012454,28,124
6086,776,20250306,900,1,LTX-0006086,BKG-005106,20,20
6087,776,20250518,900,1,LTX-0006087,BKG-005738,54,74
6088,776,20250519,900,1,LTX-0006088,BKG-007146,72,146
6089,777,20250623,900,1,LTX-0006089,BKG-002526,17,163
6090,777,20250624,900,1,LTX-0006090,BKG-001741,46,209
6091,777,20251123,900,1,LTX-0006091,BKG-002278,11,220
6092,777,20251129,900,1,LTX-0006092,BKG-006907,74,294
6093,1904,20250808,900,1,LTX-0006093,BKG-009269,54,54
6094,1904,20251207,900,1,LTX-0006094,BKG-001742,30,84
6095,3239,20250523,900,1,LTX-0006095,BKG-001743,69,69
6096,3239,20251005,900,1,LTX-0006096,BKG-011594,73,142
6097,2763,20250227,900,1,LTX-0006097,BKG-001744,30,30
6098,2763,20250611,900,1,LTX-0006098,BKG-006911,27,57
6099,2763,20250621,900,1,LTX-0006099,BKG-002367,21,78
6100,2764,20251108,900,1,LTX-0006100,BKG-005391,56,134
6101,2823,20250216,900,1,LTX-0006101,BKG-001746,46,46
6102,2823,20250216,1800,2,LTX-0006102,BKG-001746,-10,36
6103,2823,20250616,900,1,LTX-0006103,BKG-011661,20,56
6104,2823,20250705,900,1,LTX-0006104,BKG-006366,34,90
6105,2823,20250705,1800,2,LTX-0006105,BKG-006366,-10,80
6106,2823,20250924,900,1,LTX-0006106,BKG-001870,30,110
6107,2823,20251119,900,1,LTX-0006107,BKG-003799,60,170
6108,1518,20250305,900,1,LTX-0006108,BKG-001749,36,36
6109,1518,20250314,900,1,LTX-0006109,BKG-007816,58,94
6110,1519,20250920,900,1,LTX-0006110,BKG-012131,40,134
6111,4698,20241228,900,1,LTX-0006111,BKG-003698,25,25
6112,4698,20250112,900,1,LTX-0006112,BKG-001750,51,76
6113,4698,20250510,900,1,LTX-0006113,BKG-009776,60,136
6114,4698,20250603,900,1,LTX-0006114,BKG-007772,12,148
6115,4698,20250920,900,1,LTX-0006115,BKG-006146,28,176
6116,4698,20250920,1800,2,LTX-0006116,BKG-006146,-10,166
6117,4698,20251210,900,1,LTX-0006117,BKG-009033,56,222
6118,4595,20241212,900,1,LTX-0006118,BKG-012401,24,24
6119,4595,20250211,900,1,LTX-0006119,BKG-007977,40,64
6120,4596,20250415,900,1,LTX-0006120,BKG-009497,80,144
6121,4596,20250512,900,1,LTX-0006121,BKG-005710,30,174
6122,4596,20250516,900,1,LTX-0006122,BKG-002128,44,218
6123,4596,20250611,900,1,LTX-0006123,BKG-010915,59,277
6124,4596,20250627,900,1,LTX-0006124,BKG-010800,53,330
6125,4596,20251126,900,1,LTX-0006125,BKG-001752,19,349
6126,4596,20251126,1800,2,LTX-0006126,BKG-001752,-30,319
6127,4596,20251205,900,1,LTX-0006127,BKG-002235,19,338
6128,3564,20250503,900,1,LTX-0006128,BKG-011326,28,28
6129,3565,20250610,900,1,LTX-0006129,BKG-005142,18,46
6130,3565,20250628,900,1,LTX-0006130,BKG-006214,36,82
6131,3565,20250829,900,1,LTX-0006131,BKG-008154,42,124
6132,3565,20251119,900,1,LTX-0006132,BKG-001754,72,196
6133,1841,20250322,900,1,LTX-0006133,BKG-001755,16,16
6134,1841,20250607,900,1,LTX-0006134,BKG-008103,98,114
6135,1841,20250616,900,1,LTX-0006135,BKG-005977,63,177
6136,1841,20250717,900,1,LTX-0006136,BKG-002495,75,252
6137,1841,20250924,900,1,LTX-0006137,BKG-004078,32,284
6138,1841,20251006,900,1,LTX-0006138,BKG-011735,10,294
6139,2669,20241220,900,1,LTX-0006139,BKG-008875,54,54
6140,2669,20241220,1800,2,LTX-0006140,BKG-008875,-30,24
6141,2669,20250125,900,1,LTX-0006141,BKG-001756,41,65
6142,2669,20250303,900,1,LTX-0006142,BKG-003778,26,91
6143,2669,20251124,900,1,LTX-0006143,BKG-002186,32,123
6144,3081,20251013,900,1,LTX-0006144,BKG-011689,18,18
6145,3081,20251209,900,1,LTX-0006145,BKG-001757,65,83
6146,449,20250112,900,1,LTX-0006146,BKG-003916,22,22
6147,449,20250702,900,1,LTX-0006147,BKG-001760,47,69
6148,1840,20251102,900,1,LTX-0006148,BKG-001761,25,25
6149,91,20250430,900,1,LTX-0006149,BKG-003652,34,34
6150,91,20250530,900,1,LTX-0006150,BKG-001762,48,82
6151,91,20250530,1800,2,LTX-0006151,BKG-001762,-10,72
6152,91,20251129,900,1,LTX-0006152,BKG-012473,52,124
6153,91,20251207,900,1,LTX-0006153,BKG-005460,54,178
6154,4015,20250516,900,1,LTX-0006154,BKG-008551,36,36
6155,4015,20250516,1800,2,LTX-0006155,BKG-008551,-30,6
6156,4015,20251112,900,1,LTX-0006156,BKG-001763,57,63
6157,189,20250606,900,1,LTX-0006157,BKG-011149,74,74
6158,189,20250611,900,1,LTX-0006158,BKG-004351,19,93
6159,189,20250623,900,1,LTX-0006159,BKG-001765,60,153
6160,189,20250623,1800,2,LTX-0006160,BKG-001765,-10,143
6161,3911,20250322,900,1,LTX-0006161,BKG-001766,69,69
6162,3912,20250820,900,1,LTX-0006162,BKG-002194,52,121
6163,3912,20250820,1800,2,LTX-0006163,BKG-002194,-10,111
6164,3912,20251012,900,1,LTX-0006164,BKG-007107,50,161
6165,3912,20251117,900,1,LTX-0006165,BKG-004395,60,221
6166,3912,20251117,1800,2,LTX-0006166,BKG-004395,-20,201
6167,2606,20250212,900,1,LTX-0006167,BKG-002847,28,28
6168,2606,20250704,900,1,LTX-0006168,BKG-001767,11,39
6169,2607,20251130,900,1,LTX-0006169,BKG-003298,34,73
6170,4375,20241213,900,1,LTX-0006170,BKG-001768,16,16
6171,4376,20250528,900,1,LTX-0006171,BKG-012429,46,62
6172,4376,20250715,900,1,LTX-0006172,BKG-008515,54,116
6173,4376,20251211,900,1,LTX-0006173,BKG-009965,72,188
6174,607,20250217,900,1,LTX-0006174,BKG-004173,19,19
6175,607,20250409,900,1,LTX-0006175,BKG-011427,38,57
6176,607,20250516,900,1,LTX-0006176,BKG-003080,49,106
6177,607,20250623,900,1,LTX-0006177,BKG-009006,69,175
6178,607,20250712,900,1,LTX-0006178,BKG-011539,36,211
6179,607,20250824,900,1,LTX-0006179,BKG-010113,24,235
6180,607,20251118,900,1,LTX-0006180,BKG-001769,24,259
6181,2039,20250321,900,1,LTX-0006181,BKG-007735,16,16
6182,2039,20250321,1800,2,LTX-0006182,BKG-007735,-10,6
6183,2039,20250403,900,1,LTX-0006183,BKG-009128,33,39
6184,2039,20250615,900,1,LTX-0006184,BKG-004220,102,141
6185,2039,20250624,900,1,LTX-0006185,BKG-001770,30,171
6186,2039,20250624,1800,2,LTX-0006186,BKG-001770,-30,141
6187,2040,20251201,900,1,LTX-0006187,BKG-003227,76,217
6188,2562,20250530,900,1,LTX-0006188,BKG-010811,43,43
6189,2562,20250530,1800,2,LTX-0006189,BKG-010811,-10,33
6190,2562,20250712,900,1,LTX-0006190,BKG-001772,11,44
6191,3855,20250130,900,1,LTX-0006191,BKG-001773,66,66
6192,3855,20250609,900,1,LTX-0006192,BKG-011151,76,142
6193,3855,20250621,900,1,LTX-0006193,BKG-010410,45,187
6194,3855,20250905,900,1,LTX-0006194,BKG-011944,60,247
6195,3855,20251121,900,1,LTX-0006195,BKG-008414,12,259
6196,1585,20250212,900,1,LTX-0006196,BKG-004132,40,40
6197,1585,20250217,900,1,LTX-0006197,BKG-009970,66,106
6198,1585,20250923,900,1,LTX-0006198,BKG-001774,33,139
6199,1585,20251207,900,1,LTX-0006199,BKG-011045,31,170
6200,2412,20250510,900,1,LTX-0006200,BKG-007354,35,35
6201,2412,20250607,900,1,LTX-0006201,BKG-001775,71,106
6202,2412,20250710,900,1,LTX-0006202,BKG-008381,34,140
6203,2413,20250925,900,1,LTX-0006203,BKG-007973,25,165
6204,2413,20251023,900,1,LTX-0006204,BKG-007243,54,219
6205,3728,20250129,900,1,LTX-0006205,BKG-001776,14,14
6206,3728,20250526,900,1,LTX-0006206,BKG-010424,58,72
6207,2824,20250729,900,1,LTX-0006207,BKG-011407,31,31
6208,2824,20250821,900,1,LTX-0006208,BKG-001779,11,42
6209,2824,20251109,900,1,LTX-0006209,BKG-002406,65,107
6210,2824,20251115,900,1,LTX-0006210,BKG-009705,38,145
6211,4712,20250621,900,1,LTX-0006211,BKG-001781,43,43
6212,4712,20250822,900,1,LTX-0006212,BKG-011540,25,68
6213,1952,20250321,900,1,LTX-0006213,BKG-008187,34,34
6214,1953,20250724,900,1,LTX-0006214,BKG-001783,26,60
6215,2889,20250404,900,1,LTX-0006215,BKG-006156,55,55
6216,2889,20250529,900,1,LTX-0006216,BKG-001940,52,107
6217,2890,20251011,900,1,LTX-0006217,BKG-011209,24,131
6218,2890,20251212,900,1,LTX-0006218,BKG-001785,26,157
6219,2890,20251220,900,1,LTX-0006219,BKG-009092,25,182
6220,3061,20250416,900,1,LTX-0006220,BKG-008395,25,25
6221,3061,20250504,900,1,LTX-0006221,BKG-001786,61,86
6222,3061,20250504,1800,2,LTX-0006222,BKG-001786,-20,66
6223,3061,20250606,900,1,LTX-0006223,BKG-006923,63,129
6224,3061,20250618,900,1,LTX-0006224,BKG-002548,74,203
6225,3061,20251019,900,1,LTX-0006225,BKG-008388,32,235
6226,1563,20250320,900,1,LTX-0006226,BKG-001787,43,43
6227,1563,20251214,900,1,LTX-0006227,BKG-008509,47,90
6228,1275,20250112,900,1,LTX-0006228,BKG-011097,16,16
6229,1275,20250418,900,1,LTX-0006229,BKG-001788,51,67
6230,1275,20250903,900,1,LTX-0006230,BKG-005722,52,119
6231,1275,20251103,900,1,LTX-0006231,BKG-004122,52,171
6232,1275,20251128,900,1,LTX-0006232,BKG-006344,42,213
6233,2591,20241209,900,1,LTX-0006233,BKG-012151,54,54
6234,2591,20250114,900,1,LTX-0006234,BKG-009119,55,109
6235,2591,20250114,1800,2,LTX-0006235,BKG-009119,-20,89
6236,2591,20250428,900,1,LTX-0006236,BKG-003366,10,99
6237,2591,20250428,1800,2,LTX-0006237,BKG-003366,-20,79
6238,2591,20250609,900,1,LTX-0006238,BKG-007676,36,115
6239,2591,20250701,900,1,LTX-0006239,BKG-009318,62,177
6240,2591,20251101,900,1,LTX-0006240,BKG-006591,25,202
6241,2591,20251202,900,1,LTX-0006241,BKG-001789,18,220
6242,4241,20250130,900,1,LTX-0006242,BKG-001792,56,56
6243,4241,20250529,900,1,LTX-0006243,BKG-007979,20,76
6244,4241,20250602,900,1,LTX-0006244,BKG-002528,81,157
6245,4241,20251108,900,1,LTX-0006245,BKG-010769,21,178
6246,1331,20250315,900,1,LTX-0006246,BKG-011901,14,14
6247,1331,20250712,900,1,LTX-0006247,BKG-001793,32,46
6248,1331,20251113,900,1,LTX-0006248,BKG-008621,26,72
6249,2689,20250208,900,1,LTX-0006249,BKG-001796,30,30
6250,2689,20250224,900,1,LTX-0006250,BKG-010286,53,83
6251,2689,20250407,900,1,LTX-0006251,BKG-003721,53,136
6252,2689,20251115,900,1,LTX-0006252,BKG-003697,46,182
6253,1392,20250524,900,1,LTX-0006253,BKG-002484,54,54
6254,1392,20250619,900,1,LTX-0006254,BKG-004079,38,92
6255,1392,20251216,900,1,LTX-0006255,BKG-001797,46,138
6256,1392,20251216,1800,2,LTX-0006256,BKG-001797,-10,128
6257,2295,20250610,900,1,LTX-0006257,BKG-001798,45,45
6258,2296,20250806,900,1,LTX-0006258,BKG-003260,14,59
6259,3451,20250510,900,1,LTX-0006259,BKG-010343,47,47
6260,3451,20250525,900,1,LTX-0006260,BKG-001800,60,107
6261,3451,20250525,1800,2,LTX-0006261,BKG-001800,-30,77
6262,3451,20250725,900,1,LTX-0006262,BKG-009753,22,99
6263,3451,20250817,900,1,LTX-0006263,BKG-011370,44,143
6264,3451,20250903,900,1,LTX-0006264,BKG-008109,34,177
6265,2332,20250128,900,1,LTX-0006265,BKG-012102,22,22
6266,2332,20250421,900,1,LTX-0006266,BKG-005598,16,38
6267,2332,20251125,900,1,LTX-0006267,BKG-001802,68,106
6268,2332,20251125,1800,2,LTX-0006268,BKG-001802,-20,86
6269,978,20250707,900,1,LTX-0006269,BKG-008766,62,62
6270,978,20251003,900,1,LTX-0006270,BKG-002998,62,124
6271,978,20251003,1800,2,LTX-0006271,BKG-002998,-30,94
6272,978,20251210,900,1,LTX-0006272,BKG-001804,40,134
6273,2520,20250103,900,1,LTX-0006273,BKG-005031,25,25
6274,2520,20250131,900,1,LTX-0006274,BKG-004104,60,85
6275,2520,20250212,900,1,LTX-0006275,BKG-003763,28,113
6276,2520,20250424,900,1,LTX-0006276,BKG-001805,26,139
6277,2520,20250521,900,1,LTX-0006277,BKG-009201,52,191
6278,201,20241221,900,1,LTX-0006278,BKG-003017,30,30
6279,201,20250516,900,1,LTX-0006279,BKG-005388,27,57
6280,202,20250724,900,1,LTX-0006280,BKG-009241,17,74
6281,202,20250924,900,1,LTX-0006281,BKG-001808,76,150
6282,202,20251028,900,1,LTX-0006282,BKG-004587,23,173
6283,202,20251028,1800,2,LTX-0006283,BKG-004587,-10,163
6284,766,20241209,900,1,LTX-0006284,BKG-001809,46,46
6285,766,20241209,1800,2,LTX-0006285,BKG-001809,-10,36
6286,766,20250601,900,1,LTX-0006286,BKG-005700,17,53
6287,766,20250723,900,1,LTX-0006287,BKG-006256,38,91
6288,766,20251112,900,1,LTX-0006288,BKG-005250,22,113
6289,94,20250515,900,1,LTX-0006289,BKG-001810,88,88
6290,94,20250607,900,1,LTX-0006290,BKG-004138,96,184
6291,94,20250607,1800,2,LTX-0006291,BKG-004138,-20,164
6292,94,20250717,900,1,LTX-0006292,BKG-004904,43,207
6293,94,20250717,1800,2,LTX-0006293,BKG-004904,-10,197
6294,2481,20241225,900,1,LTX-0006294,BKG-001811,15,15
6295,2340,20250124,900,1,LTX-0006295,BKG-012072,77,77
6296,2340,20250124,1800,2,LTX-0006296,BKG-012072,-10,67
6297,2340,20250616,900,1,LTX-0006297,BKG-001812,12,79
6298,2340,20250804,900,1,LTX-0006298,BKG-005367,37,116
6299,4393,20250209,900,1,LTX-0006299,BKG-002096,82,82
6300,4393,20250522,900,1,LTX-0006300,BKG-001814,32,114
6301,4393,20251202,900,1,LTX-0006301,BKG-012438,70,184
6302,1965,20250120,900,1,LTX-0006302,BKG-001815,42,42
6303,1965,20250212,900,1,LTX-0006303,BKG-006016,14,56
6304,1965,20250718,900,1,LTX-0006304,BKG-004497,12,68
6305,1965,20251101,900,1,LTX-0006305,BKG-009701,21,89
6306,1965,20251214,900,1,LTX-0006306,BKG-007775,67,156
6307,1407,20250126,900,1,LTX-0006307,BKG-001816,47,47
6308,1407,20250126,1800,2,LTX-0006308,BKG-001816,-20,27
6309,1407,20250515,900,1,LTX-0006309,BKG-002812,89,116
6310,1407,20250515,900,1,LTX-0006310,BKG-004535,54,170
6311,1407,20251128,900,1,LTX-0006311,BKG-008946,37,207
6312,3365,20250624,900,1,LTX-0006312,BKG-001818,64,64
6313,3365,20250718,900,1,LTX-0006313,BKG-007410,36,100
6314,3365,20250718,1800,2,LTX-0006314,BKG-007410,-10,90
